,cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day,no2_concentration
97,0.0001756545221937068,0.37279596977329976,0.34375,0.752577319587629,0.2092436974789916,0.21739130434782608,0.7586805555555555,0.0005287912266133539
98,0.00031389264888645257,0.36272040302267006,0.3645833333333333,0.5670103092783506,0.17450980392156862,0.30434782608695654,0.8177083333333333,0.0003354429146295338
99,0.00038527278398133025,0.5919395465994962,0.47916666666666674,0.5463917525773198,0.6358543417366948,0.4347826086956522,0.16319444444444445,0.0002530263242531954
100,8.513983074258055e-05,0.3753148614609572,0.0625,0.5463917525773198,0.865546218487395,0.043478260869565216,0.8350694444444444,0.0004251417947264027
101,0.0002114255521716437,0.30730478589420657,0.5,0.5463917525773198,0.22408963585434172,0.21739130434782608,0.14930555555555555,0.00038539034858275434
102,8.513983074258055e-05,0.4433249370277078,0.08333333333333334,0.7938144329896908,0.8095238095238095,0.08695652173913043,0.0069444444444444475,0.000509380913034947
103,0.00017620167152239484,0.4433249370277078,0.42708333333333337,0.597938144329897,0.010644257703081233,0.17391304347826086,0.9045138888888888,0.2608202163371161
104,0.000488932117777505,0.6171284634760705,0.10416666666666669,0.5463917525773198,0.23249299719887956,0.34782608695652173,0.26388888888888884,0.0006305985755473672
105,0.00040064128147376766,0.4055415617128464,0.48958333333333337,0.5567010309278352,0.18011204481792717,0.9130434782608696,0.6857638888888888,0.0004873560931846955
106,9.966475194305487e-05,0.36523929471032746,0.625,0.5463917525773198,0.12072829131652661,0.21739130434782608,0.7343749999999999,0.00011106860675260443
107,0.00048317725598388003,0.21410579345088165,0.14583333333333334,0.618556701030928,0.19271708683473388,0.26086956521739135,0.7135416666666666,0.0006907595968288187
108,0.0002067545422701697,0.4156171284634761,0.07291666666666667,0.6082474226804125,0.5854341736694678,0.21739130434782608,0.03993055555555555,0.0005209359747853809
109,8.8391386419033e-05,0.5390428211586902,0.48958333333333337,0.5463917525773198,0.2184873949579832,0.13043478260869565,0.26736111111111105,0.00033852283039479585
110,0.0004968102846032229,0.8261964735516372,0.8125,0.34020618556701043,0.5801120448179272,0.5652173913043479,0.9461805555555556,0.0006044535128289208
111,0.0005286246022519827,0.37027707808564236,0.2604166666666667,0.5876288659793816,0.1411764705882353,0.6521739130434783,0.7881944444444444,0.0005664854845760145
112,0.00021349531753195588,0.4710327455919396,0.010416666666666671,0.5773195876288661,0.4005602240896359,0.043478260869565216,0.13888888888888887,0.0004211779920240624
113,0.00037895118517421915,0.0604534005037784,0.23958333333333337,0.6494845360824744,0.19887955182072828,0.9130434782608696,0.10243055555555555,0.0005410972011598897
114,0.0004563982791738354,0.38287153652392947,0.2708333333333333,0.7319587628865981,0.5910364145658263,0.8260869565217391,0.08506944444444445,0.000564571048046369
115,0.0003978689711520376,0.292191435768262,0.78125,0.5463917525773198,0.13165266106442577,0.4347826086956522,0.10069444444444445,0.000349416932444494
116,0.0004466475296814376,0.2670025188916877,0.0,0.5360824742268042,0.803921568627451,0.5652173913043479,0.109375,0.0005639296433663654
117,0.00018311873594736242,0.43073047858942065,0.75,0.5876288659793816,0.0028011204481792713,0.17391304347826086,0.013888888888888895,0.00025923504333554904
118,0.00022638923751159103,0.6322418136020151,0.34375,0.5670103092783506,0.13165266106442577,0.043478260869565216,0.2847222222222222,5.4812723111297975e-05
119,0.00041795548898946407,0.34508816120906805,0.44791666666666663,0.5876288659793816,1.0,0.8695652173913043,0.14583333333333331,0.00045926335040135963
120,0.0005289549812022408,0.36272040302267006,0.11458333333333334,0.5773195876288661,0.23529411764705882,0.6521739130434783,0.11979166666666666,0.0006530457838454261
121,0.00047078869827203056,0.33753148614609574,0.03125,0.5670103092783506,0.24929971988795516,0.26086956521739135,0.07291666666666666,0.0006183278000381488
122,0.00034847535931998316,0.3677581863979849,0.3541666666666667,0.5360824742268042,0.153781512605042,0.4347826086956522,0.6979166666666666,0.0004334644115498663
123,0.0002525936422342305,0.3501259445843829,0.46875,0.5257731958762888,0.11988795518207283,0.34782608695652173,0.6493055555555555,9.757759794972026e-05
124,0.00045811285451647884,0.707808564231738,0.13541666666666669,0.0,0.6291316526610644,0.4347826086956522,0.8628472222222221,0.0006010255176946324
125,0.00038158377001105785,0.5264483627204031,0.2916666666666667,0.6288659793814434,0.6246498599439776,0.9130434782608696,0.15277777777777776,0.00041644958801110774
126,0.0004637919772622184,0.5717884130982368,0.42708333333333337,0.6082474226804125,0.8266106442577031,0.3913043478260869,0.7656249999999999,0.0006091036967589481
127,0.00036721946782592644,0.5743073047858942,0.5416666666666667,0.5154639175257734,0.6610644257703081,0.34782608695652173,0.22222222222222224,0.00034552548331886145
128,0.0002878566982530751,0.3400503778337532,0.13541666666666669,0.6597938144329898,0.6991596638655462,0.30434782608695654,0.7569444444444444,0.8283069179746001
129,0.0005400233289587112,0.5642317380352645,0.04166666666666667,0.5154639175257734,0.44537815126050423,0.30434782608695654,0.27604166666666663,0.0006566810621994719
130,0.0004946347457450022,0.38035264483627207,0.15625,0.5773195876288661,0.6162464985994398,0.7391304347826086,0.8472222222222221,0.0005766912498959527
131,0.0002955272356199353,0.5188916876574308,0.03125,0.6701030927835053,0.4901960784313726,0.26086956521739135,0.18576388888888887,0.00045705363305866367
132,0.00028901367750180473,0.36523929471032746,0.2708333333333333,0.5463917525773198,0.16414565826330532,0.30434782608695654,0.6961805555555555,0.0003796998375497941
133,0.0004942534388142696,0.33753148614609574,0.4375,0.5463917525773198,0.2072829131652661,0.34782608695652173,0.15277777777777776,0.000619542166825595
134,0.0005014643185112057,0.7153652392947103,0.19791666666666669,0.5567010309278352,0.11764705882352942,0.7391304347826086,0.2725694444444444,0.000349416932444494
135,0.000484369493065246,0.6926952141057935,0.020833333333333336,0.4948453608247424,0.823529411764706,0.6086956521739131,0.26388888888888884,0.0006224245768814656
136,0.0005334248908731232,0.5415617128463476,0.19791666666666669,0.5463917525773198,0.19887955182072828,0.6956521739130435,0.16840277777777776,0.0006010255176946324
137,0.00017232069824110307,0.5088161209068011,0.2708333333333333,0.5463917525773198,0.6131652661064426,0.17391304347826086,0.8906249999999999,0.0002781486593873676
138,0.00046233465351325426,0.4836272040302267,0.5729166666666666,0.5567010309278352,0.11232492997198881,0.5652173913043479,0.7777777777777777,0.0005127521986091132
139,0.0004526374436926373,0.27959697732997485,0.30208333333333337,0.5360824742268042,0.161624649859944,0.4347826086956522,0.6996527777777777,0.0006649117704254959
140,0.0003133193826447004,0.4609571788413098,0.6041666666666666,0.5360824742268042,0.18739495798319328,0.21739130434782608,0.689236111111111,0.0004820508160601522
141,0.0005473922159796835,0.5088161209068011,0.25000000000000006,0.5257731958762888,0.5823529411764706,0.6521739130434783,0.8524305555555555,0.0005020164922273427
142,0.00041786930317635313,0.7027707808564232,0.4166666666666667,0.5360824742268042,0.5941176470588235,0.8695652173913043,0.9548611111111109,0.0005352267839361966
143,0.00040815903489920436,0.49622166246851385,0.11458333333333334,0.6804123711340208,0.215406162464986,0.8695652173913043,0.8645833333333333,0.0006430042806996354
144,0.000503752160095601,0.24685138539042822,0.18750000000000003,0.5360824742268042,0.12885154061624648,0.6086956521739131,0.09722222222222221,0.0005089565690850664
145,0.0003288067120915785,0.29722921914357686,0.08333333333333334,0.5670103092783506,0.40280112044817934,1.0,0.7152777777777777,0.0006578778294682592
146,0.00038237511247689337,0.7506297229219143,0.3125,0.7938144329896908,0.8425770308123249,0.9565217391304348,0.9930555555555556,0.0003522856539858524
147,0.0004800693433292788,0.5919395465994962,0.2708333333333333,0.597938144329897,0.5238095238095238,0.6086956521739131,0.1753472222222222,0.0004770994848108547
148,0.00045517861933375245,0.9798488664987406,0.40625000000000006,0.15463917525773208,0.7756302521008402,0.3913043478260869,0.9982638888888888,0.00044204711014906315
149,0.00046336888327058376,0.6397984886649875,1.0,0.5360824742268042,0.6918767507002801,0.6086956521739131,0.22222222222222224,0.00026075642394848483
150,0.0005313172559888681,0.36272040302267006,0.05208333333333334,0.597938144329897,0.6868347338935574,0.6521739130434783,0.7170138888888888,0.0007067360487667175
151,0.0005228749638409707,0.5717884130982368,0.6458333333333334,0.5567010309278352,0.15714285714285714,0.34782608695652173,0.9444444444444444,0.0006020853998182972
152,0.00036569293425734296,0.5138539042821159,0.40625000000000006,0.5876288659793816,0.5742296918767508,0.9565217391304348,0.17013888888888887,0.00039705687395135965
153,0.00044351088842246617,0.5541561712846348,0.59375,0.5773195876288661,0.5294117647058824,0.5652173913043479,0.7812499999999999,0.0005152435082503473
154,0.0003761449228655058,0.38287153652392947,0.125,0.7319587628865981,0.2072829131652661,0.9565217391304348,0.02083333333333333,0.0005852387494578321
155,0.0005313525138215047,0.36523929471032746,0.010416666666666671,0.597938144329897,0.7521008403361344,0.6956521739130435,0.6406249999999999,0.0005590447991875562
156,8.945695647203929e-05,0.30730478589420657,0.45833333333333337,0.597938144329897,0.2070028011204482,0.26086956521739135,0.7274305555555555,0.000256155127570287
157,0.0004553718844904252,0.491183879093199,0.375,0.5670103092783506,0.29411764705882354,0.782608695652174,0.05729166666666666,0.0004668057218976234
158,0.0004979777106171782,0.5768261964735516,0.5520833333333334,0.463917525773196,0.17366946778711484,0.4782608695652174,0.24652777777777776,0.00043718964299927843
159,0.00043232240286590184,0.5214105793450882,0.13541666666666669,0.6597938144329898,0.5686274509803921,0.8260869565217391,0.2534722222222222,0.0003932456004107274
160,0.000507479043589816,0.4987405541561713,0.20833333333333331,0.5670103092783506,0.680672268907563,0.6956521739130435,0.23611111111111108,0.0005131706760527742
161,5.434407270331191e-05,0.6322418136020151,0.3541666666666667,0.5567010309278352,0.2184873949579832,0.13043478260869565,0.265625,0.00039401411272548805
162,0.0005024567612076329,0.42821158690176325,0.33333333333333337,0.6082474226804125,0.09103641456582634,0.7391304347826086,0.7777777777777777,0.0005889522478948053
163,0.0004060148363366601,0.4987405541561713,0.4166666666666667,0.5567010309278352,0.17450980392156862,0.8695652173913043,0.6458333333333333,0.0003226148210294583
164,0.000538633909183713,0.46851385390428213,0.33333333333333337,0.5360824742268042,0.21008403361344538,0.30434782608695654,0.21701388888888887,0.0006245599851453806
165,0.0004497776417121429,0.6801007556675063,0.15625,0.463917525773196,0.2969187675070028,0.5217391304347826,0.27604166666666663,0.0005705705284068922
166,0.000342497197919662,0.3979848866498741,0.17708333333333334,0.463917525773196,0.6436974789915967,0.3913043478260869,0.8194444444444444,0.0003763696175191648
167,5.709418364893801e-05,0.37027707808564236,0.11458333333333334,0.5463917525773198,0.2095238095238095,0.13043478260869565,0.8489583333333333,0.0002348597099933325
168,0.00036935321962324494,0.27959697732997485,0.10416666666666669,0.7938144329896908,0.6554621848739496,0.8260869565217391,0.09375,0.0005478475943165148
169,0.00045316369949087454,0.47607052896725444,0.05208333333333334,0.7319587628865981,0.31176470588235294,0.9130434782608696,0.782986111111111,0.0005852387494578321
170,0.00023005735795141242,0.6952141057934509,0.07291666666666667,0.5773195876288661,0.41904761904761906,0.043478260869565216,0.9878472222222221,0.0004384157427991639
171,0.00019780688785448592,0.5843828715365239,0.22916666666666669,0.6288659793814434,0.6358543417366948,0.043478260869565216,0.16145833333333331,0.00031472437016416804
172,0.00029877356791377493,0.5591939546599496,0.3854166666666667,0.5567010309278352,0.1854341736694678,1.0,0.939236111111111,0.00023829161613176728
173,0.00048737816145020434,0.5012594458438288,0.19791666666666669,0.5773195876288661,0.6302521008403361,0.26086956521739135,0.1892361111111111,0.000575482749614726
174,0.00022676009767709818,0.45340050377833757,0.03125,0.7319587628865981,0.3921568627450981,0.0,0.08159722222222221,0.0005863885846768633
175,0.00048260398974212784,0.5541561712846348,0.20833333333333331,0.6082474226804125,0.01680672268907563,0.6086956521739131,0.02083333333333333,0.0006616226159384034
176,0.00017997164792316544,0.5062972292191436,0.4166666666666667,0.5773195876288661,0.43137254901960786,0.13043478260869565,0.05208333333333333,7.928778705924684e-05
177,0.0005316763635434964,0.5289672544080605,0.3229166666666667,0.597938144329897,0.515406162464986,0.6521739130434783,0.20138888888888887,0.0006015554587564647
178,0.0002605632182556721,0.5818639798488665,0.2708333333333333,0.618556701030928,0.5434173669467788,0.0,0.16145833333333331,0.0002953961876728349
179,0.0005032180692234447,0.17632241813602018,0.2916666666666667,0.5876288659793816,0.21512605042016805,0.34782608695652173,0.7152777777777777,0.0007187545645084954
180,0.0004950160526757348,0.5365239294710328,0.22916666666666669,0.5567010309278352,0.5882352941176471,0.34782608695652173,0.171875,0.0005573884889315708
181,0.0004684198942571373,0.4156171284634761,0.30208333333333337,0.5463917525773198,0.1061624649859944,0.26086956521739135,0.6944444444444444,0.0005474975594454151
182,0.0005003739373907889,0.4256926952141058,0.3541666666666667,0.5567010309278352,0.10868347338935574,0.6086956521739131,0.6927083333333333,0.0005920419411704332
183,0.0004556291360841043,0.5969773299748111,0.2708333333333333,0.6701030927835053,0.5322128851540616,0.8260869565217391,0.2777777777777778,0.00047508336217340385
184,0.00013698582071133283,0.4005037783375315,0.19791666666666669,0.7113402061855671,0.607843137254902,0.08695652173913043,0.21006944444444445,0.0005948070211019128
185,0.0004130598736356405,0.7405541561712846,0.20833333333333331,0.6082474226804125,0.2338935574229692,0.9130434782608696,0.9340277777777777,0.0006357884780495929
186,0.00048234151476583603,0.9244332493702772,0.3541666666666667,0.34020618556701043,0.6778711484593838,0.6521739130434783,0.9305555555555555,0.00038052310392260383
187,0.00035858913390396884,0.6095717884130982,0.6979166666666667,0.618556701030928,0.5294117647058824,0.8695652173913043,0.16145833333333331,0.00030888719647571914
