,FICE,1_AK,1_AL,1_AR,1_AZ,1_CA,1_CO,1_CT,1_DC,1_DE,1_FL,1_GA,1_HI,1_IA,1_ID,1_IL,1_IN,1_KS,1_KY,1_LA,1_MA,1_MD,1_ME,1_MI,1_MN,1_MO,1_MS,1_MT,1_NC,1_ND,1_NE,1_NH,1_NJ,1_NM,1_NV,1_NY,1_OH,1_OK,1_OR,1_PA,1_RI,1_SC,1_SD,1_TN,1_TX,1_UT,1_VA,1_VT,1_WA,1_WI,1_WV,1_WY,Public/private_indicator,Number_of_applications_received,Number_of_applicants_accepted,Number_of_new_students_enrolled,Number_of_fulltime_undergraduates,Number_of_parttime_undergraduates,In-state_tuition,Out-of-state_tuition,Room_and_board_costs,Estimated_book_costs,Pct._of_faculty_with_Ph.D.s,Pct._of_faculty_with_terminal_degree,Student/faculty_ratio,Instructional_expenditure_per_student
14,0.0007475619287097765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024365883601406603,0.03506370032325537,0.057513163223977315,0.04964539007092199,0.005999542019693153,0.049861495844875335,0.02817129442240751,0.15981182795698926,0.21333333333333335,0.5154639175257731,0.4750000000000001,0.1843575418994413,0.040207800775129865
15,0.0008834822793842845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01354584989284005,0.014907777143943715,0.03024166329148103,0.021751519756838904,0.0055873597435310285,0.13929560743965175,0.11964704929976525,0.19354838709677422,0.22666666666666666,0.27835051546391754,0.6903891509433961,0.16089385474860335,0.043225859652016155
16,0.0009174623670529097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008676834723985102,0.011256892945426887,0.03388686377750776,0.042996453900709226,0.013739409205404167,0.22437673130193905,0.2066704444264551,0.3252688172043011,0.20444444444444446,0.5257731958762886,0.5375000000000001,0.15977653631284913,0.05900882328688051
17,0.0010533827177274108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019018290018518905,0.02167712492869367,0.04954772512488186,0.03979863221884499,0.006136936111747195,0.24372774040364065,0.2264632073180604,0.3681451612903226,0.22666666666666666,0.4536082474226804,0.4,0.13631284916201117,0.1014595530634122
18,0.0011553229807332935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03422876048190766,0.051720859478988405,0.09085999729985147,0.09181864235055724,0.018365010304556905,0.30692520775623267,0.29110337569821093,0.32795698924731187,0.21288888888888888,0.6804123711340205,0.6875,0.13854748603351955,0.12697287045435804
19,0.0013252234190764198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015356124763311763,0.025061798821068643,0.02862157418658026,0.027957193515704155,0.010212960842683765,0.43521962801741193,0.4223265603497126,0.4741935483870968,0.18222222222222223,0.7422680412371133,0.8625,0.13519553072625698,0.11148676506967922
20,0.0014271636820823025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012359807736324101,0.02201939532230462,0.031051707843931416,0.025550911854103343,0.0009617586443782917,0.15749901068460626,0.13826600825710353,0.20080645161290325,0.22666666666666666,0.4020618556701031,0.3375,0.1340782122905028,0.05272532365795332
21,0.001495123857419553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09111716848040949,0.05571401407111618,0.04279735385446199,0.026880699088145898,0.005404167620792306,0.20522358527898693,0.18708006152351656,0.22903225806451613,0.4044444444444445,0.49484536082474223,0.4750000000000001,0.14748603351955306,0.06821142904263214
22,0.0015291039450881783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029879939241349174,0.04738543449324967,0.10881598487916834,0.13563829787234044,0.04529425234714907,0.04815987336762959,0.07443535983161985,0.17607526881720434,0.09333333333333332,0.43298969072164945,0.375,0.23128491620111727,0.040587119650366946
23,0.001631044208094054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04644291391830875,0.06814983837231414,0.08005940326717968,0.08757598784194529,0.00654911838790932,0.24752671151563116,0.2303489031004614,0.28696236559139787,0.22666666666666666,0.6391752577319587,0.675,0.1106145251396648,0.14905582584315988
24,0.0016650242957626862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1572650284025885,0.2257843696520251,0.35965978128797077,0.43442882472137795,0.07318525303411953,0.06695686584883259,0.17728487007204727,0.3051075268817205,0.21777777777777776,0.7422680412371133,0.8875,0.16759776536312848,0.07573183804733238
25,0.0016990043834313115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666326806633513,0.046586803574824115,0.12420683137572565,0.21849670719351572,0.21511335012594457,0.06885635140482785,0.13745648830243665,0.5262096774193549,0.2933333333333334,0.9072164948453608,0.9500000000000002,0.04916201117318435,0.2394326708996454
26,0.0018009446464371873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027903202313822595,0.03506370032325537,0.05764817064938571,0.08447315096251266,0.1553927181131211,0.07914523149980213,0.1585040071237756,0.30107526881720437,0.22666666666666666,0.7731958762886597,0.8500000000000001,0.11620111731843574,0.11592314669745196
27,0.0018689048217744378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047712187103352136,0.07891234074919187,0.138922640745241,0.23610055724417428,0.13473780627433019,0.06838148001582903,0.08354245932162227,0.21370967741935484,0.17333333333333334,0.7422680412371133,0.75,0.12290502793296088,0.11269069019543168
28,0.24832648068232016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01976736927526582,0.0316790264308804,0.0846496557310652,0.1082193515704154,0.08829860316006412,0.05639097744360901,0.1890633854124504,0.42607526881720437,0.22666666666666666,0.6804123711340205,0.7000000000000001,0.176536312849162,0.04878370578048981
29,0.0028203472764959728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016458935891300278,0.028864803194523673,0.08694478196300795,0.14184397163120568,0.016304098923746277,0.041788682231895524,0.10151380231522708,0.14112903225806453,0.18222222222222223,0.4742268041237114,0.42500000000000004,0.4502793296089385,0.0032819328770512073
30,0.002854327364164598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029442976341580142,0.050389807948279144,0.09801539084649655,0.0928951367781155,0.046668193267689485,0.03609022556390977,0.08791386707682344,0.14354838709677423,0.16,0.4020618556701031,0.3500000000000001,0.15530726256983238,0.04591407602869629
31,0.0029222875395018555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014003620549740943,0.011370983076630538,0.01998109896044282,0.014912613981762917,0.00828944355392718,0.3230708349821923,0.30761758277341533,0.3577956989247312,0.18222222222222223,0.7319587628865979,0.8500000000000001,0.11508379888268155,0.21019213325637007
32,0.0029562676271704807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535237936702803,0.0644228940863282,0.12596192790603483,0.11217705167173253,0.04295855278223036,0.049465769687376336,0.09779001052375941,0.18682795698924734,0.16,0.5051546391752577,0.5,0.19329608938547485,0.0479096231549435
33,0.002990247714839106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05520297967082129,0.09880205362236168,0.19846091535034427,0.22647543059777103,0.07813144034806503,0.05223585278986941,0.10831376993442887,0.17741935483870971,0.18222222222222223,0.6494845360824741,0.6625000000000001,0.1977653631284916,0.05432505978395316
34,0.0030582078901763565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442081608023471,0.1014641566837802,0.23950317267449708,0.23249113475177305,0.05120219830547286,0.0482785912148793,0.09026147494535741,0.18010752688172046,0.22666666666666666,0.6494845360824741,0.65,0.20335195530726255,0.039877958274923714
35,0.003126168065513607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038078195551301524,0.006845407872219054,0.014580801944106925,0.016179078014184396,0.002656285779711472,0.1709537000395726,0.15202784748644055,0.21370967741935484,0.13777777777777778,0.422680412371134,0.38750000000000007,0.11731843575418993,0.10460954894038096
36,0.003262088416188115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03027528662685449,0.05533371363377068,0.10166059133252327,0.09128039513677812,0.04561483856194183,0.03798971111990502,0.07431393183841982,0.1532258064516129,0.18222222222222223,0.5154639175257731,0.4750000000000001,0.1865921787709497,0.044627690277892304
37,0.0032960685038567403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0163965126199047,0.0260886100019015,0.03456190090454975,0.0283371327254306,0.00022899015342340282,0.32924416303917686,0.31393183841981703,0.26008064516129037,0.18222222222222223,0.7628865979381443,0.9875,0.1206703910614525,0.11138781231961736
38,0.0033300485915253655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011860421565159492,0.014071116181783609,0.03591197515863372,0.028558763931104358,0.004488207007098695,0.2341907400079145,0.21670849186432445,0.3241935483870968,0.13777777777777778,0.6185567010309277,0.6000000000000001,0.12290502793296088,0.1036365135647728
