,cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
17,0.0004783608167673588,0.4083129584352079,0.5104166666666667,0.5444444444444445,0.17308781869688383,0.4782608695652174,0.6874999999999999
18,0.0001765825529190243,0.6063569682151589,0.23958333333333337,0.5333333333333333,0.18073654390934843,0.08695652173913043,0.9548611111111109
19,0.00048091373293277423,0.589242053789731,0.19791666666666669,0.6777777777777778,0.5495750708215298,0.7391304347826086,0.8784722222222221
20,0.0004971453143479527,0.7286063569682153,0.21875,0.38888888888888895,0.9201133144475921,0.5217391304347826,0.9496527777777777
21,0.000565151189174807,0.7628361858190709,0.3854166666666667,0.24444444444444452,0.6385269121813031,0.6956521739130435,0.9374999999999999
22,0.0004806127997895032,0.39608801955990225,0.18750000000000003,0.37777777777777777,0.5813031161473088,0.4347826086956522,0.8333333333333333
23,0.00040734435661969804,0.7383863080684596,0.3125,0.8111111111111111,0.8436260623229462,0.9565217391304348,0.9930555555555556
24,0.0004484016684666356,0.7970660146699267,0.03125,0.4666666666666667,0.43852691218130313,0.4347826086956522,0.9895833333333333
25,0.00047161239102950706,0.16381418092909533,0.3541666666666667,0.5333333333333333,0.18413597733711048,0.4782608695652174,0.7430555555555555
26,0.0005160501851858553,0.567237163814181,0.11458333333333334,0.5777777777777778,0.4419263456090652,0.26086956521739135,0.16493055555555555
27,0.000449023596962729,0.39608801955990225,0.4375,0.5666666666666667,0.13682719546742209,0.8695652173913043,0.6684027777777777
28,0.00046050795804280777,0.547677261613692,0.71875,0.6111111111111112,0.5781869688385269,0.4782608695652174,0.7725694444444444
29,2.051737093059625e-05,0.17848410757946215,0.25000000000000006,0.7444444444444445,0.21529745042492918,0.13043478260869565,0.0954861111111111
30,0.0005321952483223434,0.4034229828850856,0.30208333333333337,0.5666666666666667,0.2209631728045326,0.34782608695652173,0.032986111111111105
31,0.00036007653702850535,0.5599022004889976,0.46875,0.48888888888888893,0.17507082152974504,0.30434782608695654,0.939236111111111
32,0.00044379488359839575,0.5378973105134475,0.11458333333333334,0.6666666666666667,0.5524079320113314,0.8695652173913043,0.25173611111111105
33,0.0004681967998533813,0.4645476772616137,0.6041666666666666,0.5333333333333333,0.5736543909348442,0.782608695652174,0.7934027777777777
34,0.0001270966052843053,0.40097799511002447,0.18750000000000003,0.6333333333333333,0.19206798866855523,0.13043478260869565,0.8645833333333333
35,0.0005007916209339195,0.48899755501222497,0.19791666666666669,0.5555555555555556,0.2662889518413598,0.26086956521739135,0.05729166666666666
36,0.00045291942727999115,0.45965770171149145,0.08333333333333334,0.9111111111111112,0.37677053824362605,0.9130434782608696,0.02951388888888888
37,0.0005208224832828942,0.6528117359413204,0.46875,0.5333333333333333,0.17280453257790368,0.6956521739130435,0.2847222222222222
38,0.0005554761886186446,0.7261613691931541,0.5208333333333334,0.4555555555555556,0.56657223796034,0.6956521739130435,0.2777777777777778
39,0.000564318607478424,0.6919315403422983,0.7291666666666666,0.5,0.5694050991501416,0.6956521739130435,0.3125
40,0.0005588165465089526,0.6968215158924206,0.48958333333333337,0.4555555555555556,0.5750708215297451,0.6956521739130435,0.3055555555555556
41,0.0004635160355874206,0.5036674816625917,0.4375,0.5666666666666667,0.3172804532577904,0.782608695652174,0.05208333333333333
42,0.0003371216076374143,0.3814180929095355,0.020833333333333336,0.6777777777777778,0.6005665722379604,0.21739130434782608,0.17881944444444445
43,0.0004937159304027605,0.4327628361858191,0.40625000000000006,0.5333333333333333,0.1529745042492918,0.6086956521739131,0.20312499999999997
44,0.0003697853925632855,0.3863080684596577,0.23958333333333337,0.6222222222222222,0.18555240793201133,0.8695652173913043,0.6354166666666666
45,0.00034011589241296063,0.4205378973105135,0.20833333333333331,0.6777777777777778,0.21529745042492918,0.9565217391304348,0.24652777777777776
46,0.00012087732032337175,0.4523227383863081,0.020833333333333336,0.6333333333333333,1.0000000000000002,0.13043478260869565,0.642361111111111
47,0.0005116553074060021,0.6503667481662592,0.3854166666666667,0.48888888888888893,0.49575070821529743,0.5217391304347826,0.3055555555555556
48,0.0002023612383044748,0.547677261613692,0.2708333333333333,0.6,0.1974504249291785,0.08695652173913043,0.9288194444444444
49,0.0,0.645476772616137,0.30208333333333337,0.5444444444444445,0.623229461756374,0.08695652173913043,0.3003472222222222
50,0.000133982958712823,0.37897310513447435,0.3645833333333333,0.5444444444444445,0.15722379603399433,0.08695652173913043,0.6701388888888888
51,0.0005572554558282345,0.9486552567237165,0.46875,0.3444444444444445,0.7223796033994334,0.6956521739130435,0.30208333333333337
52,0.0005076365960552374,0.863080684596577,0.3229166666666667,0.5444444444444445,0.6240793201133145,0.8260869565217391,0.9947916666666665
53,0.0005576805238931047,0.28606356968215163,0.48958333333333337,0.5555555555555556,0.1558073654390935,0.30434782608695654,0.8229166666666666
54,0.0004458011045535356,0.44987775061124696,0.05208333333333334,0.6777777777777778,0.2359773371104816,0.8695652173913043,0.6770833333333333
55,0.00047487500785780326,0.45476772616136923,0.4375,0.5333333333333333,0.1688385269121813,0.5217391304347826,0.6909722222222222
56,0.0005699448033694944,0.899755501222494,0.48958333333333337,0.2777777777777778,0.6079320113314447,0.6521739130434783,0.984375
57,0.00010260691686253212,0.41809290953545236,0.19791666666666669,0.8,0.7450424929178471,0.13043478260869565,0.24305555555555555
58,0.00045041290497416323,0.22004889975550124,0.3645833333333333,0.5444444444444445,0.2079320113314448,0.8260869565217391,0.7239583333333333
59,0.00033597931558108153,0.4327628361858191,0.2708333333333333,0.6333333333333333,0.16515580736543908,1.0,0.6336805555555555
60,0.00030066982677061973,0.5794621026894866,0.125,0.6777777777777778,0.28158640226628895,0.0,0.9652777777777777
61,0.0004810942928187369,0.4718826405867971,0.125,0.5222222222222223,0.4730878186968839,0.5217391304347826,0.17013888888888887
62,0.0004748110595648581,0.6797066014669927,0.19791666666666669,0.5555555555555556,0.5127478753541076,0.8695652173913043,0.9461805555555556
63,0.0003295079991126585,0.2371638141809291,0.34375,0.5666666666666667,0.18753541076487254,0.34782608695652173,0.7256944444444444
64,0.0004004504798625985,0.40586797066014674,0.5729166666666666,0.5555555555555556,0.15864022662889518,0.9130434782608696,0.6701388888888888
65,0.0004624753084669418,0.5354523227383864,0.09375,0.788888888888889,0.7538243626062323,0.8695652173913043,0.8871527777777777
66,0.0005009972585818215,0.5256723716381418,0.48958333333333337,0.5666666666666667,0.368271954674221,0.26086956521739135,0.16666666666666666
67,0.0004697190200030938,0.7921760391198045,0.375,0.5888888888888889,0.6,0.782608695652174,0.9965277777777777
68,0.00037906667225700127,0.08557457212713937,0.2916666666666667,0.5777777777777778,0.184985835694051,0.9130434782608696,0.7430555555555555
69,0.00046191607437569667,0.4254278728606357,0.19791666666666669,0.4555555555555556,0.5855524079320114,0.4782608695652174,0.814236111111111
70,0.00047443238535957547,0.46699266503667486,0.23958333333333337,0.5444444444444445,0.1926345609065156,0.4347826086956522,0.059027777777777776
71,0.0002145139217402346,0.39608801955990225,0.020833333333333336,0.8,0.0,0.17391304347826086,0.21354166666666666
72,0.0005491440537289845,0.4425427872860636,0.10416666666666669,0.6222222222222222,0.1473087818696884,0.30434782608695654,0.06076388888888888
73,0.0002698066251519866,0.21271393643031783,0.09375,0.8333333333333334,0.22946175637393768,1.0,0.09375
74,0.0004697190200030938,0.3643031784841076,0.04166666666666667,0.4777777777777778,0.7359773371104816,0.5217391304347826,0.6406249999999999
75,0.0004969860705596387,0.371638141809291,0.47916666666666674,0.5333333333333333,0.1784702549575071,0.26086956521739135,0.23263888888888887
76,0.0005255897658275454,0.665036674816626,0.5520833333333334,0.48888888888888893,0.5807365439093485,0.6086956521739131,0.3125
77,0.0004195998588794087,0.34718826405867975,0.45833333333333337,0.5444444444444445,0.1971671388101983,0.9565217391304348,0.7100694444444444
78,0.0005207785971995005,0.3594132029339854,0.59375,0.5666666666666667,0.0368271954674221,0.5217391304347826,0.08680555555555555
79,0.00034712888853927155,0.6161369193154035,0.10416666666666669,0.6777777777777778,0.6260623229461756,1.0,0.29166666666666663
80,0.0005110409022384904,0.5452322738386308,0.5729166666666666,0.5444444444444445,0.11869688385269123,0.782608695652174,0.9114583333333333
81,0.00045508238424725147,0.4400977995110025,0.15625,0.7111111111111111,0.23796033994334279,0.8260869565217391,0.02083333333333333
82,0.00014409305843863103,0.36674816625916873,0.14583333333333334,0.6666666666666667,0.16997167138810199,0.043478260869565216,0.23090277777777776
83,0.00016591948854245583,0.6552567237163814,0.13541666666666669,0.7444444444444445,0.5079320113314448,0.13043478260869565,0.9930555555555556
84,0.0004262868441005093,0.3349633251833741,0.15625,0.5333333333333333,0.21246458923512748,0.5217391304347826,0.7274305555555555
85,0.00045822212004204525,0.5183374083129585,0.2916666666666667,0.5666666666666667,0.1623229461756374,0.5217391304347826,0.7604166666666666
86,0.00046712723330667234,0.8264058679706603,0.40625000000000006,0.05555555555555558,0.6308781869688385,0.4347826086956522,0.9652777777777777
87,0.0005425486023389622,0.34718826405867975,0.125,0.5555555555555556,0.5410764872521246,0.6956521739130435,0.11805555555555555
88,0.000390090856405495,0.7775061124694378,0.07291666666666667,0.5888888888888889,0.2790368271954674,1.0,0.9895833333333333
89,0.00041571405966692214,0.3863080684596577,0.44791666666666663,0.5444444444444445,0.16203966005665724,0.4782608695652174,0.6857638888888888
90,0.0005614710276102221,0.4816625916870416,0.05208333333333334,0.4666666666666667,0.22946175637393768,0.30434782608695654,0.8836805555555555
91,0.00047128888790049075,0.5501222493887531,0.6875000000000001,0.5777777777777778,0.5648725212464589,0.6086956521739131,0.7812499999999999
92,0.00048205226332481607,0.29828850855745725,0.19791666666666669,0.5111111111111112,0.20906515580736545,0.6521739130434783,0.8420138888888888
93,0.00048464906557362533,0.6674816625916871,0.04166666666666667,0.41111111111111115,0.5699716713881019,0.5652173913043479,0.8680555555555555
94,0.0003141077455057661,0.0,0.20833333333333331,0.6444444444444445,0.15835694050991503,0.30434782608695654,0.7447916666666666
95,0.0004101267343068575,0.6356968215158925,0.3854166666666667,0.5333333333333333,0.1396600566572238,0.3913043478260869,0.9479166666666665
96,0.0004432268722904717,0.10757946210268948,0.13541666666666669,0.5111111111111112,0.6342776203966006,0.5652173913043479,0.7378472222222221
97,0.0005212162041453405,0.5525672371638142,0.30208333333333337,0.6888888888888889,0.7450424929178471,0.7391304347826086,0.017361111111111105
98,0.00044444063596833127,0.5501222493887531,0.16666666666666666,0.5777777777777778,0.5949008498583569,0.8260869565217391,0.13020833333333331
99,0.00046826325592252033,0.5916870415647922,0.0625,0.4444444444444445,0.7790368271954674,0.4347826086956522,0.21354166666666666
100,0.00035558134820089514,0.2616136919315404,0.23958333333333337,0.5777777777777778,0.1558073654390935,0.9565217391304348,0.0920138888888889
101,0.0004713528361934358,0.4792176039119805,0.3645833333333333,0.5111111111111112,0.1688385269121813,0.4782608695652174,0.8246527777777777
102,0.0005484431302827826,0.4523227383863081,0.04166666666666667,0.5333333333333333,0.6883852691218131,0.6086956521739131,0.1597222222222222
103,0.0004765677567887025,0.48899755501222497,0.21875,0.5444444444444445,0.5297450424929179,0.5217391304347826,0.010416666666666671
104,0.00046852908019907636,0.26894865525672373,0.03125,0.6111111111111112,0.2351274787535411,0.5217391304347826,0.1076388888888889
105,0.0005521107529663975,0.39119804400978,0.125,0.8555555555555556,0.2396600566572238,0.30434782608695654,0.7604166666666666
106,0.0002451840245919355,0.58679706601467,0.30208333333333337,0.5555555555555556,0.1501416430594901,0.21739130434782608,0.28298611111111105
107,0.00038946767402130465,0.33985330073349634,0.05208333333333334,0.7111111111111111,0.6685552407932012,0.9565217391304348,0.18229166666666666
108,0.0005506010716976549,0.469437652811736,0.21875,0.6111111111111112,0.21246458923512748,0.30434782608695654,0.06944444444444445
109,0.00047594332051641527,0.7799511002444988,0.5520833333333334,0.4666666666666667,0.11614730878186968,0.5217391304347826,0.27083333333333337
110,0.00046852908019907636,0.5281173594132029,0.23958333333333337,0.3444444444444445,0.6742209631728046,0.4347826086956522,0.022569444444444448
111,0.0004890100883748606,0.6552567237163814,0.8020833333333334,0.4222222222222223,0.0813031161473088,0.5217391304347826,0.9097222222222221
112,0.00021799095343311142,0.4474327628361858,0.17708333333333334,0.5222222222222223,0.7053824362606232,0.0,0.8854166666666666
113,0.00048621517180673135,0.6528117359413204,0.125,0.5444444444444445,0.23796033994334279,0.6521739130434783,0.30729166666666663
114,0.0005133392791202224,0.5012224938875306,0.10416666666666669,0.6555555555555556,0.9339943342776204,0.7391304347826086,0.6770833333333333
115,0.0004965622563828653,0.8508557457212715,0.30208333333333337,0.5333333333333333,0.3413597733711048,0.6956521739130435,0.9774305555555556
116,0.000523035595774033,0.5696821515892421,0.5625,0.4444444444444445,0.6430594900849859,0.34782608695652173,0.21527777777777776
117,0.0005129668743554246,0.6625916870415648,0.6354166666666667,0.5,0.5507082152974504,0.26086956521739135,0.9461805555555556
118,0.000555972728305042,0.7481662591687042,0.59375,0.41111111111111115,0.5892351274787535,0.6521739130434783,0.27951388888888884
119,0.000409914827218471,0.5330073349633252,0.30208333333333337,0.5888888888888889,0.6175637393767706,0.3913043478260869,0.0642361111111111
120,0.0004934977538738892,0.35696821515892424,0.47916666666666674,0.5444444444444445,0.05099150141643059,0.3913043478260869,0.08680555555555555
121,0.0003977947448732321,0.33985330073349634,0.3125,0.7111111111111111,0.21529745042492918,0.9565217391304348,0.11458333333333331
122,0.0005605820209494757,0.5134474327628362,0.22916666666666669,0.5222222222222223,0.5728045325779036,0.6521739130434783,0.8749999999999999
123,0.0005273878413585894,0.7090464547677262,0.46875,0.5,0.22152974504249293,0.34782608695652173,0.9861111111111109
124,0.0002486836262705576,0.4914425427872861,0.3854166666666667,0.5444444444444445,0.2096317280453258,0.08695652173913043,0.06597222222222222
125,0.00045800519740127067,0.6136919315403423,0.22916666666666669,0.5555555555555556,0.24645892351274787,0.9130434782608696,0.3090277777777778
126,0.0003036728887628447,0.46699266503667486,0.16666666666666666,0.6777777777777778,0.5773371104815864,0.21739130434782608,0.8784722222222221
127,0.00033189916371356584,0.40097799511002447,0.47916666666666674,0.5777777777777778,0.0943342776203966,0.9565217391304348,0.6475694444444444
128,0.0004904131891553616,0.6577017114914426,0.010416666666666671,0.6111111111111112,0.7677053824362606,0.782608695652174,0.26388888888888884
129,0.0005166395125914276,0.5819070904645477,0.9479166666666667,0.6222222222222222,0.5637393767705382,0.5652173913043479,0.767361111111111
130,0.0003455439739847109,0.5281173594132029,0.2604166666666667,0.4777777777777778,0.6206798866855524,0.30434782608695654,0.8906249999999999
131,0.0005474563203504731,0.22982885085574575,0.08333333333333334,0.7,0.5269121813031161,0.6521739130434783,0.1076388888888889
132,0.00016591948854245583,0.42787286063569685,0.22916666666666669,0.5444444444444445,0.680169971671388,0.13043478260869565,0.829861111111111
133,9.236515888654304e-05,0.5574572127139364,0.5729166666666666,0.6333333333333333,0.5577903682719547,0.08695652173913043,0.7656249999999999
134,0.00023871145423541557,0.508557457212714,0.25000000000000006,0.6555555555555556,0.5011331444759207,0.0,0.8593749999999999
135,0.0005499440343348465,0.4474327628361858,0.3958333333333333,0.6222222222222222,0.6997167138810199,0.30434782608695654,0.15451388888888887
136,0.0001501267679612141,0.5525672371638142,0.25000000000000006,0.6888888888888889,0.9623229461756374,0.13043478260869565,0.8697916666666666
137,0.00045033516391215154,0.5599022004889976,0.6145833333333334,0.6333333333333333,0.5694050991501416,0.8260869565217391,0.21354166666666666
138,0.000355254083407588,0.5794621026894866,0.34375,0.5555555555555556,0.1529745042492918,1.0,0.2847222222222222
139,0.0003118118764002278,0.4034229828850856,0.47916666666666674,0.5333333333333333,0.2237960339943343,0.26086956521739135,0.23437499999999997
140,0.00045530432244041374,0.22249388753056235,0.4375,0.5444444444444445,0.141643059490085,0.4347826086956522,0.09895833333333331
141,0.0005004317550500912,0.5061124694376529,0.17708333333333334,0.5888888888888889,0.09348441926345609,0.6086956521739131,0.05381944444444445
142,0.00044257610436814805,0.1515892420537897,0.33333333333333337,0.5555555555555556,0.2096317280453258,0.782608695652174,0.11284722222222221
143,0.0004650959345895933,0.5696821515892421,0.18750000000000003,0.6222222222222222,0.0773371104815864,0.8260869565217391,0.907986111111111
144,0.000489235788232314,0.5158924205378973,0.2916666666666667,0.5555555555555556,0.2096317280453258,0.3913043478260869,0.05555555555555555
145,0.00010504196754683323,0.41075794621026895,0.47916666666666674,0.5444444444444445,0.2039660056657224,0.043478260869565216,0.1423611111111111
146,0.0004974625480364844,0.5452322738386308,0.15625,0.5222222222222223,0.6090651558073654,0.3913043478260869,0.21354166666666666
147,0.00015668460270832767,0.6014669926650367,0.33333333333333337,0.5444444444444445,0.2067988668555241,0.13043478260869565,0.26388888888888884
148,0.0002579210198808799,0.44987775061124696,0.03125,0.7444444444444445,0.38810198300283283,0.0,0.08159722222222221
149,0.00021601607968039566,0.547677261613692,0.45833333333333337,0.6444444444444445,0.6093484419263456,0.17391304347826086,0.767361111111111
150,0.000515458350004089,0.469437652811736,0.2604166666666667,0.6,0.934844192634561,0.6086956521739131,0.03645833333333333
151,0.0003678732132154178,0.3080684596577017,0.2604166666666667,0.5444444444444445,0.2039660056657224,0.9130434782608696,0.09027777777777776
152,0.00034231521213503273,0.6601466992665037,0.16666666666666666,0.5333333333333333,0.14050991501416432,0.30434782608695654,0.9479166666666665
153,0.0005042862070601538,0.5525672371638142,0.05208333333333334,0.7222222222222222,0.23427762039660058,0.782608695652174,0.8628472222222221
154,0.0004942576100606484,0.136919315403423,0.3854166666666667,0.5777777777777778,0.19575070821529744,0.5217391304347826,0.7222222222222221
155,0.00023871145423541557,0.4132029339853301,0.10416666666666669,0.7555555555555555,0.23456090651558073,0.0,0.7864583333333333
156,0.00023100505799148434,0.25183374083129584,0.4166666666666667,0.5333333333333333,0.19688385269121814,0.0,0.7256944444444444
157,0.00032890237116182567,0.5036674816625917,0.10416666666666669,0.6666666666666667,0.1501416430594901,0.30434782608695654,0.0763888888888889
158,0.0003393735906595589,0.36919315403422986,0.2604166666666667,0.6,0.1878186968838527,0.30434782608695654,0.6354166666666666
159,0.0005170921661944309,0.49877750611246946,0.22916666666666669,0.5777777777777778,0.5821529745042493,0.782608695652174,0.8559027777777777
160,0.0004748110595648581,0.5452322738386308,0.40625000000000006,0.6888888888888889,0.6515580736543909,0.8260869565217391,0.18402777777777776
161,0.0004252586558610002,0.5378973105134475,0.15625,0.6777777777777778,0.5269121813031161,0.9130434782608696,0.2777777777777778
162,0.0005551100532943318,0.6405867970660147,0.3645833333333333,0.5333333333333333,0.0736543909348442,0.6086956521739131,0.24479166666666666
163,0.0005423642807887087,0.4229828850855746,0.125,0.5444444444444445,0.1784702549575071,0.30434782608695654,0.8385416666666666
164,0.0005098534702106668,0.4841075794621027,0.48958333333333337,0.5666666666666667,0.20169971671388104,0.782608695652174,0.8368055555555555
165,0.00046699306728029746,0.46699266503667486,0.33333333333333337,0.6888888888888889,0.1736543909348442,0.8260869565217391,0.6336805555555555
166,0.0004621956914213192,0.5745721271393643,0.65625,0.5444444444444445,0.5807365439093485,0.4782608695652174,0.21527777777777776
167,0.000231885287435552,0.4718826405867971,0.125,0.7444444444444445,0.8453257790368272,0.0,0.8628472222222221
168,0.0004095963396418425,0.4425427872860636,0.13541666666666669,0.5,0.7124645892351275,0.34782608695652173,0.829861111111111
169,0.00031725500462914164,0.5183374083129585,0.2604166666666667,0.5666666666666667,0.38810198300283283,0.0,0.05381944444444445
170,0.00042702789196581405,0.44987775061124696,0.18750000000000003,0.5666666666666667,0.1558073654390935,0.8695652173913043,0.17708333333333331
171,0.0005094697804529965,0.5427872860635697,0.23958333333333337,0.7,0.7960339943342777,0.8260869565217391,0.017361111111111105
172,0.0005057745722312483,0.5647921760391198,0.25000000000000006,0.5777777777777778,0.481586402266289,0.782608695652174,0.04166666666666666
173,0.0005237214725630711,0.34718826405867975,0.05208333333333334,0.6777777777777778,0.6376770538243626,0.6956521739130435,0.7170138888888888
174,0.0004042786002226249,0.6381418092909535,0.13541666666666669,0.6111111111111112,0.17393767705382437,0.9130434782608696,0.9739583333333333
175,0.0005134784606989854,0.35696821515892424,0.3645833333333333,0.5666666666666667,0.028328611898016998,0.34782608695652173,0.08680555555555555
176,0.0004909686615823161,0.6381418092909535,0.375,0.4555555555555556,0.24079320113314448,0.3913043478260869,0.28645833333333337
177,0.0005501872886256574,0.4645476772616137,0.05208333333333334,0.5222222222222223,0.7059490084985836,0.6521739130434783,0.8124999999999999
178,0.0005066109155919222,0.7481662591687042,0.40625000000000006,0.2555555555555556,0.6855524079320113,0.5652173913043479,0.29166666666666663
179,0.000474051203378099,0.5403422982885085,0.19791666666666669,0.1777777777777778,0.6288951841359773,0.4347826086956522,0.20138888888888887
180,0.00033424769611917644,0.5012224938875306,0.09375,0.7,0.2719546742209632,1.0,0.27604166666666663
181,0.0004943654444369871,0.8312958435207825,0.7291666666666666,0.3111111111111111,0.6371104815864023,0.5652173913043479,0.9583333333333333
182,0.0005417360828521304,0.5525672371638142,0.47916666666666674,0.6888888888888889,0.660056657223796,0.7391304347826086,0.18402777777777776
183,0.00023534476469507139,0.6039119804400979,0.16666666666666666,0.5888888888888889,0.1246458923512748,0.21739130434782608,0.2725694444444444
184,0.00047347817651778704,0.547677261613692,0.6875000000000001,0.5444444444444445,0.5379603399433428,0.4347826086956522,0.8958333333333333
185,0.0005275959867826851,0.7114914425427873,0.21875,0.5222222222222223,0.1104815864022663,0.6956521739130435,0.2725694444444444
186,0.00048258767354221905,0.40586797066014674,0.23958333333333337,0.6333333333333333,0.20764872521246458,0.7391304347826086,0.6354166666666666
187,0.0005053795974807051,0.469437652811736,0.4375,0.5555555555555556,0.21246458923512748,0.26086956521739135,0.21701388888888887
188,0.0003994185299587985,0.097799511002445,0.3125,0.6222222222222222,0.17280453257790368,0.9565217391304348,0.7465277777777777
189,0.0005360910786396055,0.5916870415647922,0.71875,0.41111111111111115,0.560056657223796,0.5652173913043479,0.876736111111111
190,0.0005076842438029219,0.5647921760391198,0.3229166666666667,0.5666666666666667,0.2096317280453258,0.26086956521739135,0.23958333333333334
191,0.0004857537409870491,0.6185819070904646,0.9479166666666667,0.5777777777777778,0.6883852691218131,0.6521739130434783,0.22222222222222224
192,0.00046859553626821536,0.6772616136919316,0.3854166666666667,0.4222222222222223,0.5985835694050992,0.5652173913043479,0.8784722222222221
193,0.0005641643792424975,0.5232273838630808,0.40625000000000006,0.4777777777777778,0.17025495750708214,0.30434782608695654,0.9097222222222221
194,0.00026915711111776013,0.3349633251833741,0.07291666666666667,0.8,0.1558073654390935,0.34782608695652173,0.078125
195,0.00030804770433314664,0.5256723716381418,0.4166666666666667,0.5444444444444445,0.2096317280453258,1.0,0.0642361111111111
196,0.0005571902536471924,0.6919315403422983,0.5312500000000001,0.4666666666666667,0.5892351274787535,0.6521739130434783,0.3125
197,0.0004778692926333496,0.3276283618581908,0.2916666666666667,0.5,0.2050991501416431,0.4347826086956522,0.845486111111111
198,0.0004561130802629545,0.6014669926650367,0.6979166666666667,0.6666666666666667,0.6886685552407932,0.4782608695652174,0.7621527777777777
199,0.0005097092730795161,0.4229828850855746,0.020833333333333336,0.5555555555555556,0.603399433427762,0.7391304347826086,0.032986111111111105
200,0.0004812748527046994,0.3276283618581908,0.47916666666666674,0.5444444444444445,0.1464589235127479,0.26086956521739135,0.6545138888888888
201,0.0004591550127861853,0.37897310513447435,0.04166666666666667,0.5777777777777778,0.45354107648725217,0.8260869565217391,0.8472222222222221
202,0.0005486888923497872,0.19070904645476777,0.3541666666666667,0.5777777777777778,0.2067988668555241,0.6521739130434783,0.1111111111111111
203,0.00016291642655023088,0.17359413202933988,0.03125,0.6444444444444445,0.7974504249291785,0.13043478260869565,0.7934027777777777
204,0.00024906606214013114,0.5158924205378973,0.23958333333333337,0.9,0.6685552407932012,0.0,0.0
205,0.000418120270924993,0.48899755501222497,0.4375,0.7,0.6430594900849859,0.8695652173913043,0.19618055555555555
206,0.0004873073083391857,0.6797066014669927,0.34375,0.2777777777777778,0.22776203966005668,0.4782608695652174,0.8940972222222221
207,0.00042931874551896447,0.35207823960880197,0.6458333333333334,0.5666666666666667,0.21246458923512748,0.8695652173913043,0.15625
208,0.0002856156462784889,0.3227383863080685,0.17708333333333334,0.5222222222222223,0.2903682719546742,0.0,0.8437499999999999
209,0.00023995029567521424,0.48899755501222497,0.15625,0.6222222222222222,0.24645892351274787,0.08695652173913043,0.0763888888888889
210,0.0003777036958956031,0.46699266503667486,0.14583333333333334,0.5444444444444445,0.5920679886685553,0.4347826086956522,0.13888888888888887
211,0.00023405827550758781,0.41809290953545236,0.0625,0.9666666666666667,0.29518413597733717,0.17391304347826086,0.6336805555555555
212,0.0005586221938539235,0.48899755501222497,0.3229166666666667,0.7,0.6883852691218131,0.30434782608695654,0.019097222222222224
213,0.00026619166576844394,0.5158924205378973,0.3645833333333333,0.6111111111111112,0.16770538243626065,0.0,0.8663194444444444
214,0.00046719368937581134,0.6136919315403423,0.22916666666666669,0.5444444444444445,0.5028328611898017,0.8695652173913043,0.9374999999999999
215,0.0005405448891600162,0.469437652811736,0.05208333333333334,0.6555555555555556,0.0169971671388102,0.6521739130434783,0.140625
216,0.0005238493691489617,0.5110024449877751,0.5729166666666666,0.5777777777777778,0.011331444759206801,0.34782608695652173,0.08333333333333334
217,0.0004939867702317044,0.7530562347188265,0.59375,0.4777777777777778,0.588385269121813,0.5652173913043479,0.9548611111111109
