,JanTemp,RelHum,Rain,Mortality,Education,PopDensity,%NonWhite,%WC,pop,pop/house,income,HCPot,NOxPot,S02Pot,NOx
32,0.0,0.5714285714285714,0.2727272727272727,0.20745588189684616,0.9393939393939394,0.07919593121821264,0.031830238726790444,0.6373239436619718,0.24690409770251462,0.7159090909090908,0.45478723404255317,0.029366306027820713,0.031446540880503145,0.09025270758122744,0.031446540880503145
33,0.5090909090909091,0.5142857142857142,0.6363636363636362,0.5281146295319914,0.3333333333333335,0.1502785178009203,0.5358090185676392,0.43309859154929575,0.08903811081249276,0.7613636363636362,0.12887666786873408,0.02472952086553323,0.04088050314465409,0.2779783393501805,0.04088050314465409
34,0.32727272727272727,0.5714285714285714,0.6545454545454545,0.4109419098719105,0.6969696969696972,0.22838459675466213,0.21220159151193635,0.40492957746478875,0.046090196374829945,0.5795454545454546,0.3868553912729895,0.00463678516228748,0.00628930817610063,0.025270758122743684,0.00628930817610063
35,0.7636363636363637,0.6857142857142857,0.8,1.0,0.21212121212121193,0.20961491886655362,0.8116710875331563,0.4119718309859155,0.1388227276921295,0.8068181818181817,0.3120266858997476,0.029366306027820713,0.050314465408805034,0.0,0.050314465408805034
36,0.38181818181818183,0.5714285714285714,0.5818181818181818,0.6324473529138106,0.5151515151515151,0.729111164930976,0.27851458885941643,0.5246478873239437,0.9999999999999999,0.43181818181818166,0.462720879913451,0.061823802163833076,0.07861635220125787,0.3862815884476534,0.07861635220125787
37,0.36363636363636365,0.4571428571428571,0.5818181818181818,0.695623856340911,0.4545454545454546,0.5632114313393074,0.4429708222811671,0.40492957746478875,0.5634248934495262,0.7613636363636362,0.3456094482509917,0.04327666151468315,0.09748427672955975,0.5776173285198556,0.09748427672955975
38,0.3090909090909091,0.5142857142857142,0.4727272727272727,0.6220264863691343,0.48484848484848486,0.24170501332041658,0.1936339522546419,0.4119718309859155,0.25693301994766216,0.7613636363636362,0.3223945185719437,0.06800618238021638,0.18238993710691825,0.9458483754512635,0.18238993710691825
39,0.4727272727272728,1.0000000000000002,0.4909090909090909,0.32025555934621464,0.9090909090909092,0.23565027851780093,0.07427055702917772,0.5809859154929575,0.12034976628587919,0.011363636363636687,0.326271186440678,0.08500772797527048,0.06289308176100629,0.1552346570397112,0.06289308176100629
40,0.3090909090909091,0.5142857142857142,0.5818181818181818,0.4583010265794125,0.3333333333333335,0.2503027367401308,0.037135278514588865,0.176056338028169,0.060573404491315964,0.5795454545454546,0.19437432383699949,0.007727975270479134,0.009433962264150945,0.06137184115523466,0.009433962264150945
41,0.38181818181818183,0.4571428571428571,0.5636363636363635,0.48215116459386564,0.1818181818181821,0.4119641559699685,0.05039787798408489,0.16901408450704225,0.023027368404520764,0.48863636363636376,0.30053191489361697,0.015455950540958269,0.031446540880503145,0.3176895306859206,0.031446540880503145
42,0.49090909090909096,0.4285714285714286,0.6181818181818182,0.7281270353254969,0.6060606060606064,0.2817873577137321,0.7374005305039787,0.5528169014084507,0.07809423361203652,0.7613636363636362,0.3483591777857915,0.017001545595054096,0.025157232704402517,0.1696750902527076,0.025157232704402517
43,0.23636363636363636,0.6285714285714286,0.39999999999999997,0.2591260118475329,0.6363636363636362,0.3528699442964398,0.11140583554376657,0.44366197183098577,0.10385076160767046,0.6363636363636362,0.4108366390191127,0.00927357032457496,0.009433962264150945,0.06137184115523466,0.009433962264150945
44,0.36363636363636365,0.5428571428571429,0.43636363636363634,0.5050088391278726,0.21212121212121193,0.4503511746185517,0.43501326259946943,0.397887323943662,0.20659650989530473,0.6590909090909092,0.39505950234403175,0.0463678516228748,0.04402515723270441,0.24187725631768955,0.04402515723270441
45,0.7818181818181819,0.6571428571428573,0.0,0.15190894147566958,0.9393939393939394,0.19278275611528214,0.13527851458885942,0.6056338028169015,0.2131270821758873,0.5227272727272725,0.3067075369635772,0.22102009273570325,0.20440251572327045,0.06859205776173286,0.20440251572327045
46,0.6545454545454545,0.9428571428571428,0.14545454545454545,0.37518221009211317,0.9696969696969697,0.3405182852991039,0.3421750663129973,0.6126760563380282,0.167363997228019,0.30681818181818166,1.0,0.4791344667697063,0.5345911949685535,0.3068592057761733,0.5345911949685535
47,0.6727272727272727,0.9428571428571428,0.054545454545454536,0.0,0.9696969696969697,0.15270041172196655,0.058355437665782495,0.6373239436619718,0.1435852295816704,0.8068181818181817,0.7307969707897584,0.160741885625966,0.09748427672955975,0.007220216606498196,0.09748427672955975
48,0.5090909090909091,0.9714285714285713,0.45454545454545453,0.3366001922897994,0.9696969696969697,0.26459191087430367,0.129973474801061,0.7218309859154928,0.18191567052689234,0.4204545454545454,0.508790119004688,0.029366306027820713,0.01886792452830189,0.06859205776173286,0.01886792452830189
49,0.2909090909090909,0.5142857142857142,0.6363636363636362,0.3517972893341188,0.6363636363636362,0.0535238556551223,0.06896551724137931,0.28521126760563376,0.04790427831317496,0.6363636363636362,0.15979985575189315,0.0061823802163833074,0.0,0.06859205776173286,0.0
50,0.21818181818181817,0.6571428571428573,0.509090909090909,0.4960456533201003,0.7272727272727275,0.4216517316541536,0.07957559681697612,0.5880281690140845,0.06357421625770784,0.7840909090909087,0.19527587450414696,0.010819165378670788,0.012578616352201259,0.08664259927797835,0.012578616352201259
51,0.2545454545454545,0.6000000000000001,0.3818181818181818,0.5636262134416774,0.5151515151515151,0.21893921046258172,0.23076923076923073,0.3556338028169015,0.06037095368318141,0.6477272727272729,0.21254056978002156,0.015455950540958269,0.01886792452830189,0.08664259927797835,0.01886792452830189
52,0.19999999999999998,0.6285714285714286,0.5454545454545454,0.3767329342803092,0.3939393939393945,0.027851780092031986,0.04509283819628647,0.47887323943661975,0.023968580616157198,0.7159090909090908,0.06865308330328146,0.0061823802163833074,0.0031446540880503146,0.036101083032490974,0.0031446540880503146
53,0.4545454545454546,0.40000000000000013,0.5818181818181818,0.5491734640076915,1.0000000000000004,0.468273189634294,0.6657824933687001,0.9119718309859157,0.3835509086483059,0.6818181818181817,0.7260187522538766,0.09891808346213292,0.0849056603773585,0.36462093862815886,0.0849056603773585
54,0.36363636363636365,0.4571428571428571,0.3272727272727272,0.1024408398722203,0.9393939393939394,0.2693146040203439,0.17771883289124668,0.6267605633802817,0.035150368190536393,0.7045454545454546,0.40705012621709336,0.00463678516228748,0.0031446540880503146,0.0,0.0031446540880503146
55,0.38181818181818183,0.5142857142857142,0.9999999999999998,0.6598951710448779,0.6969696969696972,0.20719302494550737,0.29973474801061006,0.47535211267605626,0.04888119548551876,0.8409090909090913,0.36715650919581666,0.02009273570324575,0.031446540880503145,0.14801444043321302,0.031446540880503145
56,0.21818181818181817,0.5142857142857142,0.9999999999999998,0.32555903606984504,0.6363636363636362,0.27088883506902395,0.005305039787798407,0.38732394366197176,0.034120323018239716,0.6818181818181817,0.16191849981968987,0.00927357032457496,0.00628930817610063,0.025270758122743684,0.00628930817610063
57,0.38181818181818183,0.4571428571428571,0.9454545454545453,0.37555438389728035,0.0,1.0,0.10610079575596815,1.0000000000000002,0.031462327953622325,0.6477272727272729,0.1443833393436711,0.010819165378670788,0.022012578616352203,0.1732851985559567,0.022012578616352203
58,0.2909090909090909,0.5714285714285714,0.509090909090909,0.5077381136990975,0.5151515151515151,0.24340033906514894,0.2891246684350132,0.13028169014084523,0.049878603133594955,0.9431818181818183,0.14325640100973658,0.02009273570324575,0.03773584905660378,0.1371841155234657,0.03773584905660378
