,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
25,0.2152713891444342,0.3587493143170598,0.2920818038804405,0.223469387755102,0.21473419840937627,0.14200298953662183,0.09143155694879833,0.03296703296703297,0.033502968617472435,0.05516154452324665,0.08392603129445234,12.2
26,0.020239190432382707,0.0,0.06082852648138437,0.057142857142857134,0.016324822101297612,0.06128550074738416,0.00522466039707419,0.039460539460539464,0.013570822731128074,0.022064617809298658,0.07159791370317685,7.9
27,0.0998160073597056,0.06363137685134394,0.03303618248557944,0.11122448979591837,0.04688154039347006,0.09466865969108122,0.00522466039707419,0.12087912087912088,0.06785411365564037,0.11820330969267138,0.16595542911332384,40.0
28,0.20699172033118673,0.2002194185408667,0.2045097011012061,0.48724489795918363,0.33612390121389696,0.40209267563527656,0.49634273772204807,0.5594405594405595,0.4927905004240882,0.4196217494089834,0.692271218587008,157.3
29,0.8155473781048758,0.5995611629182666,0.702674357629785,0.7397959183673469,0.9999999999999999,0.8550074738415545,0.7993730407523512,0.6993006993006993,0.7281594571670906,0.6158392434988179,0.7126600284495022,105.0
30,0.5275988960441582,0.9089413055403182,0.6187729417933928,0.7397959183673469,0.5860192549183758,0.5665171898355755,0.7471264367816092,0.5594405594405595,0.4707379134860051,0.4885736800630417,0.5405405405405405,110.0
31,0.32198712051517936,0.5375754251234229,0.5138961719979025,0.4846938775510204,0.4487233151946421,0.4384653712007972,0.4493207941483804,0.42957042957042957,0.3973706530958439,0.3033884948778566,0.28449502133712656,58.7
32,0.4540018399264029,0.4097641250685683,0.2779234399580493,0.348469387755102,0.43825868564252823,0.4867962132536124,0.384012539184953,0.32967032967032966,0.21628498727735368,0.10756501182033096,0.31768610715979134,35.2
33,0.2483900643974241,0.2057048820625343,0.19402202412165706,0.20918367346938774,0.2272917538719129,0.18933731938216244,0.19331243469174503,0.21978021978021978,0.14418999151823578,0.09141055949566587,0.14935988620199145,30.0
34,0.12879484820607176,0.2122874382885354,0.14001048767697954,0.1443877551020408,0.09627459187944745,0.12556053811659193,0.16823406478578895,0.0999000999000999,0.07633587786259541,0.03152088258471237,0.07112375533428164,10.5
35,0.05979760809567617,0.04388370817334065,0.05768222338751967,0.0510204081632653,0.02511511092507325,0.04484304932735426,0.03134796238244514,0.04995004995004995,0.04240882103477523,0.03152088258471237,0.08060692271218586,14.0
36,0.029898804047838085,0.04388370817334065,0.04719454640797063,0.08010204081632652,0.0866471326915027,0.1310413552566019,0.1896551724137931,0.0999000999000999,0.13570822731128074,0.18597320724980299,0.1906116642958748,27.3
37,0.17111315547378106,0.26110806363137684,0.25013109596224437,0.4357142857142857,0.3863541230640435,0.29397110114598907,0.4336468129571578,0.4480519480519481,0.47285835453774383,0.4424743892828999,0.5500237079184447,112.7
38,0.6195952161913523,0.5814591332967636,0.4583114840062926,0.6489795918367347,0.5642528254499791,0.49427005480817143,0.6687565308254964,0.6853146853146853,0.6670907548770144,0.6185973207249802,0.6709340919867235,174.0
39,0.6347746090156393,0.7087218869994514,0.751442055584688,0.5535714285714285,0.4730012557555462,0.7683109118086696,0.7392894461859979,0.6793206793206793,0.5979643765903307,0.5594956658786445,0.44902797534376476,129.5
40,0.5243790248390064,0.6873285792649478,0.6292606187729418,0.6290816326530612,0.5169526998744244,0.5979073243647235,0.6112852664576802,0.5144855144855145,0.4749787955894826,0.3534278959810874,0.6353722143195827,135.5
41,0.47378104875804966,0.6993965990126165,0.5049816465652858,0.47959183673469385,0.3892842193386354,0.4534130543099153,0.3620689655172414,0.43456543456543456,0.3278201865988125,0.3321513002364066,0.38880986249407296,74.0
42,0.3344066237350506,0.34009873834339,0.3880440482433141,0.39387755102040817,0.3084972791963164,0.31988041853512705,0.3709508881922675,0.21478521478521478,0.2820186598812553,0.24310480693459416,0.31768610715979134,66.0
43,0.2667893284268629,0.3510696653867252,0.33036182485579446,0.38622448979591834,0.25952281289242357,0.3039362232187344,0.2392894461859979,0.2997002997002997,0.25021204410517384,0.23246650906225372,0.27027027027027023,56.0
44,0.2575896964121435,0.301700493691717,0.2910330361824856,0.2704081632653061,0.21892005023022182,0.25411061285500747,0.2612330198537095,0.14635364635364637,0.10178117048346055,0.18518518518518517,0.2086296823138928,45.7
45,0.20699172033118673,0.24136039495337355,0.19926586261143156,0.14489795918367346,0.23315194642109668,0.20677628300946688,0.2142110762800418,0.1998001998001998,0.047073791348600506,0.11229314420803782,0.31958274063537223,51.4
46,0.09843606255749769,0.21886999451453648,0.06607236497115888,0.09489795918367347,0.12976140644621179,0.0852017937219731,0.06739811912225706,0.12837162837162835,0.05725190839694656,0.07683215130023639,0.11853959222380274,18.0
47,0.10119595216191352,0.13055403181568842,0.08232826428945988,0.16173469387755102,0.08790288823775638,0.03338315894369706,0.14054336468129572,0.007492507492507492,0.07803223070398642,0.043341213553979505,0.03982930298719772,5.1
48,0.06623735050597976,0.02303894679100384,0.02097535395909806,0.02040816326530612,0.030556718292172453,0.05530642750373692,0.022466039707419016,0.02997002997002997,0.024173027989821884,0.02718676122931442,0.027501185395922233,3.0
49,0.00919963201471941,0.021941854086670324,0.06502359727320399,0.005612244897959183,0.0,0.0,0.0,0.014985014985014984,0.010178117048346055,0.00591016548463357,0.05926979611190137,9.9
50,0.007359705611775529,0.06911684037301152,0.11379129522810698,0.04285714285714286,0.034323984930933436,0.05281514698555057,0.0109717868338558,0.0,0.0,0.018124507486209612,0.012802275960170697,8.6
51,0.03173873045078197,0.05101481075150851,0.07288935500786577,0.0,0.02092925910422771,0.11808669656203288,0.109717868338558,0.09740259740259741,0.04877014418999152,0.04846335697399527,0.04978662873399715,40.1
52,0.12419503219871204,0.15907844212835984,0.15731515469323545,0.15816326530612243,0.13394725826705733,0.1554559043348281,0.18286311389759666,0.1933066933066933,0.14206955046649702,0.1284475965327029,0.18871503082029395,48.2
53,0.2198712051517939,0.2578167855183763,0.2139486103828002,0.21428571428571427,0.18417748011720383,0.229197807673144,0.2507836990595611,0.24975024975024976,0.21967769296013567,0.1516942474389283,0.16358463726884778,50.0
54,0.22999080036798528,0.2786615469007131,0.1546932354483482,0.12755102040816327,0.18543323566345749,0.17937219730941703,0.25235109717868337,0.17032967032967034,0.19211195928753177,0.2139479905437352,0.2418207681365576,48.0
55,0.20837166513339464,0.2649478880965441,0.25170424750917675,0.25816326530612244,0.13980745081624107,0.1733931240657698,0.15569487983281088,0.2152847152847153,0.22476675148430872,0.24546887312844756,0.2892366050260787,60.0
56,0.28058877644894203,0.24190894130554033,0.2695332983744101,0.1913265306122449,0.16324822101297612,0.20179372197309417,0.19644723092998956,0.2132867132867133,0.18829516539440203,0.11583924349881795,0.19440493124703648,38.3
57,0.17939282428702852,0.1623697202413604,0.17147351861562665,0.14132653061224487,0.11050648807032229,0.127553562531141,0.15673981191222572,0.13136863136863136,0.10178117048346055,0.10638297872340424,0.11853959222380274,24.0
58,0.05519779208831646,0.06692265496434448,0.050340849501835344,0.12142857142857143,0.04185851820845542,0.059790732436472344,0.06635318704284221,0.05994005994005994,0.024173027989821884,0.03152088258471237,0.012328117591275485,0.0
59,0.0,0.024684585847504114,0.0,0.06275510204081633,0.05650899958141481,0.06726457399103139,0.03500522466039708,0.03996003996003996,0.049618320610687015,0.018518518518518517,0.04978662873399715,12.3
60,0.03311867525298988,0.050466264399341744,0.0047194546407970635,0.012755102040816325,0.008371703641691083,0.038365719980069754,0.001567398119122257,0.000999000999000999,0.0016963528413910093,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.010178117048346055,0.02403467297084318,0.0037932669511616876,1.1
63,0.05197792088316468,0.010422380691168404,0.00367068694284216,0.0,0.004185851820845542,0.0064773293472845045,0.002612330198537095,0.07792207792207792,0.02205258693808312,0.01536643026004728,0.03745851114272167,10.1
64,0.0,0.05650027427317609,0.009963293130571578,0.08469387755102041,0.02302218501465048,0.055804683607374186,0.09561128526645768,0.04195804195804196,0.0648854961832061,0.10953506698187548,0.07918444760550022,14.3
65,0.10211591536338546,0.06582556226001098,0.029889879391714738,0.12142857142857143,0.02427794056090414,0.07424015944195317,0.09665621734587251,0.011488511488511488,0.034351145038167934,0.0760441292356186,0.06875296348980559,20.1
66,0.08831646734130634,0.17663192539769612,0.1373885684320923,0.16122448979591836,0.041021347844286314,0.2785251619332337,0.18547544409613376,0.23576423576423577,0.13358778625954199,0.13199369582348305,0.17638691322901848,65.0
67,0.12097516099356026,0.37739989029072957,0.3864708966963818,0.3,0.18543323566345749,0.21723966118584953,0.20271682340647856,0.11588411588411587,0.2027141645462256,0.22222222222222218,0.18065433854907537,29.9
68,0.16743330266789327,0.31760833790455295,0.5044572627163083,0.13469387755102039,0.08874005860192548,0.19930244145490783,0.2612330198537095,0.22477522477522477,0.1556403731976251,0.10086682427107958,0.13703176861071595,28.4
69,0.16053357865685372,0.12287438288535381,0.13319349764027266,0.17602040816326528,0.22226873168689826,0.1813652217239661,0.14629049111807732,0.15734265734265734,0.11068702290076336,0.12490149724192276,0.051683262209577994,25.8
70,0.14949402023919042,0.11354909489851893,0.019402202412165708,0.1030612244897959,0.08204269568857263,0.17438963627304435,0.16405433646812956,0.13036963036963037,0.0631891433418151,0.10835303388494877,0.11901375059269796,30.6
71,0.08831646734130634,0.14591332967635767,0.023597273203985317,0.09897959183673467,0.12264545835077438,0.053811659192825115,0.10762800417972833,0.12937062937062938,0.02205258693808312,0.035460992907801414,0.03745851114272167,9.7
72,0.09889604415823366,0.023587493143170598,0.029889879391714738,0.046938775510204075,0.0071159480954374205,0.008968609865470852,0.013061650992685477,0.023976023976023976,0.018659881255301103,0.07407407407407407,0.020862968231389282,0.0
73,0.0,0.004936917169500823,0.0844257996853697,0.06887755102040816,0.0062787777312683125,0.027902341803687093,0.041274817136886105,0.01048951048951049,0.0,0.0015760441292356185,0.0,0.0
74,0.0,0.0,0.003146303093864709,0.0,0.0,0.0,0.002612330198537095,0.0,0.0,0.0,0.0,20.4
75,0.09935602575896964,0.05924300603400988,0.0,0.09897959183673467,0.011720385098367515,0.0,0.0,0.006993006993006992,0.08693808312128923,0.09929078014184396,0.0,0.8
76,0.022999080036798528,0.0850246845858475,0.11746198217094912,0.019387755102040813,0.06446211804102134,0.07673143996013951,0.16144200626959246,0.12687312687312688,0.06658184902459711,0.06146572104018912,0.055476529160739675,22.0
77,0.08141674333026679,0.09983543609434997,0.1924488725747247,0.12244897959183673,0.13562159899539555,0.184853014449427,0.274294670846395,0.19780219780219782,0.08015267175572519,0.19936958234830573,0.18729255571360834,68.1
78,0.15915363385464582,0.26001097092704334,0.30309386470896693,0.2346938775510204,0.23566345751360399,0.2825112107623319,0.22413793103448276,0.26823176823176825,0.21034775233248515,0.22537431048069345,0.2285443338074917,46.1
79,0.24287028518859244,0.35326385079539224,0.34084950183534346,0.311734693877551,0.37295939723733773,0.48829098156452416,0.2836990595611285,0.38161838161838163,0.21374045801526714,0.21552403467297082,0.27027027027027023,46.6
80,0.19779208831646733,0.27098189797037847,0.3791295228106974,0.4846938775510204,0.28254499790707405,0.36821126058794224,0.47439916405433646,0.3911088911088911,0.2239185750636132,0.22537431048069345,0.32053105737316256,56.5
81,0.24011039558417663,0.39550191991223255,0.44362873623492394,0.5464285714285714,0.2775219757220594,0.32436472346786244,0.22936259143155693,0.2532467532467533,0.2633587786259542,0.3325453112687155,0.3850165955429113,82.1
82,0.218491260349586,0.2748217224355458,0.48977451494493973,0.2785714285714286,0.15948095437421514,0.16641753861484804,0.23615464994775343,0.2742257742257742,0.16072943172179813,0.18203309692671393,0.20625889046941676,28.9
83,0.14213431462741488,0.30444322545255076,0.28893550078657576,0.13724489795918365,0.17287568020092087,0.13303437967115098,0.07262277951933124,0.044455544455544456,0.03477523324851568,0.08313632781717888,0.06780464675201517,27.5
84,0.05197792088316468,0.08173340647284696,0.06187729417933928,0.014285714285714284,0.05399748848890749,0.004982561036372696,0.03657262277951933,0.028471528471528472,0.049194232400339266,0.029550827423167846,0.02797534376481745,9.9
85,0.022539098436062558,0.09928688974218322,0.02045097011012061,0.007142857142857142,0.03683549602344077,0.03886397608370702,0.04545454545454545,0.01998001998001998,0.04877014418999152,0.09771473601260834,0.14461830251303934,34.5
86,0.03449862005519779,0.13439385628085573,0.10330361824855794,0.3137755102040816,0.18250313938886562,0.1654210264075735,0.3124346917450366,0.2947052947052947,0.4274809160305343,0.3750985027580772,0.47415836889521096,77.5
87,0.4075436982520699,0.5902358749314317,0.5144205558468798,0.7290816326530611,0.46630389284219337,0.6213253612356752,0.609717868338558,0.5384615384615384,0.40330788804071244,0.541371158392435,0.5732574679943101,206.2
88,0.8647654093836246,0.9632473944048272,0.7058206607236497,0.7051020408163264,0.46588530766010877,0.7872446437468859,0.8505747126436782,0.6693306693306693,0.40839694656488545,0.48739164696611503,0.5073494547178757,129.8
89,0.6665133394664213,0.46516730663741085,0.7383324593602518,0.6459183673469387,0.5759732105483465,0.47085201793721976,0.5653082549634274,0.3936063936063936,0.3121289228159457,0.3577620173364854,0.3669985775248933,79.8
90,0.4949402023919043,0.562260010970927,0.40744625065547985,0.31530612244897954,0.22519882796149013,0.27204783258594917,0.4425287356321839,0.6553446553446552,0.5627650551314672,0.3577620173364854,0.3262209577999051,63.6
91,0.37350505979760806,0.4810751508502469,0.2910330361824856,0.33622448979591835,0.2896609460025115,0.24165421026407574,0.31713688610240337,0.2887112887112887,0.3138252756573367,0.1962174940898345,0.25746799431009953,53.7
92,0.11039558417663292,0.16401535929786065,0.1557420031463031,0.2173469387755102,0.28212641272498956,0.27752864972595914,0.16091954022988506,0.1963036963036963,0.14885496183206107,0.11229314420803782,0.09388335704125177,38.8
93,0.09383624655013799,0.12122874382885354,0.11379129522810698,0.13724489795918365,0.10422771033905398,0.10214250124564025,0.06583072100313479,0.13236763236763235,0.07845631891433417,0.15011820330969267,0.19203413940256042,17.6
94,0.06117755289788408,0.019199122325836534,0.043523859465128475,0.044897959183673466,0.08832147341984094,0.052316890881913304,0.04963427377220481,0.058941058941058944,0.017811704834605598,0.020882584712371945,0.0905642484589853,12.7
95,0.04323827046918123,0.08063631376851343,0.0713162034609334,0.10612244897959183,0.0502302218501465,0.018435475834578975,0.11076280041797283,0.11938061938061938,0.029262086513994912,0.0847123719464145,0.05073494547178757,21.6
96,0.11821527138914442,0.23916620954470655,0.2270582066072365,0.2903061224489796,0.2000837170364169,0.15495764823119085,0.15987460815047022,0.16133866133866132,0.1255301102629347,0.1603624901497242,0.18681839734471312,59.7
97,0.1780128794848206,0.27975863960504666,0.3350812794965915,0.3530612244897959,0.25073252406864793,0.32436472346786244,0.24294670846394983,0.27372627372627373,0.45419847328244267,0.22025216706067768,0.2863916548127074,65.5
98,0.28794848206071755,0.24629731212287437,0.44939695857367595,0.2280612244897959,0.3156132272917539,0.42501245640259094,0.27272727272727276,0.7022977022977023,0.6836301950805767,0.7107959022852639,0.658605974395448,109.6
99,0.7318307267709291,0.6132748217224355,0.5710540115364447,0.5464285714285714,0.4277940560904144,0.6168410563029397,0.7272727272727272,0.6618381618381618,0.42536047497879553,0.5216706067769897,0.5433854907539117,159.9
100,0.7207911683532657,0.7224355458036203,0.5060304142632407,0.5229591836734694,0.33737965676015064,0.4045839561534629,0.40752351097178685,0.3061938061938062,0.3973706530958439,0.2817178881008668,0.4727358937885253,97.0
101,0.35878564857405704,0.4904004388370818,0.4331410592553749,0.22499999999999998,0.25784847216408535,0.3487792725460887,0.20428422152560086,0.3076923076923077,0.3655640373197625,0.27974783293932226,0.25983878615457556,60.0
102,0.3472861085556578,0.578167855183763,0.3387519664394336,0.28826530612244894,0.26203432398493093,0.3148978574987544,0.1886102403343783,0.2867132867132867,0.2879558948261238,0.24625689519306537,0.24134660976766237,71.4
103,0.31462741490340385,0.3702687877125617,0.32092291557420033,0.3336734693877551,0.22980326496442025,0.23368211260587943,0.219435736677116,0.1983016983016983,0.1590330788804071,0.26516942474389277,0.25746799431009953,45.4
104,0.18905243790248388,0.2353263850795392,0.19769271106449923,0.24285714285714285,0.1452490581833403,0.19930244145490783,0.23981191222570533,0.2517482517482517,0.14206955046649702,0.16666666666666663,0.13655761024182075,23.4
105,0.07083716651333946,0.10970927043335162,0.10854745673833245,0.13469387755102039,0.100460443700293,0.10513203786746389,0.09770114942528735,0.07892107892107893,0.09499575911789651,0.05003940110323088,0.13371266002844948,21.4
106,0.05657773689052438,0.06253428414701043,0.09124278972207656,0.022448979591836733,0.03809125156969443,0.026407573492775286,0.0020898641588296763,0.015484515484515486,0.0,0.038219070133963744,0.02038880986249407,3.1
107,0.0022999080036798527,0.02687877125617115,0.002097535395909806,0.033163265306122444,0.0,0.02491280518186348,0.024033437826541274,0.029470529470529472,0.018659881255301103,0.017730496453900707,0.036510194404931244,7.2
108,0.06301747930082796,0.0405924300603401,0.027267960146827478,0.05663265306122448,0.12222687316868981,0.07972097658196313,0.11598746081504702,0.0844155844155844,0.17981340118744696,0.15996847911741527,0.14888572783309623,37.2
109,0.17939282428702852,0.19144267690619857,0.3015207131620346,0.19540816326530608,0.1732942653830054,0.22172396611858494,0.29623824451410663,0.2762237762237762,0.3396946564885496,0.359338061465721,0.24608819345661448,66.9
110,0.3850045998160074,0.48052660449808005,0.4735186156266387,0.43724489795918364,0.3809125156969443,0.43398106626806177,0.49738766980146293,0.5334665334665335,0.4486853265479219,0.45153664302600466,0.46088193456614507,81.0
111,0.374885004599816,0.4827207899067471,0.5186156266386995,0.36428571428571427,0.4483047300125575,0.5411061285500747,0.609717868338558,0.500999000999001,0.39100932994062765,0.35500394011032305,0.46420104314841154,95.6
112,0.2865685372585096,0.4267690619857378,0.529627687467226,0.5025510204081632,0.23775638342402675,0.43746885899352267,0.40752351097178685,0.41208791208791207,0.3388464800678541,0.2647754137115839,0.2546230440967283,80.5
113,0.2902483900643974,0.35381239714755897,0.22863135815416885,0.2739795918367347,0.2695688572624529,0.41853512705530643,0.3834900731452456,0.31218781218781216,0.282442748091603,0.16548463356973994,0.23992413466097676,40.9
114,0.22217111315547375,0.3110257816785519,0.3481908757210278,0.20714285714285713,0.22519882796149013,0.20328849028400597,0.17084639498432605,0.24025974025974026,0.09329940627650551,0.15721040189125293,0.17875770507349453,41.2
115,0.265409383624655,0.25836533187054306,0.34766649187205034,0.18265306122448977,0.169945583926329,0.2879920279023418,0.28578892371995823,0.27372627372627373,0.12086513994910941,0.13356973995271865,0.2731152204836415,28.6
116,0.22401103955841767,0.21557871640153592,0.20713162034609334,0.15,0.1444118878191712,0.16741405082212257,0.14002089864158832,0.1888111888111888,0.0916030534351145,0.0673758865248227,0.1166429587482219,12.8
117,0.1453541858325667,0.2106417992320351,0.12899842684845308,0.08979591836734693,0.05399748848890749,0.08221225710014948,0.04858934169278997,0.06343656343656344,0.030958439355385916,0.055555555555555546,0.04267425320056899,1.5
118,0.0,0.0038398244651673065,0.048243314105925535,0.026020408163265302,0.01213897028045207,0.007473841554559043,0.026123301985370953,0.024475524475524476,0.04156064461407973,0.05319148936170212,0.04409672830725462,25.2
119,0.07175712971481141,0.08667032364234778,0.13896171997902465,0.186734693877551,0.11176224361657595,0.15495764823119085,0.14942528735632185,0.1718281718281718,0.1857506361323155,0.24310480693459416,0.2802275960170697,67.6
120,0.2801287948482061,0.3252879868348875,0.276350288411117,0.20918367346938774,0.43532858936793634,0.5401096163428002,0.3092998955067921,0.3976023976023976,0.3418150975402883,0.23404255319148934,0.3669985775248933,104.3
121,0.3555657773689052,0.6302797586396051,0.8358678552700577,0.8163265306122448,0.7367099204688153,0.6756352765321375,0.6917450365726229,0.7682317682317683,0.5767599660729431,0.5768321513002364,0.6993835941204362,130.0
122,0.406163753449862,0.6873285792649478,0.7509176717357104,0.8285714285714285,0.6090414399330263,0.4569008470353762,0.5381400208986415,0.5494505494505495,0.3405428329092451,0.3506698187549251,0.49976292081555235,90.3
123,0.3656853725850966,0.6588041689522764,0.4635553224960672,0.5209183673469387,0.45039765592298026,0.5475834578973593,0.5512016718913271,0.4640359640359641,0.48600508905852413,0.4078014184397163,0.5310573731626362,83.9
124,0.3988040478380865,0.5869445968184311,0.5154693235448348,0.38877551020408163,0.20050230221850143,0.22321873442949675,0.34952978056426337,0.34065934065934067,0.20144189991518235,0.18676122931442077,0.26268373636794684,49.2
125,0.27966881324747006,0.35216675809105874,0.24331410592553748,0.16326530612244897,0.18668899120971116,0.19033383158943698,0.3542319749216301,0.3061938061938062,0.11874469889737065,0.13514578408195427,0.13703176861071595,29.3
126,0.06715731370745169,0.12177729018102029,0.17724174095437858,0.14846938775510204,0.048137295939723726,0.11908320876930742,0.06530825496342738,0.07292707292707293,0.010178117048346055,0.05003940110323088,0.08392603129445234,9.9
127,0.06577736890524379,0.08228195282501372,0.16360776088096488,0.011734693877551019,0.02134784428631226,0.007972097658196313,0.0794148380355277,0.04395604395604396,0.04198473282442748,0.05634357762017336,0.04694167852062588,8.2
128,0.1122355105795768,0.047723532638507954,0.061352910330361825,0.08061224489795918,0.08874005860192548,0.06676631788739412,0.030825496342737724,0.031468531468531465,0.06955046649703137,0.026398739164696608,0.06875296348980559,2.3
129,0.015179392824287027,0.03291278113000549,0.04090194022024122,0.000510204081632653,0.02427794056090414,0.03188839063278525,0.0005224660397074191,0.0,0.02247667514843087,0.004334121355397951,0.019440493124703646,0.5
130,0.0036798528058877645,0.0032912781130005485,0.0,0.03163265306122449,0.0100460443700293,0.02391629297458894,0.03918495297805643,0.05344655344655344,0.025869380831212888,0.04846335697399527,0.06116642958748222,7.2
131,0.11039558417663292,0.1508502468458585,0.10225485055060304,0.09846938775510204,0.09836751778987023,0.16990533134030894,0.11442006269592477,0.24025974025974026,0.27989821882951654,0.169424743892829,0.14556661925082975,29.6
132,0.16743330266789327,0.29182665935271535,0.2700576822233875,0.26377551020408163,0.18208455420678107,0.30144494270054806,0.40177638453500525,0.2897102897102897,0.22561492790500423,0.25216706067769895,0.25983878615457556,47.3
133,0.20699172033118673,0.38014262205156335,0.35395909805977976,0.48877551020408155,0.2683131017161992,0.22521175884404585,0.23719958202716823,0.2017982017982018,0.2446988973706531,0.23325453112687153,0.40018966334755807,41.8
134,0.27874885004599814,0.25726823916620956,0.22443628736234922,0.4188775510204081,0.1343658434491419,0.3811659192825112,0.4211076280041797,0.22977022977022976,0.22307039864291772,0.3301812450748621,0.40066382171645326,75.9
