,eastwest,northsouth,angle,radialposition,velocity
167,0.11083742666917235,0.2783589664585796,0.25311203319502074,0.19241444168748972,1600
168,0.0836362571679865,0.26320291425683384,0.25311203319502074,0.17206292464084233,1585
169,0.5349503849227575,0.03889841270477379,0.6639004149377594,0.9037928026634339,1738
170,0.5315582376043283,0.08532052863908712,0.6639004149377594,0.861239600695714,1690
171,0.5298621649527818,0.10853156733939812,0.6639004149377594,0.8399630173634096,1729
172,0.528166088270563,0.1317426445734004,0.6639004149377594,0.818686398679892,1719
173,0.5264700156190165,0.1549536832737114,0.6639004149377594,0.7974098153475878,1702
174,0.5247739409521338,0.17816474124086806,0.6639004149377594,0.7761332143396767,1754
175,0.5230778683005873,0.20137577994117906,0.6639004149377594,0.7548566310073723,1741
176,0.5213817936337046,0.22458683790833572,0.6639004149377594,0.7335800299994614,1736
177,0.519685718966822,0.2477978958754924,0.6639004149377594,0.7123034289915504,1731
178,0.5179896442999393,0.27100895384264906,0.6639004149377594,0.6910268279836395,1725
179,0.5162935716483928,0.29421999254296005,0.6639004149377594,0.669750244651335,1710
180,0.5145237548237475,0.31844022861884924,0.6639004149377594,0.6475485725067865,1673
181,0.5128276811645328,0.341651276952583,0.6639004149377594,0.6262719803366789,1669
182,0.5111316064976502,0.3648623252863169,0.6639004149377594,0.6049953881425202,1641
183,0.5094355328384356,0.3880733736200507,0.6639004149377594,0.5837187871586602,1675
184,0.507739458675387,0.41128443158720734,0.6639004149377594,0.562442194976527,1681
185,0.5060433850161724,0.4344954847376526,0.6639004149377594,0.5411655983995433,1645
186,0.5043473108531238,0.45770653547974216,0.6639004149377594,0.519889004013972,1594
187,0.5026512370679507,0.48091758622183167,0.6639004149377594,0.4986124096374199,1583
188,0.5009551630308605,0.504128638168099,0.6639004149377594,0.477335814153136,1599
189,0.49925908911972894,0.5273396901143664,0.6639004149377594,0.45605921867185845,1578
190,0.4975630149566803,0.550550740856456,0.6639004149377594,0.4347826242862872,1548
191,0.4958669410455487,0.5737617940069012,0.6639004149377594,0.41350602770329065,1543
192,0.49417086688250006,0.5969728471573464,0.6639004149377594,0.3922294311142813,1537
193,0.49247479322328547,0.6201838954910803,0.6639004149377594,0.3709528389441737,1543
194,0.4907787185564028,0.6433949534582369,0.6639004149377594,0.3496762379362627,1519
195,0.48900890273942554,0.6676151799007033,0.6639004149377594,0.32747457462951746,1500
196,0.48731282908021095,0.6908262186010143,0.6639004149377594,0.30619799127316194,1488
197,0.48561675441332824,0.714037276568171,0.6639004149377594,0.284921390265251,1486
198,0.48392068075411365,0.7372483345353276,0.6639004149377594,0.2636447892813911,1483
199,0.482224606087231,0.7604593925024843,0.6639004149377594,0.24236818827348022,1481
200,0.4805285334356845,0.7836704312027953,0.6639004149377594,0.2210916049411758,1485
201,0.4788324587688018,0.806881489169952,0.6639004149377594,0.19981500393326485,1480
202,0.47713638611725534,0.8300925086034173,0.6639004149377594,0.17853843822846494,1479
203,0.4754403094350365,0.853303624371111,0.6639004149377594,0.15726178428993842,1505
204,0.47374423678349,0.8765146630714218,0.6639004149377594,0.135985200957634,1482
205,0.47204816211660733,0.8997257017717328,0.6639004149377594,0.11470861757722756,1481
206,0.4703520894650608,0.9229367404720439,0.6639004149377594,0.09343203424492325,1489
207,0.9217102523149281,0.9995870344301616,0.42323651452282157,1.0,1531
208,0.9043605296445307,0.9787949096685502,0.42323651452282157,0.9787234326434573,1533
209,0.8870107747287552,0.9580027078395563,0.42323651452282157,0.957446794252113,1539
210,0.8689067359177016,0.9363065826796606,0.42323651452282157,0.9352451676610591,1526
211,0.8515570132473045,0.9155144193843581,0.42323651452282157,0.913968568723539,1551
212,0.8342072583315288,0.8947222175553641,0.42323651452282157,0.8926919303321948,1549
213,0.8168575356611316,0.8739300927937528,0.42323651452282157,0.8714153629756519,1532
214,0.7814037419343023,0.8314417658048633,0.42323651452282157,0.8279370979932537,1538
215,0.7648083837726294,0.8115536414415361,0.42323651452282157,0.8075856016804923,1550
216,0.7474586288568537,0.7907614396125422,0.42323651452282157,0.7863089632891482,1536
217,0.7293545739231109,0.769065295185801,0.42323651452282157,0.7641073169711821,1519
218,0.7120048351300243,0.7482731318904984,0.42323651452282157,0.7428307140972386,1536
219,0.6946551285823165,0.7274809878620414,0.42323651452282157,0.7215541348866307,1535
220,0.67730538978923,0.7066888245667388,0.42323651452282157,0.7002775320126869,1536
221,0.6599556671188329,0.6858966612714361,0.42323651452282157,0.679000933075167,1533
222,0.6426059444484358,0.6651045172429791,0.42323651452282157,0.6577243499281356,1528
223,0.6252562056553493,0.6443123443142537,0.42323651452282157,0.6364477391589476,1539
224,0.6079064829849522,0.6235202002857967,0.42323651452282157,0.6151711560119161,1546
225,0.5905567522532104,0.6027280273570712,0.42323651452282157,0.5938945551061843,1552
226,0.5732070215214685,0.5819358833286142,0.42323651452282157,0.5726179620956967,1557
227,0.5558572907897268,0.5611437200333116,0.42323651452282157,0.5513413611899649,1573
228,0.5385075681193296,0.5403515663714318,0.42323651452282157,0.5300647701476892,1553
229,0.5211578373875878,0.5195594054844849,0.42323651452282157,0.5087881712157684,1576
230,0.5038081099307673,0.4987672497152938,0.42323651452282157,0.4875115772777822,1591
231,0.48570404668376277,0.4770710857206625,0.42323651452282157,0.46530991289288287,1591
232,0.46835431695968904,0.45627892724207125,0.42323651452282157,0.44403331618079966,1624
233,0.4510045902586196,0.43548677358019144,0.42323651452282157,0.422756724154418,1633
234,0.4336548595268778,0.4146946151016002,0.42323651452282157,0.4014801271963083,1597
235,0.416305128795136,0.39390245180629757,0.42323651452282157,0.38020352629057647,1605
236,0.39895540612473884,0.37311029814441776,0.42323651452282157,0.35892693524830077,1629
237,0.38236001571768735,0.3532221448808222,0.42323651452282157,0.33857540737695946,1658
238,0.36501028498594557,0.3324299815855196,0.42323651452282157,0.31729880647122766,1664
239,0.3469062139295135,0.3107338178919327,0.42323651452282157,0.29509714042634955,1667
240,0.32955650738180553,0.28994167386347575,0.42323651452282157,0.2738205612157416,1671
241,0.3122067685887191,0.2691495105681731,0.42323651452282157,0.25254395834179805,1687
242,0.29485704591832196,0.24835734727287045,0.42323651452282157,0.23126735940427795,1682
243,0.2775073071252355,0.2275651839775678,0.42323651452282157,0.2099907565303344,1668
244,0.2601575844548384,0.20677303994911084,0.42323651452282157,0.18871417338330293,1673
245,0.24280784566175195,0.18598089592065387,0.42323651452282157,0.16743759023627147,1684
246,0.22545813911404405,0.16518873262535122,0.42323651452282157,0.14616099129875143,1668
247,0.20810838419826838,0.14439656933004863,0.42323651452282157,0.12488438448838413,1618
248,0.1907586615278712,0.12360440603474598,0.42323651452282157,0.10360778555086414,1658
249,0.173408938857474,0.10281224273944334,0.42323651452282157,0.08233118661334415,1644
250,0.1560592161870769,0.08202011797783199,0.42323651452282157,0.06105461925680117,1647
251,0.13870949351667972,0.061227954682529395,0.42323651452282157,0.03977802031928113,1642
252,0.12135973860090393,0.0404357528535354,0.42323651452282157,0.018501381927936933,1616
253,1.0,0.5620826367726399,0.0,0.7641073274497859,1629
254,0.9587371690801902,0.5566167916108763,0.0,0.7409805880549365,1610
255,0.9257269301406453,0.5522441135547808,0.0,0.7224792099380106,1603
256,0.8844640992208356,0.5467782683930171,0.0,0.6993524705431612,1613
257,0.8465022921949803,0.5417496891101785,0.0,0.6780758685781119,1603
258,0.8085404851691251,0.5367211146440511,0.0,0.6567992675677938,1606
259,0.7705786781432699,0.5316925353612125,0.0,0.6355226656027445,1603
260,0.7342674153097705,0.5268825938345477,0.0,0.6151711505333842,1608
261,0.6946550963369379,0.5216353816122465,0.0,0.5929694798534347,1613
262,0.656693305433772,0.5166068047377635,0.0,0.57169288697878,1616
263,0.618731514530606,0.5115782278632807,0.0,0.5504162941041251,1615
264,0.5791192036191182,0.5063310168451572,0.0,0.5282146279693729,1611
265,0.5428079246629294,0.5015210735122257,0.0,0.5078631039289595,1580
266,0.5031956146331511,0.49627386273870105,0.0,0.48566143831371483,1580
267,0.4668843347952529,0.49146391946221535,0.0,0.46530991381346465,1586
268,0.4305730477777195,0.4866539752261504,0.0,0.44495838528752474,1591
269,0.3893102249192544,0.4811881312685646,0.0,0.4218316504378725,1592
270,0.3513484178933991,0.4761595531899037,0.0,0.40055504871150605,1562
271,0.3133866431129224,0.4711309775195986,0.0,0.3792784646885628,1572
272,0.2770753480340445,0.46632103358457816,0.0,0.3589269319157792,1589
273,0.2391135571308785,0.46129245671009517,0.0,0.3376503390411243,1588
274,0.19950125428073529,0.45604524689614967,0.0,0.31544867745156935,1585
275,0.16153944725488,0.4510166652049553,0.0,0.2941720750091544,1586
276,0.12357767247440332,0.44598809073882806,0.0,0.27289549122489404,1573
277,0.08561586544854805,0.44095951145598933,0.0,0.2516188892598447,1573
278,0.04765405842269288,0.4359309369898621,0.0,0.23034228824952663,1558
279,0.009692283642216137,0.4309023625237348,0.0,0.20906570446526618,1566
280,0.685597772566638,0.0,0.7468879668049793,0.9500462582132114,1740
281,0.6603499958532444,0.06804733910218647,0.7468879668049793,0.8862164714535836,1704
282,0.6522999854637834,0.08974357986315606,0.7468879668049793,0.8658649568615888,1748
283,0.6435181339625224,0.11341224468154137,0.7468879668049793,0.843663267523485,1757
284,0.6354681155117168,0.13510848544251086,0.7468879668049793,0.8233117519767591,1775
285,0.6270521926277004,0.1577909189653427,0.7468879668049793,0.8020351681924984,1765
286,0.6186362697436841,0.1804733717550201,0.7468879668049793,0.7807585671821806,1762
287,0.6102203387983232,0.20315580527785176,0.7468879668049793,0.7594819824431889,1752
288,0.6014384953584068,0.22682447009623713,0.7468879668049793,0.7372802940598162,1752
289,0.5930225724743905,0.24950690361906885,0.7468879668049793,0.7160037102755558,1753
290,0.5846066495903741,0.27218933714190063,0.7468879668049793,0.6947271264912953,1753
291,0.5761907186450131,0.29487178993157803,0.7468879668049793,0.673450524526246,1748
292,0.5677747917303244,0.3175542427212555,0.7468879668049793,0.6521739230385624,1730
293,0.5597247732795189,0.33925049311564776,0.7468879668049793,0.6318223988788075,1709
294,0.5509429379009472,0.3629191386671874,0.7468879668049793,0.6096207372892526,1688
295,0.5425270069555862,0.385601581823442,0.7468879668049793,0.5883441353242033,1687
296,0.5341110800408975,0.4082840249796966,0.7468879668049793,0.5670675424495485,1678
297,0.525695155141545,0.4309664729526626,0.7468879668049793,0.545790945507062,1654
298,0.5172792282268563,0.45364891610891717,0.7468879668049793,0.5245143526324071,1634
299,0.5088632998006656,0.47633136287770533,0.7468879668049793,0.5032377563488544,1611
300,0.5004473721302258,0.4990138090444045,0.7468879668049793,0.4819611606931219,1590
301,0.4920314454674542,0.521696252802748,0.7468879668049793,0.4606845673099881,1562
302,0.4836155165374294,0.5443787031840698,0.7468879668049793,0.4394079677368788,1565
303,0.4751995896227407,0.5670611463403243,0.7468879668049793,0.4181313748622239,1541
304,0.46641775222883286,0.5907297918918639,0.7468879668049793,0.3959297044209573,1537
305,0.45836773377802725,0.6124260422862563,0.7468879668049793,0.37557818026120254,1515
306,0.4495858983994555,0.6360946782043732,0.7468879668049793,0.35337651867164765,1498
307,0.4411699714847669,0.6587771309940506,0.7468879668049793,0.3320999171839639,1479
308,0.4327540445700782,0.6814595645168823,0.7468879668049793,0.3108233329223379,1481
309,0.42433811362471724,0.7041420173065598,0.7468879668049793,0.28954673095728856,1475
310,0.41592219074070086,0.7268244508293915,0.7468879668049793,0.2682701471730282,1466
311,0.40750625979533994,0.7495069228859146,0.7468879668049793,0.24699352798192123,1461
312,0.3990903288499789,0.7721893564087463,0.7468879668049793,0.22571694324292946,1457
313,0.3906744059659626,0.794871789931578,0.7468879668049793,0.20444035945866906,1455
314,0.38225848308194627,0.8175542234544098,0.7468879668049793,0.18316377567440867,1452
315,0.37347663964202993,0.8412228882727952,0.7468879668049793,0.16096208729103612,1453
316,0.36506071675801355,0.8639053217956268,0.7468879668049793,0.1396855035067756,1448
317,0.3570106902458633,0.8856016010902876,0.7468879668049793,0.11933395255320312,1469
318,0.3478629504340809,0.9102564201368439,0.7468879668049793,0.0962072313391425,1456
319,0.3394470194887199,0.9329388536596757,0.7468879668049793,0.07493064660015092,1448
320,0.33176291353246967,0.9536489401924743,0.7468879668049793,0.05550416579357531,1409
321,0.32334698258710864,0.9763313737153061,0.7468879668049793,0.03422758105458362,1416
322,0.31456514720853695,1.0,0.7468879668049793,0.012025928078057524,1429
