,col_1,col_2,col_3,col_4
228,0.057926829268292686,0.3854397123893805,0.2815035003889321,6.3
229,0.06402439024390244,0.4491841814159292,0.4572452494721636,6.0
230,0.0,0.9671598451327434,0.651544616068452,6.4
231,0.06707317073170732,0.6125553097345133,0.9052672519168796,6.0
232,0.001524390243902439,0.7286366150442478,0.5585620624513835,5.8
233,0.1676829268292683,0.23879977876106193,0.3099233248138682,5.9
234,0.024390243902439025,0.7478567477876106,0.9007111901322369,5.9
235,0.20731707317073172,0.36269358407079644,0.9639959995555061,6.0
236,0.0,0.8048257743362832,0.715968440937882,5.8
237,0.8704268292682927,0.2795215707964602,0.3246471830203356,5.8
238,0.0701219512195122,0.41053650442477874,0.9119624402711413,6.1
239,0.0350609756097561,0.28332411504424776,0.3034226025113902,6.6
240,0.0350609756097561,0.35488108407079644,0.01755750638959891,5.9
241,0.03658536585365854,0.7930724557522124,0.7858095343927103,6.1
242,0.059451219512195126,0.724695796460177,0.894988332036893,5.9
243,0.007621951219512195,0.8515625,0.835953994888321,6.0
244,0.05030487804878049,0.357162610619469,0.0033614846094010553,6.3
245,0.03201219512195122,0.7921045353982301,0.7861429047671964,6.3
246,0.06402439024390244,0.8219717920353982,0.02894766085120576,6.0
247,0.001524390243902439,0.6256222345132744,0.3174241582398044,6.3
248,0.054878048780487805,0.47995022123893805,0.2920602289143238,6.3
249,0.9115853658536586,0.3971238938053097,0.3017557506389599,6.1
250,0.03201219512195122,0.2952157079646017,0.013390376708523222,6.1
251,0.13414634146341464,0.39663993362831856,0.8139793310367819,5.9
252,0.1600609756097561,0.459070796460177,0.8442882542504723,5.8
253,0.19207317073170732,0.45879424778761063,0.8442882542504723,5.8
254,0.0,0.8039269911504425,0.7170241137904212,6.0
255,0.18597560975609756,0.45858683628318586,0.28158684298255365,5.8
256,0.09146341463414634,0.7310564159292036,0.56828536504056,6.0
257,0.057926829268292686,0.38613108407079644,0.9619124347149683,5.8
258,0.07621951219512195,0.3853705752212389,0.9620513390376708,5.9
259,0.07317073170731708,0.38523230088495575,0.9618013112568062,5.9
260,0.05030487804878049,0.18231471238938052,0.29247694188243134,5.8
261,0.12195121951219512,0.4131637168141593,0.8606511834648294,6.0
262,0.057926829268292686,0.7744745575221239,0.9197410823424825,5.8
263,0.9237804878048781,0.41814159292035397,0.812006889654406,5.9
264,0.05030487804878049,0.3826742256637168,0.8204244916101788,6.0
265,0.054878048780487805,0.7746819690265487,0.9211579064340483,5.8
266,0.01829268292682927,0.5979673672566372,0.9090732303589288,5.8
267,0.09603658536585366,0.4953678097345133,0.7675019446605178,6.1
268,0.07774390243902439,0.6485757743362832,0.8573730414490499,5.9
269,0.07317073170731708,0.8155420353982301,0.004556061784642795,6.0
270,0.16615853658536586,0.31969026548672563,0.30872874763862657,5.9
271,0.2804878048780488,0.4530558628318584,0.7816146238470941,6.2
272,0.01676829268292683,0.8182383849557522,0.9891376819646627,5.9
273,0.059451219512195126,0.35370575221238937,0.01800200022224696,5.8
274,0.20731707317073172,0.056208517699115,0.4254083787087454,5.9
275,0.06707317073170732,0.8244607300884956,0.036281809089898864,5.9
276,0.042682926829268296,0.28560564159292035,0.30397821980220024,5.8
277,0.057926829268292686,0.8360757743362832,0.061173463718190935,6.2
278,0.07469512195121951,0.8232162610619469,0.032864762751416865,5.9
279,0.05030487804878049,0.7408738938053098,0.5852039115457273,6.0
280,0.24390243902439024,0.5069828539823009,0.2968940993443716,5.9
281,0.5594512195121951,0.7046460176991151,0.8763473719302145,6.0
282,0.09146341463414634,0.5313191371681416,0.8496221802422492,6.0
283,0.06097560975609756,0.4854120575221239,0.765918435381709,6.1
284,0.05030487804878049,0.039062499999999944,0.4323535948438716,6.1
285,0.11890243902439025,0.5439021017699115,0.8910990110012225,6.1
286,0.03658536585365854,0.6782356194690266,0.7784753861540171,6.1
287,0.044207317073170736,0.3864767699115044,0.27861429047671965,6.2
288,0.8795731707317074,0.26873617256637167,0.3245082786976331,5.9
289,0.028963414634146343,0.6492671460176991,0.7551394599399933,5.8
290,0.12957317073170732,0.7564297566371682,0.9036837426380709,5.9
291,0.05182926829268293,0.059941924778761035,0.43454828314257143,6.0
292,0.05182926829268293,0.11698008849557517,0.9553561506834093,5.8
293,0.19207317073170732,0.3160259955752212,0.9718024224913879,5.9
294,0.0,0.5945105088495575,0.333259251027892,5.8
295,0.03048780487804878,0.4141316371681416,0.9262973663740415,5.8
296,0.06707317073170732,0.4205613938053097,0.9275475052783642,5.8
297,0.9222560975609756,0.31381360619469023,0.002166907434159371,6.2
298,0.09146341463414634,0.41025995575221236,0.860623402600289,6.0
299,0.2759146341463415,0.5420353982300885,0.2610845649516613,6.2
300,0.0,0.9671598451327434,0.6511279031003445,5.9
301,0.11128048780487805,0.6285951327433629,0.8395655072785866,6.0
302,0.0,0.4111587389380531,0.585787309701078,6.0
303,0.053353658536585365,0.2607162610619469,0.3021724636070675,5.9
304,0.042682926829268296,0.5598036504424779,0.6443493721524614,5.9
305,0.03201219512195122,0.7459900442477876,0.5567285253917102,5.9
306,0.21951219512195122,0.8015763274336283,0.9288809867763085,5.9
307,0.041158536585365856,0.5809596238938053,0.7050783420380042,5.9
308,0.03048780487804878,0.30835176991150437,0.305283920435604,6.0
309,0.06402439024390244,0.5801299778761062,0.32995332814757194,6.1
310,0.007621951219512195,0.5814435840707964,0.3297588620957884,5.9
311,0.08384146341463415,0.42339601769911506,0.9269363262584731,5.8
312,0.13871951219512196,0.3125,0.3104789421046783,6.3
313,0.05030487804878049,0.3044109513274336,0.014862762529169904,5.8
314,0.12195121951219512,0.40763274336283184,0.8552894766085121,6.0
315,0.019817073170731708,0.3954646017699115,0.9401600177797533,6.0
316,0.044207317073170736,0.39795353982300885,0.8342038004222692,6.0
317,0.03048780487804878,0.7605779867256637,0.907545282809201,6.3
318,0.913109756097561,0.41751935840707965,0.814868318702078,6.0
319,0.0701219512195122,0.42139103982300885,0.9259917768640961,6.2
320,0.010670731707317074,0.7320934734513274,0.5692299144349372,6.0
321,0.012195121951219513,0.6170492256637168,0.8373985998444271,6.0
322,0.1326219512195122,0.34817477876106195,0.016696299588843277,5.9
323,0.8048780487804879,0.4141316371681416,0.8227025225025003,5.8
324,0.056402439024390245,0.6842505530973451,0.8674297144127125,6.2
325,0.06097560975609756,0.6825912610619469,0.867235248360929,5.9
326,0.01829268292682927,0.689366703539823,0.17715857317479722,6.0
327,0.03353658536585366,0.8654590707964602,0.083425936215135,6.2
328,0.04573170731707317,0.7609928097345133,0.14465496166240693,6.1
329,0.24695121951219512,0.666620575221239,0.8594010445605067,5.9
330,0.013719512195121951,0.7421875,0.8982664740526725,6.1
331,0.039634146341463415,0.7467505530973452,0.8967107456384042,6.4
332,0.09146341463414634,0.7416344026548674,0.8948494277141905,5.8
333,0.04878048780487805,0.7350663716814159,0.8976552950327814,5.9
334,0.06859756097560976,0.24633573008849557,0.004861651294588321,6.0
335,0.05030487804878049,0.24647400442477874,0.004889432159128848,6.0
336,0.06707317073170732,0.7685287610619469,0.9174352705856206,5.9
337,0.07164634146341464,0.7464048672566372,0.8968774308256473,5.8
338,0.03201219512195122,0.17125276548672563,0.9778586509612179,6.1
339,0.9420731707317074,0.4124032079646018,0.830286698522058,5.8
340,0.11128048780487805,0.4390901548672566,0.8870430047783087,6.2
341,0.06859756097560976,0.7672151548672566,0.917185242804756,5.8
342,0.041158536585365856,0.44683351769911506,0.833592621402378,5.9
343,0.04725609756097561,0.7325774336283186,0.8969052116901878,6.0
344,0.024390243902439025,0.4986863938053097,0.27047449716635186,5.8
345,0.039634146341463415,0.743570243362832,0.8974886098455384,5.8
346,0.05030487804878049,0.42132190265486724,0.2854761640182243,6.1
347,0.05030487804878049,0.4215984513274336,0.28519835537281923,5.8
348,0.10365853658536586,0.7086559734513274,0.8870152239137683,5.8
349,0.10975609756097561,0.4410259955752212,0.8861262362484721,5.8
350,0.06707317073170732,0.7261476769911505,0.8948216468496499,6.0
351,0.04573170731707317,0.7330613938053097,0.8977664184909434,5.8
352,0.025914634146341466,0.24557522123893805,0.005083898210912374,6.5
353,0.038109756097560975,0.45782632743362833,0.8707356372930326,6.1
354,0.054878048780487805,0.41226493362831856,0.2765307256361818,5.8
355,0.04725609756097561,0.5723866150442478,0.8391765751750194,5.9
356,0.054878048780487805,0.5741841814159292,0.22827536392932546,6.3
357,0.06554878048780488,0.6375829646017699,0.8569285476164018,6.5
358,0.07926829268292683,0.5734236725663717,0.8397321924658295,6.1
359,0.14634146341463417,0.5053235619469026,0.8521224580508946,5.9
360,0.07317073170731708,0.6899889380530974,0.8675130570063341,6.2
361,0.001524390243902439,0.46923396017699115,0.8506500722302478,6.3
362,0.0625,0.4693722345132743,0.8507334148238693,6.1
363,0.03353658536585366,0.46010785398230086,0.8325647294143794,6.1
364,0.8140243902439025,0.38917311946902655,0.944160462273586,6.1
365,0.05030487804878049,0.4677820796460177,0.8503722635848427,5.8
366,0.038109756097560975,0.6957964601769911,0.663879319924436,5.9
367,0.021341463414634148,0.6953816371681416,0.6617401933548173,5.9
368,0.04878048780487805,0.4338357300884956,0.8972385820646738,6.0
369,0.18597560975609756,0.4000967920353982,0.292838093121458,5.9
370,0.975609756097561,0.3105641592920354,0.001694632736970847,5.8
371,0.004573170731707318,0.6553512168141593,0.6476552950327814,5.8
372,0.07469512195121951,0.4176576327433628,0.9132403600400045,5.9
373,0.15701219512195122,0.5340846238938053,0.3257584176019558,6.2
374,0.08689024390243903,0.7506222345132743,0.8962384709412157,5.9
375,0.17378048780487806,0.5671321902654867,0.24255472830314478,5.8
376,0.01829268292682927,0.2486863938053097,0.005417268585398427,5.8
377,0.2301829268292683,0.4120575221238938,0.8589009889987776,5.9
378,0.01829268292682927,0.4344579646017699,0.8982386931881321,5.8
379,0.10060975609756098,0.3691233407079646,0.28778197577508613,5.9
380,0.0,0.8041344026548674,0.7171352372485832,5.8
381,0.06859756097560976,0.07065818584070793,0.4247416379597733,6.1
382,0.01524390243902439,0.4071487831858407,0.8507056339593289,5.8
383,0.7896341463414634,0.6414546460176991,0.8908212023558173,6.1
384,0.05030487804878049,0.1841814159292035,0.7436937437493054,5.8
385,0.027439024390243903,0.24163440265486724,0.8249805533948216,5.9
386,0.03201219512195122,0.43632466814159293,0.8980164462718079,6.2
387,0.07469512195121951,0.3738938053097345,0.9623013668185354,5.9
388,0.010670731707317074,0.9122649336283186,0.083037004111568,6.0
389,0.001524390243902439,0.46798949115044247,0.8509278808756529,6.1
390,0.9085365853658537,0.36151825221238937,0.9778308700966774,5.8
391,0.0,0.9670907079646018,0.6515723969329925,6.1
392,0.22865853658536586,0.5258573008849557,0.2981720191132348,5.8
393,0.07469512195121951,0.7383158185840708,0.8955161684631625,5.9
394,0.022865853658536585,0.36283185840707965,0.5661184576064007,5.9
395,0.05030487804878049,0.8161642699115044,0.9884987220802312,5.8
396,0.125,0.8755530973451328,0.07539726636292926,6.0
397,0.12042682926829269,0.07231747787610615,0.4233525947327481,5.8
398,0.10823170731707317,0.4041758849557522,0.9414934992776975,6.2
399,0.04878048780487805,0.3866150442477876,0.9568285365040561,6.2
400,0.2103658536585366,0.0669247787610619,0.4251305700633404,6.0
401,0.3628048780487805,0.770049778761062,0.8977941993554839,6.3
402,0.17378048780487806,0.3567477876106194,0.9644960551172352,6.2
403,0.025914634146341466,0.8388412610619469,0.9611067896432937,6.0
404,0.8948170731707318,0.3084900442477876,0.001166796310701268,5.9
405,0.03658536585365854,0.46501659292035397,0.8500388932103566,5.9
406,0.053353658536585365,0.3411227876106195,0.023308145349483333,6.0
407,0.10975609756097561,0.49267146017699115,0.8541504611623514,5.9
408,0.0701219512195122,0.49294800884955753,0.8542615846205134,6.1
409,0.041158536585365856,0.40389933628318586,0.27744749416601844,5.9
410,0.9679878048780488,0.3024059734513274,0.9965551727969775,6.0
411,0.004573170731707318,0.7460591814159292,0.7200800088898767,5.8
412,0.6478658536585367,0.4129563053097345,0.8520391154572731,6.0
413,0.11280487804878049,0.48389103982300885,0.8566785198355373,5.8
414,0.08079268292682927,0.4377765486725664,0.830286698522058,5.8
415,0.021341463414634148,0.708379424778761,0.47055228358706525,6.5
416,0.06554878048780488,0.5197732300884955,0.8537337481942437,6.1
417,0.04878048780487805,0.49232577433628316,0.854567174130459,5.8
418,0.006097560975609756,0.726216814159292,0.5790087787531948,5.9
419,0.053353658536585365,0.5420353982300885,0.614429381042338,5.9
420,0.05030487804878049,0.6505807522123894,0.5941493499277697,6.1
421,0.028963414634146343,0.5426576327433629,0.6148183131459051,5.8
422,0.25914634146341464,0.41745022123893805,0.860845649516613,5.8
423,0.057926829268292686,0.3658738938053097,0.9616624069341038,5.9
424,0.059451219512195126,0.6819690265486725,0.8665962884764973,6.1
425,0.05182926829268293,0.2488246681415929,0.3016446271807979,5.8
426,0.3048780487804878,0.34416482300884954,0.014723858206467433,5.9
427,0.03353658536585366,0.8142975663716814,0.00030558950994558076,6.2
428,0.03353658536585366,0.6977323008849557,0.5695077230803423,5.8
