,City_MPG,Highway_MPG,Air_Bags_standard,Drive_train_type,Number_of_cylinders,Engine_size,Horsepower,RPM,Engine_revolutions_per_mile,Manual_transmission_available,Fuel_tank_capacity,Passenger_capacity,Length,Wheelbase,Width,Rear_seat_room,Weight,Domestic,class
10,0.032258064516129004,0.16666666666666674,1.0,0.5,1.0,0.7659574468085106,0.9795918367346939,0.8148148148148149,0.2731006160164271,0.0,0.606741573033708,0.49999999999999994,0.8076923076923077,0.7241379310344827,0.7777777777777777,0.7058823529411764,0.9294605809128631,1.0,40.1
11,0.32258064516129026,0.5333333333333333,0.0,0.5,0.19999999999999996,0.25531914893617025,0.22448979591836737,0.5185185185185184,0.435318275154004,1.0,0.3370786516853933,0.49999999999999994,0.5256410256410253,0.3793103448275863,0.3333333333333335,0.3529411764705881,0.3298755186721991,1.0,13.4
12,0.32258064516129026,0.4666666666666667,0.5,0.5,0.19999999999999996,0.25531914893617025,0.22448979591836737,0.5185185185185184,0.5523613963039014,1.0,0.3595505617977528,0.49999999999999994,0.5512820512820513,0.4482758620689653,0.44444444444444464,0.4117647058823528,0.4522821576763485,1.0,11.4
13,0.12903225806451613,0.2666666666666667,1.0,0.0,0.6000000000000001,0.5106382978723404,0.4285714285714286,0.2962962962962963,0.19917864476386027,1.0,0.353932584269663,0.3333333333333333,0.6666666666666667,0.3793103448275863,0.7777777777777777,0.3529411764705881,0.6410788381742738,1.0,15.1
14,0.19354838709677413,0.30000000000000004,0.0,0.5,0.19999999999999996,0.25531914893617025,0.22448979591836737,0.5185185185185184,0.5236139630390144,0.0,0.4101123595505618,0.6666666666666667,0.7307692307692306,0.6206896551724137,0.6111111111111112,0.5588235294117647,0.6224066390041494,1.0,15.9
15,0.09677419354838701,0.09999999999999998,0.0,0.5,0.6000000000000001,0.5957446808510638,0.4693877551020409,0.37037037037037024,0.15195071868583154,0.0,0.606741573033708,0.8333333333333333,0.47435897435897423,0.6896551724137931,0.7777777777777777,0.6764705882352942,0.8381742738589211,1.0,16.3
16,0.0,0.0,0.0,1.0,0.6000000000000001,0.7021276595744681,0.44897959183673475,0.07407407407407396,0.19301848049281312,0.0,1.0,1.0,0.6794871794871795,0.7241379310344827,1.0,0.8529411764705881,0.9668049792531122,1.0,16.6
17,0.06451612903225801,0.20000000000000007,0.5,0.0,1.0,0.851063829787234,0.4693877551020409,0.14814814814814814,0.012320328542094416,0.0,0.7752808988764046,0.6666666666666667,0.9358974358974359,0.896551724137931,0.9444444444444446,0.6176470588235294,0.9190871369294606,1.0,18.8
18,0.06451612903225801,0.16666666666666674,0.5,0.0,1.0,1.0,1.0,0.4444444444444444,0.05338809034907588,1.0,0.606741573033708,0.0,0.487179487179487,0.2068965517241379,0.7777777777777777,0.5193923723335487,0.6991701244813278,1.0,38.0
19,0.16129032258064513,0.2666666666666667,1.0,0.5,0.6000000000000001,0.4893617021276596,0.4,0.5555555555555554,0.27515400410677615,0.0,0.4943820224719102,0.6666666666666667,0.7948717948717949,0.7931034482758621,0.7777777777777777,0.7058823529411764,0.7551867219917012,1.0,18.4
20,0.25806451612903225,0.2666666666666667,1.0,0.5,0.19999999999999996,0.4255319148936171,0.3510204081632653,0.4444444444444444,0.3162217659137576,0.0,0.3820224719101124,0.6666666666666667,0.5384615384615385,0.48275862068965525,0.44444444444444464,0.6764705882352942,0.5767634854771784,1.0,15.8
21,0.16129032258064513,0.20000000000000007,0.5,0.5,0.6000000000000001,0.4893617021276596,0.3755102040816327,0.37037037037037024,0.19096509240246407,0.0,0.3820224719101124,0.6666666666666667,0.7948717948717949,0.6896551724137931,0.5,1.0,0.7780082987551868,1.0,29.5
22,0.4516129032258064,0.43333333333333346,0.0,0.5,0.19999999999999996,0.10638297872340427,0.15102040816326534,0.8148148148148149,0.8069815195071868,1.0,0.2247191011235955,0.49999999999999994,0.42307692307692313,0.27586206896551735,0.3333333333333335,0.4411764705882353,0.2385892116182573,1.0,9.2
23,0.25806451612903225,0.30000000000000004,0.5,0.5,0.19999999999999996,0.25531914893617025,0.15510204081632656,0.37037037037037024,0.5236139630390144,1.0,0.2696629213483146,0.49999999999999994,0.39743589743589713,0.2413793103448274,0.38888888888888884,0.4411764705882353,0.4045643153526972,1.0,11.3
24,0.22580645161290325,0.2333333333333334,0.5,0.5,0.19999999999999996,0.3191489361702128,0.18367346938775508,0.37037037037037024,0.49897330595482536,1.0,0.3820224719101124,0.6666666666666667,0.5128205128205126,0.48275862068965525,0.44444444444444464,0.6764705882352942,0.5290456431535271,1.0,13.3
25,0.06451612903225801,0.033333333333333326,0.5,1.0,0.6000000000000001,0.4255319148936171,0.35510204081632657,0.4444444444444444,0.26694045174537984,0.0,0.606741573033708,0.8333333333333333,0.4358974358974359,0.7586206896551722,0.666666666666667,0.4411764705882353,0.8340248962655601,1.0,19.0
26,0.19354838709677413,0.2333333333333334,0.5,0.5,0.19999999999999996,0.3191489361702128,0.18367346938775508,0.37037037037037024,0.47022587268993843,0.0,0.3820224719101124,0.6666666666666667,0.653846153846154,0.5172413793103448,0.5,0.6764705882352942,0.5746887966804979,1.0,15.6
27,0.09677419354838701,0.13333333333333341,0.5,1.0,0.6000000000000001,0.4255319148936171,1.0,0.8148148148148149,0.32854209445585214,1.0,0.5955056179775282,0.3333333333333333,0.4999999999999998,0.2413793103448274,0.666666666666667,0.05882352941176472,0.8755186721991701,1.0,25.8
28,0.4516129032258064,0.43333333333333346,0.0,0.5,0.19999999999999996,0.10638297872340427,0.15102040816326534,0.8148148148148149,0.48665297741273106,1.0,0.2247191011235955,0.49999999999999994,0.42307692307692313,0.27586206896551735,0.3333333333333335,0.4411764705882353,0.24896265560165975,1.0,12.2
29,0.16129032258064513,0.2666666666666667,1.0,0.5,0.6000000000000001,0.5319148936170213,0.6489795918367347,0.7407407407407405,0.27104722792607794,0.0,0.4943820224719102,0.6666666666666667,0.7820512820512822,0.7931034482758621,0.7777777777777777,0.6470588235294117,0.7448132780082988,1.0,19.3
30,0.5161290322580645,0.43333333333333346,0.0,0.5,0.19999999999999996,0.06382978723404256,0.0326530612244898,0.4444444444444444,0.7515400410677617,1.0,0.04494382022471921,0.3333333333333333,0.0,0.0,0.16666666666666696,0.4117647058823528,0.06224066390041494,1.0,7.4
31,0.25806451612903225,0.33333333333333337,0.0,0.5,0.19999999999999996,0.1702127659574468,0.29387755102040813,1.0,0.44763860369609854,1.0,0.2247191011235955,0.49999999999999994,0.38461538461538436,0.27586206896551735,0.38888888888888884,0.5294117647058822,0.34647302904564325,1.0,10.1
32,0.22580645161290325,0.2333333333333334,0.0,0.5,0.19999999999999996,0.276595744680851,0.1673469387755102,0.14814814814814814,0.6098562628336754,1.0,0.3764044943820225,0.49999999999999994,0.46153846153846145,0.34482758620689635,0.44444444444444464,0.5,0.4128630705394192,1.0,11.3
33,0.22580645161290325,0.30000000000000004,0.5,0.0,0.19999999999999996,0.276595744680851,0.20408163265306123,0.2962962962962963,0.3963039014373716,1.0,0.3483146067415731,0.3333333333333333,0.4999999999999998,0.3793103448275863,0.44444444444444464,0.2941176470588234,0.4792531120331951,1.0,15.9
34,0.29032258064516125,0.33333333333333337,0.5,0.5,0.19999999999999996,0.2127659574468085,0.24489795918367346,0.6296296296296293,0.4188911704312115,1.0,0.353932584269663,0.3333333333333333,0.487179487179487,0.4482758620689653,0.5555555555555558,0.23529411764705888,0.42116182572614114,1.0,14.0
35,0.0,0.0,0.5,1.0,0.6000000000000001,0.4255319148936171,0.3673469387755103,0.37037037037037024,0.3121149897330595,1.0,0.6629213483146068,0.8333333333333333,0.4487179487179487,0.9999999999999996,0.666666666666667,0.6470588235294117,0.8464730290456433,1.0,19.9
36,0.19354838709677413,0.33333333333333337,0.5,0.5,0.6000000000000001,0.4255319148936171,0.34693877551020413,0.37037037037037024,0.23203285420944553,0.0,0.3820224719101124,0.49999999999999994,0.653846153846154,0.5517241379310343,0.6111111111111112,0.5,0.6763485477178424,1.0,20.2
37,0.09677419354838701,0.20000000000000007,0.5,0.0,1.0,0.7659574468085106,0.5510204081632654,0.14814814814814814,0.03901437371663241,0.0,0.606741573033708,0.6666666666666667,0.9102564102564104,0.8275862068965516,1.0,0.6470588235294117,0.9356846473029046,1.0,20.9
38,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.7037037037037037,1.0,1.0,0.07865168539325851,0.3333333333333333,0.1282051282051282,0.10344827586206895,0.16666666666666696,0.5,0.0,0.0,8.4
39,0.4838709677419355,0.5333333333333333,0.5,0.5,0.19999999999999996,0.12765957446808515,0.14285714285714285,0.5925925925925926,0.7926078028747432,1.0,0.1797752808988765,0.3333333333333333,0.29487179487179493,0.2413793103448274,0.38888888888888884,0.32352941176470584,0.32365145228215764,0.0,12.5
40,0.29032258064516125,0.3666666666666666,1.0,0.5,0.19999999999999996,0.276595744680851,0.4285714285714286,0.7407407407407405,0.6303901437371662,1.0,0.3764044943820225,0.3333333333333333,0.4358974358974359,0.34482758620689635,0.5555555555555558,0.2647058823529411,0.48547717842323657,0.0,19.8
41,0.8709677419354838,0.8666666666666666,0.5,0.5,0.19999999999999996,0.10638297872340427,0.19183673469387758,0.7777777777777777,0.5462012320328542,1.0,0.151685393258427,0.3333333333333333,0.41025641025641035,0.4482758620689653,0.38888888888888884,0.5294117647058822,0.27178423236514526,0.0,12.1
42,0.29032258064516125,0.3666666666666666,1.0,0.5,0.19999999999999996,0.25531914893617025,0.34693877551020413,0.6666666666666665,0.5297741273100616,1.0,0.4382022471910113,0.3333333333333333,0.5641025641025641,0.5862068965517242,0.38888888888888884,0.5294117647058822,0.558091286307054,0.0,17.5
43,0.4516129032258064,0.43333333333333346,0.0,0.5,0.19999999999999996,0.10638297872340427,0.10612244897959183,0.6296296296296293,0.570841889117043,1.0,0.151685393258427,0.49999999999999994,0.34615384615384603,0.13793103448275845,0.16666666666666696,0.4117647058823528,0.26970954356846477,0.0,8.0
44,0.22580645161290325,0.30000000000000004,0.0,0.5,0.19999999999999996,0.1702127659574468,0.28163265306122454,0.8148148148148149,0.5852156057494866,1.0,0.252808988764045,0.49999999999999994,0.39743589743589713,0.27586206896551735,0.3333333333333335,0.5294117647058822,0.3838174273858921,0.0,10.0
45,0.35483870967741926,0.4666666666666667,0.0,0.5,0.19999999999999996,0.10638297872340427,0.15102040816326534,0.6481481481481479,0.5010266940451744,1.0,0.151685393258427,0.3333333333333333,0.3205128205128205,0.13793103448275845,0.22222222222222232,0.2647058823529411,0.24481327800829877,0.0,10.0
46,0.16129032258064513,0.2333333333333334,0.0,0.5,0.19999999999999996,0.2127659574468085,0.2979591836734694,0.8148148148148149,0.41683778234086233,1.0,0.449438202247191,0.49999999999999994,0.5512820512820513,0.48275862068965525,0.5,0.7058823529411764,0.49377593360995853,0.0,13.9
47,0.06451612903225801,0.06666666666666665,0.5,0.0,1.0,0.7446808510638299,0.9102040816326531,0.8148148148148149,0.2607802874743326,0.0,0.747191011235955,0.49999999999999994,0.7564102564102562,0.7931034482758621,0.666666666666667,0.588235294117647,0.9564315352697095,0.0,47.9
48,0.09677419354838701,0.13333333333333341,0.5,0.5,0.6000000000000001,0.4255319148936171,0.5306122448979592,0.5185185185185184,0.4127310061601642,1.0,0.5224719101123596,0.49999999999999994,0.6025641025641024,0.4482758620689653,0.5555555555555558,0.5,0.7531120331950207,0.0,28.0
49,0.09677419354838701,0.09999999999999998,1.0,0.0,0.6000000000000001,0.4255319148936171,0.6938775510204083,0.8148148148148149,0.4887063655030801,1.0,0.6404494382022472,0.3333333333333333,0.6410256410256407,0.5517241379310343,0.6111111111111112,0.3529411764705881,0.7551867219917012,0.0,35.2
50,0.06451612903225801,0.20000000000000007,1.0,0.5,0.6000000000000001,0.5957446808510638,0.4285714285714286,0.2222222222222221,0.2114989733059548,0.0,0.5168539325842696,0.6666666666666667,0.8205128205128205,0.6551724137931032,0.7222222222222223,0.6470588235294117,0.8298755186721991,1.0,34.3
51,0.09677419354838701,0.20000000000000007,1.0,0.0,1.0,0.7659574468085106,0.6326530612244898,0.2962962962962963,0.21355236139630385,0.0,0.606741573033708,0.6666666666666667,0.9999999999999998,0.9310344827586206,0.9444444444444446,0.7352941176470589,0.9792531120331951,1.0,36.1
52,0.4516129032258064,0.5666666666666668,0.0,0.5,0.19999999999999996,0.12765957446808515,0.11020408163265305,0.4444444444444444,0.4312114989733059,1.0,0.2247191011235955,0.3333333333333333,0.29487179487179493,0.2413793103448274,0.3333333333333335,0.47058823529411753,0.2614107883817428,0.0,8.3
53,0.4193548387096774,0.5333333333333333,0.0,0.5,0.19999999999999996,0.1702127659574468,0.1959183673469388,0.6296296296296293,0.3696098562628336,1.0,0.2977528089887641,0.49999999999999994,0.39743589743589713,0.27586206896551735,0.3333333333333335,0.4411764705882353,0.3091286307053942,0.0,11.6
54,0.35483870967741926,0.4666666666666667,0.5,0.5,0.19999999999999996,0.3191489361702128,0.4448979591836735,0.6666666666666665,0.48665297741273106,1.0,0.353932584269663,0.49999999999999994,0.5512820512820513,0.4482758620689653,0.5,0.6176470588235294,0.5290456431535271,0.0,16.5
55,0.09677419354838701,0.13333333333333341,0.0,1.0,0.6000000000000001,0.4255319148936171,0.40816326530612246,0.4444444444444444,0.3778234086242299,0.0,0.5842696629213484,0.8333333333333333,0.628205128205128,0.6896551724137931,0.666666666666667,0.5,0.8464730290456433,0.0,19.1
56,0.06451612903225801,0.16666666666666674,0.5,0.0,0.39347826086956517,0.06382978723404256,0.8163265306122449,1.0,0.4127310061601642,1.0,0.606741573033708,0.0,0.3589743589743588,0.2068965517241379,0.5,0.5193923723335487,0.4979253112033195,0.0,32.5
57,0.16129032258064513,0.30000000000000004,0.5,0.0,0.19999999999999996,0.276595744680851,0.30612244897959184,0.4814814814814814,0.4537987679671457,1.0,0.2977528089887641,0.49999999999999994,0.4358974358974359,0.5172413793103448,0.38888888888888884,0.4117647058823528,0.508298755186722,0.0,31.9
58,0.12903225806451613,0.16666666666666674,1.0,0.0,0.6000000000000001,0.46808510638297884,0.6612244897959184,0.6296296296296293,0.3696098562628336,0.0,0.5224719101123596,0.49999999999999994,0.5897435897435896,0.6896551724137931,0.5,0.47058823529411753,0.7593360995850622,0.0,61.9
59,0.25806451612903225,0.20000000000000007,0.5,0.5,0.19999999999999996,0.12765957446808515,0.18367346938775508,0.7222222222222219,0.47433264887063653,1.0,0.1067415730337079,0.3333333333333333,0.3205128205128205,0.1724137931034484,0.2777777777777777,0.0,0.3132780082987552,1.0,14.1
60,0.12903225806451613,0.20000000000000007,0.0,0.0,0.6000000000000001,0.5957446808510638,0.34693877551020413,0.0,0.16837782340862417,0.0,0.4943820224719102,0.49999999999999994,0.7435897435897434,0.7931034482758621,0.7222222222222223,0.5294117647058822,0.7946058091286308,1.0,14.9
61,0.4516129032258064,0.43333333333333346,0.0,0.5,0.19999999999999996,0.10638297872340427,0.15102040816326534,0.8148148148148149,0.48665297741273106,1.0,0.2247191011235955,0.49999999999999994,0.39743589743589713,0.27586206896551735,0.38888888888888884,0.4117647058823528,0.24896265560165975,0.0,10.3
62,0.09677419354838701,0.13333333333333341,0.5,0.5,0.6000000000000001,0.4255319148936171,0.6000000000000001,0.8148148148148149,0.3655030800821355,0.0,0.550561797752809,0.49999999999999994,0.628205128205128,0.5862068965517242,0.5555555555555558,0.5,0.8443983402489628,0.0,26.1
63,0.4516129032258064,0.43333333333333346,0.5,0.5,0.19999999999999996,0.12765957446808515,0.22448979591836737,0.8148148148148149,0.4579055441478439,1.0,0.2247191011235955,0.49999999999999994,0.3717948717948716,0.2068965517241379,0.3333333333333335,0.4117647058823528,0.3526970954356847,0.0,11.8
64,0.29032258064516125,0.33333333333333337,0.5,0.5,0.19999999999999996,0.2978723404255319,0.3877551020408163,0.6666666666666665,0.33264887063655024,1.0,0.3764044943820225,0.49999999999999994,0.5128205128205126,0.4482758620689653,0.38888888888888884,0.5588235294117647,0.5622406639004149,0.0,15.7
65,0.06451612903225801,0.09999999999999998,0.0,0.5,0.6000000000000001,0.4255319148936171,0.3918367346938776,0.37037037037037024,0.30595482546201225,0.0,0.606741573033708,0.8333333333333333,0.628205128205128,0.7586206896551722,0.7777777777777777,0.47058823529411753,0.9979253112033195,0.0,19.1
66,0.19354838709677413,0.20000000000000007,0.5,0.5,0.6000000000000001,0.4255319148936171,0.4285714285714286,0.5185185185185184,0.29774127310061593,0.0,0.5224719101123596,0.49999999999999994,0.6025641025641024,0.48275862068965525,0.5,0.5588235294117647,0.6244813278008299,0.0,21.5
67,0.29032258064516125,0.3666666666666666,0.0,0.5,0.19999999999999996,0.276595744680851,0.40816326530612246,0.8148148148148149,0.435318275154004,0.0,0.3370786516853933,0.49999999999999994,0.6025641025641024,0.4482758620689653,0.38888888888888884,0.5294117647058822,0.504149377593361,1.0,13.5
68,0.25806451612903225,0.3666666666666666,0.5,0.5,0.19999999999999996,0.25531914893617025,0.22448979591836737,0.5185185185185184,0.5112936344969199,0.0,0.4101123595505618,0.49999999999999994,0.628205128205128,0.5172413793103448,0.5555555555555558,0.5294117647058822,0.495850622406639,1.0,16.3
69,0.09677419354838701,0.09999999999999998,0.0,0.5,0.6000000000000001,0.5957446808510638,0.4693877551020409,0.37037037037037024,0.15195071868583154,0.0,0.606741573033708,0.8333333333333333,0.6794871794871795,0.6896551724137931,0.7777777777777777,0.6764705882352942,0.8381742738589211,1.0,19.5
70,0.12903225806451613,0.2666666666666667,0.5,0.5,0.6000000000000001,0.5957446808510638,0.4693877551020409,0.37037037037037024,0.10266940451745377,0.0,0.4943820224719102,0.6666666666666667,0.7692307692307689,0.7241379310344827,0.7777777777777777,0.7352941176470589,0.7365145228215768,1.0,20.7
71,0.25806451612903225,0.33333333333333337,0.0,1.0,0.19999999999999996,0.1702127659574468,0.15102040816326534,0.4444444444444444,0.4271047227926077,1.0,0.3764044943820225,0.3333333333333333,0.41025641025641035,0.2413793103448274,0.38888888888888884,0.32352941176470584,0.39211618257261405,1.0,14.4
72,0.5161290322580645,0.7000000000000001,0.0,0.5,0.19999999999999996,0.12765957446808515,0.07755102040816325,0.6666666666666665,0.7433264887063655,1.0,0.2247191011235955,0.3333333333333333,0.46153846153846145,0.31034482758620685,0.3333333333333335,0.38235294117647056,0.27178423236514526,1.0,9.0
73,0.25806451612903225,0.3666666666666666,0.0,0.5,0.19999999999999996,0.2127659574468085,0.22448979591836737,0.5185185185185184,0.5523613963039014,1.0,0.3370786516853933,0.49999999999999994,0.5128205128205126,0.3793103448275863,0.3333333333333335,0.3529411764705881,0.36514522821576767,1.0,11.1
74,0.12903225806451613,0.2666666666666667,1.0,0.0,0.6000000000000001,0.5106382978723404,0.4285714285714286,0.2962962962962963,0.19917864476386027,1.0,0.353932584269663,0.3333333333333333,0.7051282051282051,0.3793103448275863,0.833333333333333,0.3529411764705881,0.6410788381742738,1.0,17.7
75,0.12903225806451613,0.2333333333333334,0.0,0.5,0.6000000000000001,0.5106382978723404,0.5918367346938775,0.4444444444444444,0.23408624229979458,1.0,0.4101123595505618,0.49999999999999994,0.6923076923076923,0.6206896551724137,0.666666666666667,0.5588235294117647,0.7282157676348548,1.0,18.5
76,0.12903225806451613,0.2666666666666667,1.0,0.5,0.6000000000000001,0.5957446808510638,0.4693877551020409,0.37037037037037024,0.10061601642710472,0.0,0.4943820224719102,0.6666666666666667,0.46153846153846145,0.7241379310344827,0.7777777777777777,0.6764705882352942,0.7468879668049793,1.0,24.4
77,0.16129032258064513,0.20000000000000007,0.5,0.5,0.19999999999999996,0.2340425531914894,0.34693877551020413,0.8148148148148149,0.6529774127310062,1.0,0.4943820224719102,0.49999999999999994,0.5512820512820513,0.31034482758620685,0.38888888888888884,0.4411764705882353,0.4481327800829875,0.0,28.7
78,0.4193548387096774,0.6,0.5,0.5,0.19999999999999996,0.19148936170212763,0.12244897959183676,0.4444444444444444,0.3388090349075975,1.0,0.202247191011236,0.49999999999999994,0.4487179487179487,0.4137931034482758,0.44444444444444464,0.4411764705882353,0.3319502074688796,1.0,11.1
79,0.5806451612903225,0.5666666666666668,0.0,1.0,0.0,0.04255319148936168,0.07346938775510203,0.6666666666666665,0.6386036960985626,1.0,0.0,0.3333333333333333,0.0641025641025641,0.0,0.0,0.2647058823529411,0.1452282157676349,0.0,8.4
80,0.32258064516129026,0.33333333333333337,0.0,1.0,0.19999999999999996,0.1702127659574468,0.14285714285714285,0.5185185185185184,0.8439425051334701,1.0,0.3764044943820225,0.49999999999999994,0.4358974358974359,0.2413793103448274,0.2777777777777777,0.5,0.3298755186721991,0.0,10.9
81,0.25806451612903225,0.33333333333333337,0.5,1.0,0.19999999999999996,0.25531914893617025,0.30612244897959184,0.6666666666666665,0.4147843942505133,1.0,0.3764044943820225,0.49999999999999994,0.487179487179487,0.4137931034482758,0.38888888888888884,0.47058823529411753,0.5767634854771784,0.0,19.5
82,0.7741935483870968,0.7666666666666667,0.0,0.5,0.0,0.06382978723404256,0.06122448979591838,0.8148148148148149,0.837782340862423,1.0,0.07865168539325851,0.3333333333333333,0.25641025641025617,0.10344827586206895,0.16666666666666696,0.5,0.11203319502074693,0.0,8.6
83,0.5483870967741935,0.5666666666666668,0.5,0.5,0.19999999999999996,0.10638297872340427,0.11020408163265305,0.5185185185185184,0.8973305954825461,1.0,0.151685393258427,0.49999999999999994,0.26923076923076894,0.13793103448275845,0.2777777777777777,0.2941176470588234,0.14937759336099588,0.0,9.8
84,0.32258064516129026,0.4,0.5,0.5,0.19999999999999996,0.25531914893617025,0.326530612244898,0.5925925925925926,0.4455852156057495,1.0,0.3764044943820225,0.3333333333333333,0.42307692307692313,0.31034482758620685,0.5,0.23529411764705888,0.5207468879668049,0.0,18.4
85,0.22580645161290325,0.30000000000000004,0.5,0.5,0.19999999999999996,0.25531914893617025,0.30612244897959184,0.5925925925925926,0.4188911704312115,1.0,0.5224719101123596,0.49999999999999994,0.6025641025641024,0.4482758620689653,0.5555555555555558,0.5588235294117647,0.553941908713693,0.0,18.2
86,0.09677419354838701,0.06666666666666665,0.5,1.0,0.19999999999999996,0.2978723404255319,0.3387755102040817,0.4444444444444444,0.49075975359342916,1.0,0.5955056179775282,0.8333333333333333,0.5897435897435896,0.7931034482758621,0.6111111111111112,0.9411764705882351,0.8672199170124482,0.0,22.7
87,0.32258064516129026,0.43333333333333346,0.0,0.5,0.19999999999999996,0.1702127659574468,0.10612244897959183,0.6296296296296293,0.5051334702258727,1.0,0.1797752808988765,0.3333333333333333,0.28205128205128216,0.10344827586206895,0.16666666666666696,0.4117647058823528,0.22614107883817436,0.0,9.1
88,0.06451612903225801,0.033333333333333326,0.0,0.5,0.3999999999999999,0.3191489361702128,0.22040816326530616,0.2592592592592591,0.6550308008213552,1.0,0.6685393258426968,0.8333333333333333,0.5897435897435896,0.8620689655172415,0.666666666666667,0.8823529411764706,0.9398340248962656,0.0,19.7
89,0.19354838709677413,0.33333333333333337,0.0,0.5,0.19999999999999996,0.2127659574468085,0.3224489795918367,0.7407407407407405,0.5605749486652978,1.0,0.5224719101123596,0.49999999999999994,0.4999999999999998,0.4482758620689653,0.38888888888888884,0.7352941176470589,0.5352697095435686,0.0,20.0
90,0.09677419354838701,0.16666666666666674,0.0,0.5,0.6000000000000001,0.3829787234042553,0.5020408163265306,0.7407407407407405,0.43737166324435317,1.0,0.5224719101123596,0.3333333333333333,0.23076923076923062,0.2413793103448274,0.3333333333333335,0.4117647058823528,0.46265560165975117,0.0,23.3
91,0.19354838709677413,0.2666666666666667,0.5,0.0,0.19999999999999996,0.276595744680851,0.24081632653061225,0.5925925925925926,0.36755646817248455,1.0,0.3707865168539327,0.49999999999999994,0.628205128205128,0.48275862068965525,0.38888888888888884,0.6176470588235294,0.5352697095435686,0.0,22.7
92,0.16129032258064513,0.2666666666666667,1.0,0.5,0.3999999999999999,0.2978723404255319,0.46122448979591835,0.8888888888888888,0.40657084188911696,1.0,0.5674157303370788,0.49999999999999994,0.5512820512820513,0.5172413793103448,0.5,0.6470588235294117,0.6431535269709543,0.0,26.7
