,Age,Civil,Can/US,Income
33,0.46003494920810245,0.45150337051759776,0.5552174807161776,93493.13
34,0.4582929952807342,0.6388520298808451,0.3518974677041854,64423.69
35,0.6872086722059801,0.5108878392652256,0.43118619368576955,44572.59
36,0.5623307498587131,0.6396975209785679,0.31251681572248413,85603.37
37,0.6143628347956812,0.5671540717264014,0.23031366141815493,79858.9
38,0.30232244162188565,0.48352561013510537,0.2828117367731503,74747.45
39,0.5615543816301646,0.493314481073327,0.4509937085660068,77954.17
40,0.32868768279348126,0.4398240933543392,0.3762819785274841,50289.39
41,0.3419448777880705,0.7230733161855384,0.4071230672702583,55953.65
42,0.40075746792067674,0.4575213428115077,0.5805462873143781,23420.63
43,0.46359136654247196,0.47550373419356123,0.20441760798578265,82646.87
44,0.45602265644786255,0.5330012613303765,0.37550253861502403,105219.72
45,0.4569678072466488,0.5321933592098691,0.1994339076950899,132151.03
46,0.4076745405349261,0.6839615366626844,0.4242997147046759,94841.22
47,0.2000443000648986,0.7710881357514663,0.3297409936786983,86812.65
48,0.4449122881846729,0.631212075479593,0.4982545458206208,64687.83
49,0.7020909777321085,0.4425386937352051,0.23366160676087486,45386.86
50,0.4981365706909032,0.6053593057178577,0.2999775628646868,35222.07
51,0.6926772703599899,0.465326768022954,0.6166360950148322,72928.16
52,0.6870879697622155,0.318602188117186,0.5096789653622725,93531.42
53,0.6265170529579293,0.3605353741463929,0.39723050641398244,173112.51
54,0.3033343133284012,0.529394257722922,0.24063547898288262,59694.91
55,0.37154761193481667,0.31070416587280564,0.11247647694008599,141287.81
56,0.35311637021110626,0.11418747565625863,0.2759028229309312,71226.89
57,0.28712270119363625,0.4720968078833198,0.468745520797916,34933.64
58,0.37014357294466627,0.5541682614066794,0.3767549337515494,77326.67
59,0.4039778321392006,0.501330373250425,0.39650701151760814,106936.23
60,0.19959294942915146,0.6810864662039625,0.38206679173890123,93502.58
61,0.3503537658073571,0.23153932749454426,0.33712274145497495,59934.34
62,0.6812260533804498,0.7402611629959006,0.23475029829003222,151730.44
63,0.3371901245157925,0.5427581472005345,0.4397799887194229,67568.12
64,0.34442527520681876,0.5773618020016258,0.4613382642168794,54583.35
65,0.6369127864757748,0.5227191942088731,0.45400435018741886,64793.85
66,0.34333831003828075,0.3693695017602777,0.5253491416260667,74938.06
67,0.2286654594165537,0.5133219540792393,0.22934603247800733,58297.51
68,0.7528080074567638,0.6235592018240952,0.35170771327733513,71132.77
69,0.3581544588449745,0.5491161421609108,0.33304197704653316,76384.77
70,0.2856893244121624,0.33300859879891054,0.44396585850022663,107622.16
71,0.654021457999087,0.47338220480589877,0.5028335089359959,66817.28
72,0.5716404886118874,0.4470688771965673,0.11891443684336812,68300.47
73,0.5323693724968024,0.6297369304018465,0.37074698482895485,97012.21
74,0.3960213102945915,0.5803474270479716,0.2509725715079644,57585.3
75,0.48553294270064185,0.26937517725754256,0.6380878248210844,45925.15
76,0.525566051526527,0.419785259328347,0.6588971345205341,110033.02
77,0.43417702615108655,0.4514414207107288,0.23882696916071167,95961.38
78,0.227113941606173,0.7782352216468061,0.3064478541356664,94710.88
79,0.4192020019206098,0.6091528683656998,0.7755327140528332,66960.43
80,0.5714310619169009,0.39021765923345586,0.4791595187685523,143150.41
81,0.43462115517666167,0.48331176203990966,0.36037903915814545,80375.35
82,0.30018885074787954,0.4477102691226132,0.39281820334991474,79319.14
83,0.3138400635637101,0.4217765421794669,0.5706639603025081,87747.66
84,0.46592175757742965,0.8300969505711608,0.7103206107291504,108563.09
85,0.16463934065796432,0.364858826581538,0.38568195412999906,82093.65
86,0.5057849328889561,0.40884378846106606,0.4726085696424028,73530.54
87,0.5197288465920686,0.5876116189912062,0.6724734283157405,83458.73
88,0.5440323857621667,0.659618933801998,0.22221960016809583,77956.99
89,0.5805402204475492,0.11061607409063326,0.5453382655510695,127145.24
90,0.3640999879320124,0.49643824821983584,0.3922066363888399,68696.06
91,0.5784766453409133,0.39927872325325914,0.4298263621345453,106710.04
92,0.48140883910416155,0.7242927226427315,0.2984105338673692,73149.99
93,0.4392318147584775,0.5196346126840867,0.5206815609987614,95280.48
94,0.6698614957229733,0.38180720802261564,0.19592544260770603,84473.31
95,0.31130776082185085,0.6716648068053991,0.30282579337537635,105488.64
96,0.6392599226193186,0.6129549986288372,0.3190451480524964,119291.78
97,0.27842190215068013,0.4779617110162646,0.22126535103193085,104029.81
98,0.3175930440999473,0.2859380765367219,0.26628865675531216,126133.92
99,0.3467157668455764,0.7692227498850558,0.34984663181741954,81868.04
100,0.37891320295957376,0.3535121210770469,0.6955818280156814,24592.4
101,0.5311459865986098,0.6564416258430233,0.45772882519802344,89065.56
102,0.36167138299871604,0.7250085536837895,0.5268134531480504,80670.23
103,0.437233685494025,0.39530830874620804,0.21272137965928364,88232.01
104,0.3919422289240269,0.578900387087781,0.21456764099637438,111683.73
105,0.369249898685887,0.6163918541968949,0.4871992648370049,90916.75
106,0.5190940219228902,0.5314383028918657,0.3786775319872831,95910.19
107,0.5511001982049898,0.6474154291998644,0.21264147986666226,118570.43
108,0.3320646995339071,0.6844880745400815,0.6481307890773131,57646.1
109,0.42231406455408615,0.6947993299928651,0.052635019354398155,69820.98
110,0.536355475636403,0.7251804695112875,0.3486879711150272,69982.33
111,0.4439788950699478,0.6861635285850283,0.8875445668762629,88409.16
112,0.3675222412899059,0.6585977220624816,0.5506094534826895,69882.36
113,0.6425237519040651,0.7804418803627676,0.5766148650183214,112634.16
114,0.7033330946816847,0.5602284539904334,0.5189355534337217,111927.25
115,0.3379728793558368,0.5355508625894908,0.4933625407758055,116822.11
116,0.3930146380345621,0.6046137103012268,0.10146080472463394,24093.78
117,0.3128187699126732,0.6793172421663263,0.5238786139911844,31093.19
118,0.4509000185561531,0.3709843793213432,0.36109745503544416,14394.2
119,0.40428802286361776,0.5032412060895655,0.5553737628911948,86980.63
120,0.4640502321663042,0.4664090383703793,0.6069278911800606,98178.82
121,0.5426711122447534,0.3703200917217796,0.3553852263130546,93104.29
122,0.30510056120373863,0.2955970035703664,0.413884799478356,89536.25
123,0.5342550026152948,0.6865364337798694,0.8290935476171988,76602.02
124,0.34071494730565954,0.6000818696689645,0.2281159622835379,60492.39
125,0.6920585814760395,0.5142708680857881,0.528138508579858,109719.28
126,0.46107086661973745,0.44402729654338385,0.2655400699885796,60412.76
127,0.33602123920686633,0.4545420876462537,0.46294145279776483,118487.59
128,0.5071433854648959,0.5418844695876925,0.5250360996966263,59753.38
129,0.3224763194657543,0.34426469003162014,0.4021148929301844,115310.02
130,0.5357810191147558,0.7780946250970482,0.6174462364605102,13581.24
131,0.44278608817732706,0.5176973089400032,0.44687446869291125,56986.25
132,0.46249081571979794,0.5637541163869484,0.5438485589337081,80291.27
133,0.4989388464459438,0.4830461367461153,0.18793713108317525,58038.65
134,0.6096694877773966,0.23915188431090423,0.6496674955726873,115774.53
135,0.7291134531319474,0.4881491378172884,0.6633382818645757,56077.84
136,0.3297782700508711,0.6026937296282641,0.4887242971691307,52405.68
137,0.703023580983221,0.6031431694035878,0.4919344646436444,80231.92
138,0.5688153721450874,0.4304442973486124,0.5694270296419741,56913.61
139,0.6531022824293881,0.5154137524852007,0.576391122857105,96308.89
140,0.41071931807237844,0.3149391934219048,0.38892964570066796,97761.28
141,0.43393531660187806,0.8827611843314543,0.2887821161158367,62837.39
142,0.34028418954266837,0.5900313368721364,0.15830583057138298,79937.41
143,0.39760430981181555,0.489250655557711,0.3449809694461677,113306.39
144,0.35842188409665465,0.5698955833938979,0.35991514278153586,88399.03
145,0.4188008640430896,0.5755223882191947,0.18183715336718193,129058.83
146,0.5549127683089116,0.5392968827991323,0.2879366110522669,89989.36
147,0.4903514492502191,0.6179874760164951,0.17444881044673266,99177.36
148,0.325508436617874,0.5266306497477199,0.16110872894166675,127362.96
149,0.39169942484952674,0.29787525874798243,0.5597215927355048,90164.38
150,0.4256132233098456,0.6276009665129946,0.4777321248926849,91019.83
151,0.6664574092281684,0.5047469775222071,0.5464716827705938,65638.48
152,0.331012556066917,0.5663503438398991,0.3613130101211357,87794.94
153,0.2969159718828865,0.5356701413261851,0.3125517737769123,37081.4
154,0.3687380106461202,0.528974273429855,0.28699998687035666,60327.39
155,0.2804776350400199,0.480235228438285,0.3621452111869777,90049.59
156,0.33517863527252184,0.5180172222341501,0.2155604755162626,91206.09
157,0.4468734292645258,0.46062294477544974,0.7095028507548589,72569.81
158,0.3688450710169195,0.7236428695443574,0.1820806051546616,77161.0
159,0.3448531894608047,0.5539738234996072,0.4621463588936762,67556.34
160,0.45395018973370255,0.426059452366838,0.5426232645332947,52139.46
161,0.37516822261335514,0.39838588799345104,0.30786565852029407,77065.71
162,0.4219182751815995,0.6418508413324128,0.39919313035228166,99438.29
163,0.015832974086436698,0.26539366554938915,0.32412996630654556,86121.49
164,0.4374751016653202,0.25631627192615813,0.44728518698173725,83295.2
165,0.6856231451251958,0.482013326897416,0.2965107912174754,124218.41
166,0.6030221987218991,0.5071163770993232,0.6126732093326961,53163.15
167,0.3083464944357776,0.6974768923954041,0.18448161666481044,123847.05
168,0.5717300365780197,0.4768957368783951,0.3063278528342246,93270.86
169,0.5652652962871502,0.38302439378731806,0.6220964195523253,57030.91
170,0.3588495275402592,0.2087353890304591,0.15051810239720909,93143.56
171,0.621608332700032,0.535002994376328,0.6870435421121486,96669.69
172,0.6314938481754631,0.46795488244946926,0.22557467129877248,87930.65
173,0.4285682949084432,0.5200404734563977,0.43314519787539935,20446.77
174,0.225350514672309,0.4664137135124649,0.25922768314647143,54869.87
175,0.3612428707051377,0.8016881261845394,0.33649703662736885,34229.64
176,0.38911376117875635,0.6898802874142945,0.5782663800866794,65443.95
177,0.21311980386106777,0.5036672910256309,0.25653538610202686,80598.83
178,0.4172587004746347,0.6632248187147392,0.30719757799622177,47752.3
179,0.7407047806325894,0.26403989884804147,0.5753421159023662,73505.86
180,0.653721953000971,0.45808885079566425,0.20239395243169636,50772.7
181,0.45931536088953084,0.4896181342483455,0.25634901642445607,73619.8
182,0.5345866212111442,0.6012343756777587,0.3323868214889143,92076.16
183,0.5783884739942201,0.7852791079548394,0.40891437286288906,36708.99
184,0.3721267850706073,0.399291049766276,0.28529957676761464,109603.18
185,0.4253809582726901,0.667312395621844,0.34668088680825315,42753.17
186,0.43559231505583296,0.38906784977982894,0.41741702982663803,39698.25
187,0.5839911458545786,0.4958226948022812,0.21932592380761842,59857.71
188,0.22046236471963593,0.5049017789902843,0.24859631074002703,83906.43
189,0.4447433476417127,0.584252026407465,0.15268301532659956,111518.49
190,0.5514703282938342,0.6349799686754211,0.3417167521119395,55758.87
191,0.2064046993725493,0.436812467004376,0.44445151127198074,70821.99
192,0.29281144562023165,0.4383286948932002,0.7677809938497173,93354.75
193,0.3301978004667981,0.533501000625461,0.71948547323222,37705.19
194,0.5928897944487144,0.6090571197860919,0.4268110167350192,32429.15
195,0.7299028992451668,0.43817810940146806,0.5334941825825184,64927.44
196,0.5470500258426448,0.4255020251578037,0.2384342927605421,57158.36
197,0.5493796044464583,0.7051711118387219,0.6809531917905223,97630.81
198,0.3797607830346774,0.6371283425619699,0.15313766334011636,88715.23
199,0.24188781014206318,0.2669462301452273,0.2475308538279839,48642.57
200,0.25404767018725805,0.5942734647932781,0.34748591133172824,65433.04
201,0.451922463151311,0.6600163146179278,0.4249745723079327,95080.9
202,0.48645577421049035,0.5087852775968822,0.1493148297138323,76885.0
203,0.5647853638723943,0.39059601597790755,0.4523344141991301,97475.15
204,0.48217948646340203,0.4804139273960411,0.5408931004755206,40406.02
205,0.3475636967174227,0.3310465815024001,0.6194966819450636,78684.99
206,0.3426680543441962,0.5064497727998869,0.5243531611466018,80038.22
207,0.6812248121662016,0.35032144095943707,0.3570270381807906,87961.89
208,0.6383791908400194,0.6588958667262923,0.5162792643603352,50814.43
209,0.6541232939862774,0.6893551270341192,0.40147876474253513,99361.96
210,0.5441124553649483,0.18430340955837352,0.4329097815509347,101069.29
211,0.07157115551235377,0.3553666497608103,0.28647389146163527,112354.55
212,0.6886048689788343,0.802956717641014,0.14714669501861027,54305.36
213,0.4444342175912895,0.4742820611273033,0.2810333902597877,63824.39
214,0.5699989150659093,0.6161548203189181,0.08335307833584894,129199.65
215,0.7297581962313462,0.5144746541899147,0.3565144741885615,61248.81
216,0.6834389352773907,0.4079296270397262,0.4140059757767481,77623.54
217,0.4177440265294876,0.8228521187252417,0.6224720395451515,72728.54
218,0.45830837505364724,0.649500751281767,0.5511151570088537,79158.15
219,0.15351685363020467,0.4891567352925974,0.4263435574644312,77051.06
220,0.4276419090123382,0.4144978051178418,0.57048153255019,123172.64
221,0.4083771806371254,0.5590692692072312,0.21665079687989947,92757.09
222,0.5616099880284886,0.5336161468704903,0.200328686824318,161580.98
223,0.2519203530870888,0.529053646489461,0.26509273727865673,63436.4
224,0.2862296024069175,0.4748676018023617,0.5368471311380589,71508.83
225,0.6518735028910984,0.62103366502402,0.5504383966686002,118973.42
226,0.4721596377550068,0.6643353945429525,0.3294047929383987,40912.59
227,0.43784357304057836,0.5289230764497831,0.5130952879468753,108355.72
228,0.40768623051639197,0.5409705627946271,0.23962884772461004,100592.37
229,0.49887660519327426,0.41458955478127274,0.2850017339922737,35553.19
230,0.5835317386099833,0.5858352090097301,0.5170166318013486,104756.31
231,0.3945458450663342,0.6806170151508186,0.3727301143591935,69623.96
232,0.6098783051490251,0.6572178455274325,0.29007188373600756,49470.16
233,0.7074088699088423,0.6027941199560856,0.3066140593494447,74028.37
234,0.5231442281365329,0.5855419273285354,0.49297994660753214,67947.07
235,0.6570627714204101,0.3444579393255594,0.39719439875769924,84489.63
236,0.69773318734397,0.5369278294747268,0.5933032678651313,107319.89
237,0.5163466506030975,0.5188805396069032,0.3650461456173266,78283.09
238,0.6109092351361349,0.46796176283937985,0.5037982549642712,14089.77
239,0.9085354862307307,0.5902415285470552,0.5276850704341688,43872.43
240,0.41852903812271086,0.6024378693287895,0.4304143253020447,85592.51
241,0.7570002649992421,0.43275491786701,0.6230988348457338,79259.58
242,0.4008712985510121,0.3883931322304686,0.35783595459739015,26050.5
243,0.586298439020752,0.5562498460881656,0.42073863742320106,102683.42
244,0.7358911599536441,0.7202739763498296,0.5510747234686371,76709.43
245,0.5556430423537846,0.666428570237424,0.6364627100390436,91430.69
246,0.3687667278303197,0.6214381307673266,0.19050640556789059,125115.28
247,0.612438862440682,0.673083274133825,0.37905343776969025,130660.51
248,0.6214100205144506,0.5492976933727626,0.4052656313331388,138915.32
249,0.6426357996993891,0.33266943915532476,0.44317092985377365,157191.17
250,0.4013167816284945,0.5305510903252625,0.5369699103597101,58971.11
251,0.3567903643860878,0.4208525873790161,0.37690857180439724,77338.11
252,0.6228435101335834,0.8380905823931566,0.5407201731420925,50882.4
253,0.5185763227436883,0.5657094219326022,0.19272876713043216,77126.08
254,0.26833624651959287,0.2062486909732605,0.3891657810474599,57131.05
255,0.41076106800618506,0.2308001879482255,0.42132801399832237,90495.75
256,0.5961221984454468,0.13282551292992673,0.47478676269055076,54192.73
257,0.23521828078398926,0.44112309911462144,0.3032612851482902,78510.9
258,0.804851443862221,0.5069136633559127,0.5312892212086859,58433.51
259,0.604058860862083,0.5164791317947246,0.4372488250712753,56369.8
260,0.43288875859900533,0.4663576151468243,0.35835005063402986,76569.46
261,0.41731953125656757,0.40189803693350984,0.34699621694949623,59442.52
262,0.6215162007515102,0.18716015366883143,0.5172186607769856,122026.15
263,0.7869963512250419,0.5303844795317616,0.5969891779597014,72672.82
264,0.6091519014358536,0.5594435214273857,0.402277928684447,20156.77
265,0.6492770857914312,0.6614909635879628,0.2312839519159106,89917.17
266,0.3139006573865591,0.48130651345407904,0.5703161323988384,110476.25
267,0.542504225347186,0.6851765367984619,0.5029303825071427,98149.06
268,0.37881356730673266,0.7370955147160607,0.343878262856612,82005.24
269,0.19477128342512395,0.41640252333030003,0.3546948993064001,56981.36
270,0.593255444882499,0.22531638528374387,0.03556440819315215,59080.92
271,0.6145844705253649,0.472039043372176,0.42273201747522177,96466.38
272,0.7477622458620878,0.44589428719405766,0.47184548720361613,51798.78
273,0.7161812418788621,0.5789471065757474,0.23799051460590953,49695.58
274,0.3938481698211281,0.595570117955275,0.7722383876112688,88642.26
275,0.5522051045612988,0.656547871160172,0.3651862806810276,84413.89
276,0.7090980835144237,0.429493868512543,0.5219762673964363,62160.64
277,0.39175819070230106,0.5290573427736724,0.3799371321293016,78520.99
278,0.32242023914926277,0.6659002153159647,0.2625437576444923,87496.89
279,0.25810367625657005,0.41006003898863963,0.6008822483553,79977.51
280,0.30847023221256764,0.5221462378057815,0.13026859194642232,69354.3
281,0.5118131719799947,0.821469936343328,0.49289739170083435,91904.87
282,0.6269087124720988,0.4939044673076008,0.5965138401450458,78003.13
283,0.1486048836477301,0.6399893208066909,0.4347877223219311,55696.43
284,0.1344824607681796,0.5452560610070812,0.5574961068181692,57124.21
285,0.25056916725638445,0.7252739932241706,0.3894602970653064,78097.98
286,0.5800650610657663,0.5774419932110968,0.5012628488190705,90804.58
287,0.4352335251517116,0.5924438145441846,0.26662719990888695,80241.0
288,0.3499727130331276,0.6374667477127594,0.3641925827278966,104967.83
289,0.37819657098766635,0.6101819088810926,0.6350822887509371,30540.72
290,0.7440990841023642,0.6091777551488379,0.4823699743068345,44568.2
291,0.4756747677899712,0.443066867912332,0.4011901324271595,80832.77
292,0.5305987239527664,0.5105151219109149,0.18584858537492968,88015.74
293,0.817107757538275,0.4676656080329193,0.032811926288787444,60442.51
294,0.66528028677014,0.662786711984739,0.5307666432101898,18605.97
295,0.45524866909391754,0.418953612077702,0.6645106255959699,97642.11
296,0.7424182543348421,0.32681058970524574,0.3481604391777763,68879.97
297,0.356982639756916,0.35142485797633183,0.19578514039121303,53811.62
298,0.6025701936277301,0.6998562057782823,0.6091096255174042,84465.85
299,0.15951323865012534,0.4989103548246464,0.5623091065841705,97461.53
300,0.35384022379318575,0.3554397614694087,0.6312024980950646,103676.81
301,0.289441740760105,0.4992784387792117,0.28663203088989664,26245.39
302,0.4444733496914088,0.40284981383845103,0.5279220551900465,35781.87
303,0.4571385870434497,0.6557140777271133,0.5823902327703829,89259.83
304,0.7111478924266691,0.3328104875659139,0.5158807167657268,79517.33
305,0.2748095173374781,0.5244937967470249,0.312330862979315,108398.7
306,0.40932069528985704,0.655854352860853,0.3243457715528781,155655.35
307,0.09478730073081003,0.35528197542401785,0.6181732487671099,77683.36
308,0.37394202705745505,0.4043470280913823,0.5087766397203732,88386.11
309,0.13236145129314497,0.45614584922216384,0.31002865355143666,68296.39
310,0.3326299033675214,0.38879136939050446,0.643373866988344,37637.97
311,0.21587700334095383,0.6592486521132291,0.4257660843664791,81171.3
312,0.6740916667188541,0.7715121085251252,0.3330873319288153,90475.68
313,0.2934558276391219,0.5805746932183765,0.7587487771313999,58871.39
314,0.6230805820550097,0.6218467849370337,0.5932077891290739,65519.67
315,0.5230724521016833,0.5145283348392196,0.385731159970028,80421.68
316,0.5490173278586759,0.6358499207844134,0.31260545218597796,70394.27
317,0.7062585238272796,0.6071413968318145,0.9487443626299545,39451.91
318,0.21095276790495276,0.34827080676211636,0.22117317062602232,71164.19
319,0.42696331461525827,0.6717959612378377,0.22774954517005144,78707.97
320,0.22091994399415632,0.6599990959026569,0.31792347322184983,54497.42
321,0.4902664824930397,0.7319214608772121,0.5851055294325518,120106.46
322,0.3372125792099208,0.7191825126694316,0.4646738720916211,91195.01
323,0.3719638700586344,0.45080186962187907,0.3639144230466297,61860.25
324,0.25860162884545806,0.6512924786149243,0.6651862033586478,89992.0
325,0.34674668436412515,0.46716434514242294,0.3239480350851967,-21417.21
326,0.17172780239237279,0.6090246233743626,0.503136010005698,81976.86
327,0.25104376244987253,0.48775978614046744,0.30534104491159764,81198.57
328,0.2632979322104068,0.5330260771515365,0.5117618521335928,52453.79
329,0.38754640096106097,0.38329918361187054,0.43995784535457305,32351.22
330,0.5350414133954888,0.5581696591656329,0.6010498779686071,151985.77
331,0.48707210478736906,0.618156115070299,0.4719922420485228,73486.9
332,0.2974802842989952,0.5066784373386835,0.31637412224316536,103365.76
333,0.33860290842451046,0.36404696937431097,0.05567108260337722,112716.78
334,0.18496931295236974,0.4323306336954943,0.1929205395197868,54546.45
335,0.3026053256328401,0.25715671220073477,0.5080896758582155,68263.69
336,0.057856099149096854,0.47631591490392367,0.3050177198636858,79713.33
337,0.5093001306265159,0.5107708980995742,0.3726947659025528,66024.18
338,0.3942159528866666,0.2953787746165824,0.4748092631240868,106362.68
339,0.5632464951635805,0.4364458440317125,0.6102622027678442,77644.32
340,0.41286071731238294,0.6451536831177382,0.3954907490746558,79152.9
341,0.3662216970005325,0.4847888794432235,0.5091979595139412,49580.76
342,0.4744145065448381,0.41212667323361335,0.5978747254032128,60926.88
343,0.40505741772484416,0.7353591304209006,0.7051748859396347,55972.1
344,0.8925062310365736,0.4450054030554471,0.45663721891836667,21475.52
345,0.33350059259517534,0.23465834227563834,0.29305003100627436,72123.46
346,0.23664634291172726,0.5460777380998052,0.42008237774748025,48563.07
347,0.25266819595545825,0.5679020944601063,0.5601958290852771,47205.94
348,0.376802721238118,0.43901589903745153,0.4245539347706584,86648.54
349,0.5025113657142435,0.6188582003587784,0.39687740845947467,110816.98
350,0.41427279034384956,0.5738812046354294,0.46642309763217954,76443.93
351,0.31997108647827405,0.6592218117885766,0.3181622326021537,148654.03
352,0.3738963165218198,0.32064048745302176,0.06510495497275236,71692.13
353,0.0,0.7125971576183853,0.37179309598475796,58882.45
354,0.5591256977105069,0.7427268621515135,0.32448955706678184,89083.43
355,0.5436885694153863,0.609972237107019,0.44661691315171514,29724.04
356,0.18409396352940177,0.6537824926836167,0.5043483150043411,94672.19
357,0.3226827333952474,0.5010540118267697,0.7419409839815623,86314.2
358,0.4238251639150357,0.4078657403882789,0.4266685540402627,29954.87
359,0.24447784063023442,0.3145296801948394,0.4336648383815195,94741.24
360,0.36854774378562105,0.6318797442087006,0.17087313174347807,85927.96
361,0.16053182419734763,0.39488833906296,0.31581190136369086,61171.97
362,0.4422241227845243,0.6119845518361733,0.29103792453511584,77372.65
363,0.21978044161161742,0.4305934427296128,0.1332256419569306,84788.9
364,0.09209780384628599,0.6581653966465787,0.29080515384894584,73260.61
365,0.1330004848070016,0.4277434009779851,0.3646063635894189,65798.86
366,0.4700671536401513,0.5957318169276222,0.4129475271529666,129376.84
367,0.3796449664615447,0.39832498591931736,0.4100231795817732,71755.19
368,0.41252447237251727,0.36187928965548866,0.11373937882353484,29335.54
369,0.523918204206712,0.7964715442060889,0.4540084892089341,98486.83
370,0.6091534247442492,0.4562757305132309,0.24670924289594573,83177.36
371,0.21568384783638583,0.0,0.4304751423861305,40506.97
372,0.2513897001446409,0.3412854139951961,0.26848496105483977,79644.27
373,0.18938206656417622,0.780190027954073,0.3849755687053466,84641.31
374,0.3714738950922332,0.4760998774229923,0.42416476061946323,115334.14
375,0.3003151160882298,0.7414363350953422,0.47608673117940675,120004.39
376,0.29254133483226874,0.36121151657053086,0.408340185966085,127300.15
377,0.2680180217538594,0.6096014816426905,0.2740180671776231,100783.99
378,0.16751639629917303,0.5701936445730285,0.22010377178872653,36339.14
379,0.1355974209598998,0.45269367421530765,0.26383935666081815,85134.69
380,0.31309651981014613,0.4388024704527733,0.07642974614395565,86832.39
381,0.14523627331289507,0.6346960790207377,0.6089819677842216,105976.35
382,0.20443757789677264,0.47827818056735744,0.4372874601080955,71420.6
383,0.32218689087058144,0.4515504558771747,0.39311830136133785,86395.15
384,0.26365162185234414,0.4957372482321979,0.4187956347968782,97008.59
385,0.5927510605470517,0.8131413059629145,0.20384947800874195,97382.88
386,0.3335877258354063,0.4435970582444834,0.3995416003349302,9651.04
387,0.4523357874959964,0.4881351123910315,0.46115114784769823,56722.95
388,0.13291988486722311,0.6842973329172207,0.4356173990394862,41274.16
389,0.9131701802339001,0.3596539220227166,0.1884669182565083,89871.67
390,0.16375004450035174,0.46039016861615817,0.5837664839564098,103962.03
391,0.4583966592379994,0.5220960541210143,0.32630083760756795,113993.92
392,0.496421246451044,0.4993503399599487,0.1093547298812398,61189.06
393,0.7127452561778759,0.43488747725060733,0.22164659205855494,78452.39
394,0.06690813925679137,0.5592412685194093,0.30812742130863485,38652.58
395,0.5660406828280661,0.5563586677425422,0.21833927128781394,77009.23
396,0.44909159196390497,0.5983273765031321,0.0,151345.77
397,0.2586567274743169,0.29843711064506206,0.16654598563580633,74512.85
398,0.0653073113894553,0.5483076556476427,0.2792793282801692,30886.89
399,0.43338952084560095,0.42789743021277143,0.31280806335365235,83969.21
400,0.6151935117894761,0.5646050131177078,0.32813198696775253,99427.81
401,0.4780135539467538,0.534666571986691,0.29317781761009015,54838.15
402,0.2072042331724776,0.258914273428561,0.5435634970929362,82177.72
403,0.11341398856356476,0.5464468656128718,0.18034092362158985,44914.98
404,0.22722714034561836,0.4533277403606747,0.24568047621125433,213711.25
405,0.295030759263732,0.7132051765435607,0.4202809105386432,100076.82
406,0.32547591680456833,0.5667606293002555,0.38625863505258784,73477.56
407,0.27098855211173145,0.47671762231339965,0.44087107572623374,117077.76
408,0.3483097906020786,0.5366143113157873,0.2611949691694445,69552.53
409,0.1929080402981645,0.4445676302641675,0.11478754053853188,41554.78
410,0.12630517204386066,0.37325570527051083,0.3133386199604722,68207.58
411,0.528873864930727,0.7755654358422186,0.31087651239921976,117236.71
412,0.21340386138367518,0.48321796908893316,0.30345029288353015,100508.41
413,0.32652827466311046,0.5371227747599423,0.519418977501583,74761.04
