,0,1,2
145,0.043688767,0.5028633,-0.37705198
146,0.64669144,0.05047095,-0.10772623
147,0.58594835,0.49288368,-1.762923
148,0.80955696,0.8955134,0.1692944
149,0.41824546,0.6236342,-0.37193874
150,0.9341438,0.49636403,-1.0336813
151,0.1719452,0.99296093,1.9724365
152,0.5893428,0.38833743,-1.6890118
153,0.79869926,0.60610694,-1.4061888
154,0.78618,0.90948224,0.11169279
155,0.82874423,0.96823853,0.34065348
156,0.83211863,0.7119182,-0.6439614
157,0.2535327,0.89717543,1.8467633
158,0.7857214,0.21242115,-0.8373521
159,0.38162863,0.30379954,-0.16742797
160,0.6941451,0.2627236,-1.3124323
161,0.8059119,0.38239837,-1.6364912
162,0.31650114,0.30326933,0.17273593
163,0.6981675,0.51423967,-1.9464221
164,0.34151447,0.248634,0.36894122
165,0.36735588,0.75052136,0.6973322
166,0.06818602,0.95129913,1.7048427
167,0.73910326,0.78658974,-0.5077872
168,0.24260478,0.9741387,1.949317
169,0.8188696,0.37657928,-1.56292
170,0.22648016,0.21462145,0.9626448
171,0.51464385,0.5530419,-1.2754313
172,0.7925889,0.74541473,-0.6036694
173,0.9301826,0.7424731,0.10785398
174,0.019659888,0.50131893,-0.5075708
175,0.9385452,0.23631568,-0.18033549
176,0.052857313,0.1704404,0.89496636
177,0.92309,0.70967776,-0.14137389
178,0.9238246,0.6449408,-0.53110945
179,0.16946062,0.07511708,1.7474128
180,0.02811435,0.43230197,-0.47374225
181,0.9120315,0.8424849,0.5359927
182,0.58227426,0.40344483,-1.699646
183,0.81273633,0.14850065,-0.34150603
184,0.031746645,0.20806442,0.5538983
185,0.9089382,0.6402432,-0.65002865
186,0.50337833,0.9376323,0.6188343
187,0.58807594,0.9986743,0.18399905
188,0.1969428,0.7514409,1.2440997
189,0.05127355,0.9437191,1.621487
190,0.06848667,0.996446,1.68537
191,0.74187315,0.63259566,-1.4328386
192,0.8992081,0.5944131,-0.9468447
193,0.9028971,0.28679496,-0.7023771
194,0.30130297,0.5051966,-0.18569444
195,0.20396182,0.6829032,0.8149812
196,0.8119012,0.42012912,-1.6997646
197,0.8392001,0.40930307,-1.5531744
198,0.78893197,0.30448136,-1.3725343
199,0.6163862,0.98549044,0.10341049
200,0.628024,0.96799344,0.08194297
201,0.8831993,0.4388246,-1.3572508
202,0.47071227,0.87401164,0.678369
203,0.43827152,0.91047394,0.9785434
204,0.21729766,0.8248266,1.6388317
205,0.74007374,0.2846571,-1.3968801
206,0.15709977,0.6706437,0.7165864
207,0.35385346,0.5133605,-0.41646484
208,0.4983945,0.18693382,-0.18228064
209,0.27618548,0.73746,1.0253978
210,0.4060518,0.79900527,0.75017715
211,0.7675927,0.6060083,-1.5112078
212,0.64039385,0.21406218,-0.95753926
213,0.87518615,0.7864059,0.03552833
214,0.53226113,0.2775069,-0.93019414
215,0.34347278,0.55235153,-0.2573847
216,0.19257279,0.17506494,1.2308939
217,0.23232035,0.09295014,1.6507685
218,0.5029712,0.7309346,-0.24918413
219,0.4574748,0.8201161,0.5377914
220,0.7513888,0.58693296,-1.6419086
221,0.87183374,0.35429788,-1.2124279
222,0.076902874,0.080445774,1.4810612
223,0.32217374,0.21355887,0.6802489
224,0.4194052,0.9881008,1.1355169
225,0.61282295,0.5225831,-1.8040135
226,0.3045962,0.85887927,1.5615548
227,0.80463606,0.27806813,-1.1670641
228,0.32035533,0.8181454,1.3151878
229,0.9446249,0.19486596,0.11750034
230,0.4568291,0.32386377,-0.73139
231,0.5414202,0.62365174,-1.1066695
232,0.047788188,0.81829566,1.2295816
233,0.8448563,0.8393769,0.1377422
234,0.11191265,0.91944003,1.8366755
235,0.0011117336,0.49627566,-0.6210454
236,0.6645807,0.5024045,-1.9520885
237,0.5799655,0.47012147,-1.7562574
238,0.9169882,0.4661203,-1.1634704
239,0.44965854,0.20654829,-0.0055590714
240,0.28942928,0.6081672,0.21477988
241,0.0030791443,0.9194202,1.3317548
242,0.6874307,0.030758804,-0.09083865
243,0.14415067,0.8772207,1.8139096
244,0.28551322,0.7782028,1.2395755
245,0.54886705,0.42519426,-1.5895122
246,0.4304801,0.51675034,-0.862059
247,0.91686314,0.8198249,0.4615501
248,0.9815202,0.13240561,0.7189569
249,0.7312545,0.86970735,-0.13550025
250,0.9659291,0.96375567,1.1424443
251,0.104347214,0.78378296,1.283307
252,0.47903258,0.62575597,-0.7399653
253,0.91008466,0.27056822,-0.56527877
254,0.52700377,0.22855969,-0.60563636
255,0.15606286,0.32712245,0.31175047
256,0.011241452,0.35124198,-0.35210174
257,0.07231585,0.25801304,0.44106928
258,0.6005048,0.6795271,-1.0387622
259,0.18074429,0.5519886,0.15208635
260,0.2534283,0.7790071,1.3370217
261,0.75531983,0.09950623,-0.27459794
262,0.42959562,0.15487805,0.4373307
263,0.7144075,0.73027366,-0.8774753
264,0.70485896,0.74211216,-0.81014925
265,0.014971247,0.0980323,1.093113
266,0.6719046,0.7709131,-0.63018864
267,0.8370353,0.9176161,0.34257025
268,0.95914257,0.4608539,-0.8997944
269,0.45567158,0.3231678,-0.72079635
270,0.6026163,0.68647736,-1.0030478
271,0.26528698,0.5024339,-0.0690443
272,0.0786072,0.06961263,1.5324849
273,0.2749873,0.9338436,1.8549846
274,0.3804543,0.8388655,1.0986452
275,0.17674312,0.22837375,0.8929073
276,0.61907506,0.3419201,-1.6215508
277,0.21776709,0.7889661,1.4522196
278,0.7214544,0.022937963,-0.056313917
279,0.75213444,0.0009513497,0.03826812
280,0.23946595,0.04529028,1.8246222
281,0.025166953,0.023730652,1.4187665
282,0.6254066,0.35755897,-1.7024463
283,0.615398,0.102417536,-0.2468351
284,0.6850386,0.22645707,-1.088476
285,0.9044882,0.3397614,-0.9592958
286,0.7771621,0.11587177,-0.29525694
287,0.45248148,0.73337835,0.07454057
288,0.61931425,0.23808484,-1.0564812
289,0.8715306,0.21442892,-0.44942
290,0.45835704,0.089038536,0.6034
291,0.6093777,0.9066707,0.07528833
292,0.61755097,0.0069496417,0.07141593
293,0.48910508,0.34705028,-1.0343136
294,0.9720459,0.30997092,-0.39623973
295,0.17771569,0.7297728,1.1057974
296,0.7488593,0.38014525,-1.8095844
297,0.94587445,0.4707773,-0.9815568
298,0.6578215,0.38558313,-1.8619307
299,0.73462486,0.048549034,-0.1100444
300,0.47740555,0.7257349,-0.12817414
301,0.4622154,0.17284659,0.12507701
302,0.46310088,0.15044838,0.25315142
303,0.19645429,0.8018786,1.5341809
304,0.90742314,0.9464277,0.77238756
305,0.43172187,0.6302364,-0.42036092
306,0.6524783,0.47950202,-1.9615502
307,0.38537148,0.6011462,-0.2870187
308,0.26999968,0.74087346,1.0652422
309,0.71723,0.65015906,-1.3683158
310,0.86091393,0.54057336,-1.375174
311,0.896895,0.56748855,-1.0755361
312,0.47185287,0.8809609,0.6934588
313,0.12119666,0.9761059,1.8956279
314,0.9382438,0.33455557,-0.72645795
315,0.98551875,0.7332006,0.39482763
316,0.09879124,0.03388811,1.7293779
317,0.47674322,0.45781726,-1.2089981
318,0.20592062,0.5147614,0.050938435
319,0.13192354,0.5344528,0.02829017
320,0.8500944,0.8000518,-0.02740009
321,0.9128745,0.66641015,-0.472666
322,0.6464125,0.2943806,-1.4511446
323,0.26709062,0.38018775,0.02376808
324,0.7168587,0.36104766,-1.7938781
325,0.3455795,0.7977723,1.0878954
326,0.6161774,0.073625706,-0.12068038
327,0.4550296,0.42651802,-1.0494741
328,0.27918255,0.9786013,1.8521568
329,0.17624767,0.17199537,1.2439731
330,0.5070406,0.8889888,0.50558686
331,0.1284041,0.27248746,0.5482274
332,0.2588297,0.3976001,-0.0027699026
333,0.8812563,0.98153716,0.6132948
334,0.024778305,0.5705561,-0.28628394
335,0.69420063,0.27857345,-1.4053272
336,0.6209555,0.21828644,-0.9373632
337,0.6250335,0.19428872,-0.7977612
338,0.8470469,0.6417139,-0.99616927
339,0.15544735,0.88651067,1.8612179
340,0.5689505,0.47563583,-1.7069646
341,0.25169703,0.8894685,1.830679
342,0.15443917,0.8374309,1.6788911
343,0.93371147,0.14171103,0.36885303
344,0.069736,0.016706577,1.6558354
345,0.34074357,0.9854292,1.5893855
346,0.83591884,0.98652995,0.36425337
347,0.5650048,0.9990822,0.28030196
348,0.78615624,0.036443938,0.058871962
349,0.0034254866,0.04468548,1.2381167
350,0.16770929,0.73358417,1.1215053
351,0.5684983,0.18843754,-0.5601208
352,0.38218835,0.8494414,1.1334285
353,0.6080501,0.09612246,-0.19421491
354,0.30616716,0.08210799,1.4875284
355,0.4324097,0.766011,0.39957932
356,0.25524536,0.4597129,-0.07497887
357,0.6872035,0.60460824,-1.6247373
358,0.051894646,0.8779491,1.494507
359,0.9999671,0.6083323,-0.2576902
360,0.11212381,0.31830478,0.25448152
361,0.5185435,0.92553174,0.51758593
362,0.5717978,0.17448162,-0.4885617
363,0.65675694,0.6519652,-1.3431333
364,0.33257774,0.9777658,1.6354901
365,0.10461225,0.2830283,0.41836548
366,0.44725114,0.27134305,-0.38903588
367,0.19390403,0.1677895,1.2751113
368,0.24639583,0.4244721,-0.027506255
369,0.24720244,0.65678924,0.60206705
370,0.5289043,0.5070202,-1.4735106
371,0.9690659,0.83646107,0.8660199
372,0.25874385,0.5108413,-0.037238818
373,0.21394528,0.6260542,0.47654665
374,0.6874859,0.7623878,-0.6889156
375,0.05239994,0.74433446,0.83452886
376,0.838216,0.6246859,-1.1349915
377,0.32933262,0.47148582,-0.3424514
378,0.69348884,0.41689998,-1.9598547
379,0.4565945,0.28933638,-0.55042595
380,0.8082759,0.87352216,0.099237844
381,0.7059704,0.31139907,-1.5807376
382,0.79032147,0.9248173,0.15319972
383,0.67546684,0.13428703,-0.52388173
384,0.7052592,0.22990236,-1.1084368
385,0.672106,0.56354445,-1.7950832
386,0.047622457,0.13007203,1.1033169
387,0.19016218,0.80865735,1.5697196
388,0.9346597,0.7299584,0.058204748
389,0.31454206,0.022488203,1.6520414
390,0.48052898,0.096888855,0.42996883
391,0.2350871,0.4318135,-0.016368546
392,0.23093572,0.49886164,-0.001529341
393,0.35601315,0.4866969,-0.46745417
394,0.058068,0.0041861627,1.6261377
395,0.91744816,0.67072517,-0.41827238
396,0.7633402,0.5933717,-1.5833038
397,0.15703131,0.9621875,1.9743271
398,0.83982813,0.36926052,-1.4391221
399,0.24463174,0.16875127,1.2174911
400,0.79851973,0.187095,-0.6320502
401,0.16911943,0.94638157,1.9836981
402,0.2265659,0.54817706,0.12063475
403,0.5521554,0.67409486,-0.8693124
404,0.7865963,0.41198543,-1.783347
405,0.5250532,0.03315289,0.41004914
406,0.29876062,0.33302617,0.099329814
407,0.59784603,0.02289331,0.102119215
408,0.085463904,0.5879141,0.07591139
409,0.63204896,0.41839018,-1.8895948
410,0.021134533,0.8427662,1.2021112
411,0.3364356,0.823993,1.2678056
412,0.48027423,0.32895073,-0.9007722
413,0.7007949,0.7490819,-0.76887184
414,0.45226976,0.24362786,-0.25362945
415,0.1315474,0.354247,0.14711818
416,0.02857533,0.866602,1.3363619
417,0.97113395,0.32752866,-0.48831868
418,0.22332327,0.16994292,1.2441987
419,0.20699184,0.092701264,1.6782446
420,0.26114526,0.38039827,0.039222084
421,0.9526699,0.5490791,-0.79486763
422,0.4621864,0.5193039,-1.055389
423,0.895364,0.747756,-0.074028164
424,0.67248595,0.23350655,-1.125358
425,0.83349895,0.51220953,-1.5867821
426,0.736766,0.2756546,-1.3512378
427,0.86246675,0.9538551,0.513006
428,0.28549045,0.6744819,0.60197246
429,0.12734352,0.3807724,0.04356443
430,0.58242244,0.9309017,0.21328987
431,0.94893086,0.6234017,-0.49299166
432,0.43363267,0.4422243,-0.9322674
433,0.5473986,0.936511,0.37799767
434,0.9230809,0.9575419,0.8736749
435,0.44910112,0.38671225,-0.92699844
436,0.7146261,0.92867976,-0.012958682
437,0.23093659,0.8427991,1.7037421
438,0.8531484,0.035567276,0.35951674
439,0.15256867,0.34520277,0.2256622
440,0.40280214,0.7831025,0.6821399
441,0.6906691,0.046612266,-0.1374237
442,0.5237866,0.051891696,0.36006224
443,0.8574121,0.8100852,0.06409762
444,0.2579959,0.7897863,1.3868897
445,0.7044706,0.23973933,-1.1699722
446,0.26745942,0.6274391,0.38556293
447,0.4406612,0.64265704,-0.40710613
448,0.88243073,0.44433874,-1.3662014
449,0.64883196,0.079034574,-0.21921873
450,0.8682303,0.026326543,0.46612486
451,0.93462175,0.95905274,0.94610876
452,0.029765883,0.6764448,0.29517466
453,0.441628,0.71151507,0.005725436
454,0.9678865,0.7872571,0.6092549
455,0.5456401,0.62411284,-1.1256218
456,0.28529984,0.5100966,-0.1178698
457,0.8965828,0.4233035,-1.2589331
458,0.6504269,0.22777218,-1.0621568
459,0.6910652,0.5292893,-1.9122423
460,0.6539707,0.8240454,-0.3232563
461,0.40836632,0.9502149,1.2141469
462,0.012098103,0.08680511,1.1282908
463,0.48348594,0.029058596,0.6623276
464,0.57669663,0.28989547,-1.213245
465,0.25037175,0.3935321,0.027617013
466,0.19848932,0.98397624,1.9900522
467,0.45540467,0.7467484,0.13890919
468,0.8663167,0.27946925,-0.87483793
469,0.26095533,0.16087739,1.2272748
470,0.5287415,0.10594885,0.10673257
471,0.98459905,0.5708141,-0.5184713
472,0.4237456,0.09761758,0.78086066
473,0.07355693,0.79229426,1.2131741
474,0.8332727,0.123359054,-0.10755059
475,0.4093781,0.4304567,-0.7694933
476,0.57973427,0.57607895,-1.5111015
477,0.4851272,0.46401516,-1.260496
478,0.58994716,0.74791074,-0.57412493
479,0.11745042,0.044221785,1.7588937
480,0.3854209,0.93590707,1.3413931
481,0.058649816,0.41215467,-0.28751135
482,0.7779288,0.85801893,-0.068026565
483,0.134165,0.6716735,0.68047285
484,0.8647678,0.400213,-1.3981786
485,0.04201666,0.58683753,-0.12659469
486,0.9419815,0.0019468213,0.9614123
487,0.6303143,0.018222516,0.01555861
488,0.04201129,0.027857153,1.4978428
489,0.50936455,0.16341206,-0.10255119
490,0.121038534,0.09302936,1.5795387
491,0.8936395,0.7836198,0.12789804
492,0.9101657,0.23795354,-0.36733404
493,0.63538146,0.3772262,-1.7957854
494,0.60613984,0.03918144,0.030965714
495,0.7930895,0.77407354,-0.4299819
496,0.9386349,0.80300874,0.511873
497,0.9152587,0.89747,0.7440629
498,0.7019422,0.81395924,-0.40153167
499,0.2325488,0.06882987,1.7531873
