,Climate_and_Terrain,Housing,Health_Care_and_Environment,Crime,Transportation,Education,The_Arts,Recreation,Economics
27,0.4,0.15821654672366214,0.03829896246957858,0.573972602739726,0.29197860962566846,0.4490384615384615,0.07381863722152647,0.24733333333333335,6308
28,0.5242236024844721,0.06401168767923815,0.10977328038939413,0.3301369863013699,0.46885026737967916,0.37596153846153846,0.005326936306069533,0.2995555555555556,4008
29,0.39503105590062115,0.06108976786970405,0.07339567055206865,0.45890410958904104,0.21885026737967916,0.5019230769230769,0.030744536362513893,0.33622222222222226,6019
30,0.5975155279503106,0.1464747578594232,0.10477776354553606,0.0009132420091324256,0.24264705882352944,0.40096153846153837,0.021731077910853193,0.26222222222222225,3119
31,0.8285714285714286,0.17152751474487316,0.025233764570257458,0.2360730593607306,0.35173796791443857,0.5177884615384616,0.022048577425784487,0.6444444444444445,4247
32,0.5726708074534161,0.08668362101617877,0.06750352247982579,0.40273972602739727,0.246524064171123,0.40576923076923066,0.00047624927239694505,0.2615555555555556,3635
33,0.5639751552795031,0.5112277474162654,0.33534007941590877,0.25068493150684934,0.3163101604278075,0.9384615384615385,0.16319475067468647,0.3595555555555556,6016
34,0.431055900621118,0.17076997997943838,0.055847316510823614,0.22922374429223744,0.6871657754010695,0.6283653846153847,0.012805813768895632,0.388,5913
35,0.5950310559006211,0.07028840430712624,0.05097988984244908,0.22922374429223744,0.18328877005347594,0.42836538461538454,0.011059566436773501,0.4013333333333334,5801
36,0.5527950310559007,0.16763162166549433,0.12347892916613296,0.04885844748858448,0.45240641711229945,0.6495192307692308,0.027287319422150885,0.31600000000000006,5614
37,0.6298136645962733,0.08938910232130298,0.21122069937235813,0.3721461187214612,0.5390374331550802,0.5528846153846154,0.06889739474009136,0.2075555555555556,4843
38,0.0546583850931677,0.17347546128456254,0.09747662354297425,0.04794520547945205,0.422192513368984,0.4735576923076923,0.020443440989187378,0.29555555555555557,6019
39,0.5627329192546584,0.10264596071641147,0.0881260407326758,0.1593607305936073,0.0803475935828877,0.5634615384615385,0.03704161007531795,0.3755555555555556,4829
40,0.4745341614906833,0.1891131432281803,0.09888561547329319,0.16666666666666666,0.6342245989304813,0.554326923076923,0.025011906231809926,0.29000000000000004,5863
41,0.6049689440993788,0.1656836751258049,0.05251697194825156,0.2611872146118721,0.7259358288770054,0.33173076923076916,0.04115146490748418,0.30488888888888893,4633
42,0.6434782608695653,0.3490070883610194,0.6734981426924556,0.4141552511415525,0.7561497326203209,0.8548076923076924,0.3702397121337732,0.6146666666666667,6363
43,0.4397515527950311,0.365510524322277,0.11771487126937363,0.3561643835616438,0.797192513368984,0.4259615384615385,0.06369393046760623,0.8248888888888889,7127
44,0.4161490683229814,0.16681997727395703,0.037146150890226715,0.35844748858447484,0.35561497326203206,0.48605769230769225,0.0017991639179440143,0.23311111111111116,7437
45,0.39503105590062115,0.17504464044153456,0.05059561931599846,0.21004566210045664,0.16657754010695186,0.4889423076923076,0.025646905261672518,0.26933333333333337,6020
46,0.8732919254658386,0.21108165142578866,0.03420007685410529,0.15662100456621006,0.07018716577540107,0.40528846153846154,0.005820824440407105,0.3717777777777778,5671
47,0.6745341614906832,0.44748660786753963,0.3211220699372358,0.2899543378995434,0.27433155080213906,0.6384615384615384,0.14668477589825904,0.35844444444444445,7197
48,0.5105590062111801,0.2641631946323251,0.11938004355065966,0.10821917808219178,0.44786096256684493,0.445673076923077,0.008149154216569948,0.106,6527
49,0.5838509316770186,0.16795627942210922,0.11182272319713077,0.4694063926940639,0.3562834224598931,0.49423076923076925,0.03437814192228318,0.20377777777777778,6900
50,0.4161490683229814,0.011741788864238989,0.006148328423209939,0.30410958904109586,0.26390374331550803,0.3423076923076922,0.001940274813469035,0.6000000000000001,4968
51,0.34534161490683235,0.1660624425085223,0.07646983476367362,0.3232876712328767,0.18516042780748665,0.6115384615384616,0.034395780784223805,0.24733333333333335,8040
52,0.5788819875776398,0.15718846382771495,0.31023440502113486,0.3027397260273973,0.5667112299465241,0.6826923076923077,0.15019490942444394,0.47577777777777785,5047
53,0.6608695652173913,0.05519181862453332,0.12181375688484691,0.1821917808219178,0.10227272727272729,0.3932692307692307,0.0013934700933095798,0.08911111111111113,5680
54,0.34534161490683235,0.24425085222661108,0.22620724990393234,0.08493150684931508,0.8022727272727272,0.7798076923076922,0.029792037817720003,0.6793333333333333,6726
55,0.5838509316770186,0.11758021752069697,0.05123607019341616,0.15616438356164383,0.4189839572192513,0.5062500000000001,0.016527613638368053,0.19044444444444447,4847
56,0.3677018633540373,0.25323305015962344,0.0386832329960292,0.31095890410958904,0.4364973262032086,0.3615384615384616,0.004427354347097526,0.25222222222222224,6303
57,0.408695652173913,0.14149667225799473,0.10170359933393108,0.18538812785388128,0.5514705882352942,0.44134615384615383,0.01502831037341471,0.2668888888888889,5009
58,0.5217391304347826,0.18765218332341327,0.08056872037914692,0.32602739726027397,0.8425133689839572,0.6951923076923077,0.03794119203428995,0.31111111111111117,5485
59,0.5763975155279503,0.1213678913478708,0.18188804918662738,0.5420091324200913,0.40935828877005354,0.7033653846153847,0.05187589296738575,0.5024444444444445,5153
60,0.6484472049689441,0.14230831664953197,0.08517996669655437,0.18858447488584476,0.5782085561497327,0.5735576923076924,0.045032014534422245,0.12088888888888889,5257
61,0.6695652173913044,0.10876034846599214,0.12245420776226462,0.44063926940639264,0.6622994652406418,0.6394230769230769,0.07515919072901417,0.20800000000000002,5671
62,0.6372670807453417,0.2365672853200585,0.16715767900602022,0.20456621004566208,0.6545454545454545,0.8596153846153847,0.0241652408586598,0.31200000000000006,6055
63,0.5850931677018634,0.05573291488555815,0.06673498142692455,0.29132420091324196,0.30160427807486634,0.34326923076923066,0.04288007337766568,0.2084444444444445,4487
64,0.5080745341614907,0.31134678859369086,0.7330600742923018,0.33150684931506846,0.8819518716577541,0.8581730769230769,0.43733794295592054,0.5680000000000001,5205
65,0.6186335403726708,0.1854877982793139,0.025618035096708083,0.2917808219178082,0.3906417112299465,0.6850961538461537,0.02813398479530101,0.27622222222222226,5307
66,0.5950310559006211,0.1614631242898112,0.26834891763801716,0.30593607305936077,0.6153743315508021,0.5850961538461539,0.16996807365988748,0.4780000000000001,5270
67,0.5453416149068323,0.045884962934906126,0.051620340719866785,0.19543378995433788,0.14451871657754012,0.45817307692307696,0.0010406928544970278,0.42644444444444446,4880
68,0.5888198757763975,0.21692549104485692,0.4001537082105802,0.37899543378995426,0.8272727272727273,0.6110576923076922,0.22272590972430462,0.6666666666666667,4879
69,0.5229813664596273,0.18126724744332018,0.0868451389778404,0.35525114155251136,0.3,0.5062500000000001,0.029933148713245022,0.46111111111111114,7699
70,0.5416149068322982,0.1376007791786159,0.2443960548225951,0.34566210045662105,0.3673796791443851,0.32499999999999996,0.04991797929197609,0.22911111111111115,5147
71,0.5229813664596273,0.1276987176018614,0.17650826181631868,0.5552511415525114,0.6302139037433155,0.5802884615384616,0.04298590654930944,0.26311111111111113,5279
72,0.5118012422360249,0.03560413397543427,0.10119123863199692,0.23378995433789954,0.24732620320855614,0.46346153846153837,0.03190870125059532,0.20311111111111113,4812
73,0.5627329192546584,0.15875764298468698,0.22979377481747149,0.3579908675799087,0.43034759358288777,0.5899038461538462,0.1163459333603796,0.38222222222222224,5165
74,0.31925465838509315,0.09577403820139607,0.053157422825669265,0.4689497716894977,0.3316844919786096,0.5475961538461538,0.03421939216481753,0.386,6690
75,0.6037267080745342,0.04842811536172287,0.09184065582169847,0.013242009132420102,0.3427807486631016,0.7990384615384616,0.005662074682941457,0.16355555555555557,4741
76,0.5453416149068323,0.22504193496022945,0.3563468681952094,0.5575342465753425,0.6775401069518717,0.7538461538461538,0.18319722011535816,0.44666666666666666,7710
77,0.5763975155279503,0.5011092473351009,0.29550403484052773,0.10958904109589043,0.20989304812834225,0.6384615384615384,0.12987494046884096,0.2826666666666667,7060
78,0.546583850931677,0.029760294356366013,0.07044959651594722,0.03242009132420093,0.2695187165775401,0.5971153846153845,0.0005820824440407105,0.044666666666666674,4491
79,0.4161490683229814,0.15821654672366214,0.13705648776738824,0.2401826484018265,0.36925133689839573,0.5769230769230769,0.017021501772705627,0.36000000000000004,4997
80,0.5453416149068323,0.1339754342297495,0.2830792878186243,0.384931506849315,0.4852941176470589,0.5149038461538462,0.12140828673733971,0.1826666666666667,4532
81,0.5664596273291925,0.11060007575347658,0.08710131932880748,0.4744292237442922,0.39732620320855616,0.4379807692307691,0.013352618489055088,0.814888888888889,6592
82,0.4658385093167702,0.12098912396515343,0.08825413090815934,0.26894977168949774,0.363903743315508,0.4721153846153845,0.004339160037394388,0.2048888888888889,4274
83,0.5167701863354037,0.3046371949569829,0.3189445369540156,0.48264840182648394,0.9358288770053476,0.6942307692307692,0.14860741184978746,0.44977777777777783,7164
84,0.42111801242236024,0.15524051728802557,0.15537338286153451,0.3360730593607306,0.5850267379679145,0.43846153846153846,0.031838145802832805,0.3337777777777778,5346
85,0.5354037267080746,0.1821330014609599,0.5250416293070321,0.5840182648401826,0.4897058823529412,0.6552884615384615,0.18233291588026743,0.48511111111111116,3904
86,0.28695652173913044,0.02970618473026354,0.07044959651594722,0.28401826484018267,0.14532085561497327,0.25432692307692295,0.0011465260261407934,0.09200000000000001,5453
87,0.3900621118012423,0.1533466803744386,0.07646983476367362,0.12009132420091326,0.3372994652406417,0.48076923076923084,0.005079992238900747,0.28600000000000003,3949
88,0.10931677018633543,0.04767058059628809,0.1429486358396311,0.0821917808219178,0.5427807486631017,0.44134615384615383,0.041010354011959155,0.6237777777777779,3922
89,0.5366459627329192,0.07261511822953304,0.0513641603688997,0.3598173515981735,0.7211229946524065,0.44663461538461546,0.01502831037341471,0.29111111111111115,6113
90,0.18881987577639756,0.10383637249066613,0.09670808249007301,0.05707762557077625,0.27433155080213906,0.6052884615384615,0.030956202705801423,0.24377777777777782,5348
91,0.6049689440993788,0.11817542340782428,0.06212373510951709,0.4634703196347032,0.34224598930481287,0.37403846153846154,0.06611045455347221,0.178,5080
92,0.5167701863354037,0.07651101130891186,0.07083386704239784,0.09863013698630138,0.404144385026738,0.4019230769230768,0.005309297444128906,0.16066666666666668,4214
93,0.4496894409937888,0.10383637249066613,0.06647880107595747,0.12511415525114158,0.2913101604278075,0.6245192307692307,0.01756830649286508,0.2888888888888889,4813
94,0.44223602484472047,0.0903630755911477,0.07467657230690405,0.24520547945205481,0.15601604278074865,0.5110576923076924,0.002875134496322297,0.2,8268
95,0.6211180124223602,0.13830420431794815,0.06225182528500063,0.1493150684931507,0.6161764705882353,0.45192307692307687,0.03492494664244263,0.23111111111111116,4299
96,0.7900621118012422,0.22785563551755855,0.06353272703983603,0.25844748858447486,0.5545454545454546,0.6812499999999999,0.045490624944878565,0.688888888888889,3045
97,0.5527950310559007,0.0857096477463341,0.0947867298578199,0.2538812785388128,0.3143048128342246,0.5269230769230768,0.032173284179704734,0.2937777777777778,5206
98,0.6683229813664596,0.20875493750338187,0.10977328038939413,0.25251141552511414,0.4621657754010695,0.3548076923076924,0.012294286772617432,0.37888888888888894,4884
99,0.05341614906832298,0.16281586494237327,0.11233508389906494,0.08904109589041095,0.6925133689839572,0.38701923076923084,0.036318416735752215,0.24755555555555558,5594
100,0.5664596273291925,0.06033223310426927,0.106186755475855,0.38447488584474887,0.435427807486631,0.6490384615384615,0.013969978656977054,0.0908888888888889,5255
101,0.5515527950310559,0.08262539905849253,0.07057768669143076,0.10821917808219178,0.325668449197861,0.304326923076923,0.03286119979538921,0.31000000000000005,4631
102,0.4993788819875776,0.16736107353498192,0.07839118739592672,0.1584474885844749,0.14692513368983956,0.5278846153846153,0.003845271903056815,0.10888888888888891,5098
103,0.5403726708074534,0.11065418537957905,0.08722940950429102,0.6223744292237443,0.5036096256684492,0.38942307692307687,0.03723563755666485,0.23444444444444446,3724
104,0.5478260869565217,0.043450029760294384,0.07224285897271679,0.0949771689497717,0.041310160427807496,0.3490384615384614,0.017092057220468134,0.15422222222222226,4492
105,0.55527950310559,0.07299388561225045,0.09926988599974382,0.46849315068493147,0.5104278074866311,0.676923076923077,0.010159984477801493,0.11111111111111112,4842
106,0.4782608695652174,0.25929332828310153,0.0881260407326758,0.19908675799086759,0.19946524064171123,0.3423076923076922,0.02746370804155716,0.8666666666666667,6631
107,0.5801242236024845,0.3057734971051351,0.15486102215960035,0.5607305936073059,0.4065508021390375,0.4966346153846153,0.034836752332739494,0.4788888888888889,7136
108,0.2944099378881988,0.2239597424381798,0.06442935826822083,0.2187214611872146,0.45962566844919783,0.49423076923076925,0.005785546716525851,0.8233333333333334,7166
109,0.6173913043478261,0.19928575293544726,0.06199564493403356,0.508675799086758,0.13342245989304813,0.6985576923076924,0.005573880373238319,0.3906666666666667,7973
110,0.46832298136645967,0.033818516314052305,0.05418214422953759,0.16210045662100456,0.26029411764705884,0.5894230769230768,0.0016404141604783663,0.3191111111111111,4849
111,0.5354037267080746,0.12959255451544832,0.056487767388241315,0.10776255707762558,0.2327540106951872,0.5326923076923076,0.0006173601679219658,0.39822222222222226,6342
112,0.5018633540372671,0.08516855148530927,0.13026770846676058,0.18356164383561643,0.5709893048128343,0.5149038461538462,0.049282980262113495,0.3135555555555556,4195
113,0.5254658385093167,0.15134462420864675,0.1274497246061227,0.4748858447488584,0.4447860962566845,0.44519230769230766,0.11313566048718537,0.45911111111111114,6862
114,0.5639751552795031,0.22358097505546243,0.04175739720763417,0.5365296803652968,0.43355614973262036,0.3394230769230768,0.06251212671758419,0.5964444444444444,5746
115,0.5229813664596273,0.012066446620853877,0.07416421160496989,0.2013698630136986,0.1375668449197861,0.28749999999999987,0.001781525056003387,0.0,4220
116,0.36894409937888206,0.12061035658243602,0.2162162162162162,0.6164383561643835,0.3184491978609626,0.6697115384615384,0.057908383751080386,0.20822222222222225,5739
117,0.7726708074534162,0.1411179048752773,0.17855770462405532,0.41324200913242004,0.30454545454545456,0.5326923076923076,0.030056620746829417,0.6000000000000001,6026
118,0.4695652173913043,0.1343000919863644,0.16920712181375688,0.3141552511415525,0.6296791443850267,0.3966346153846154,0.0716666960647699,0.36444444444444446,3826
119,0.4608695652173913,0.1061089767869704,0.0,0.11872146118721463,0.14652406417112301,0.46778846153846154,0.009719012929285804,0.3517777777777778,5166
120,0.0,0.1482062658947027,0.13654412706545407,0.042465753424657554,0.5938502673796792,0.4903846153846154,0.032967032967032975,0.22311111111111115,5646
121,0.506832298136646,0.14182133001460961,0.15767900602023824,0.2940639269406393,0.30868983957219254,0.48269230769230775,0.05649727479583018,0.35755555555555557,4848
122,0.3788819875776398,0.10735349818732753,0.07992826950172921,0.2210045662100457,0.34786096256684496,0.4980769230769231,0.00615596281727903,0.4168888888888889,4697
123,0.4782608695652174,0.16552134624749743,0.08492378634558728,0.31324200913242006,0.06631016042780749,0.554326923076923,0.021201912052634365,0.09755555555555558,5443
124,0.32546583850931676,0.17542340782425198,0.11182272319713077,0.12557077625570776,0.35401069518716577,0.4427884615384614,0.044008960541865844,0.36111111111111116,5650
125,0.6472049689440994,0.10307883772523135,0.2114768797233252,0.3009132420091324,0.44224598930481285,0.6677884615384615,0.07295433298643572,0.3002222222222223,5204
126,0.6832298136645962,0.06368702992262326,0.15588574356346868,0.40045662100456614,0.375,0.7379807692307692,0.04439701550455965,0.2466666666666667,5012
127,0.5751552795031056,0.14090146637086742,0.09926988599974382,0.145662100456621,0.3056149732620321,0.6197115384615384,0.013634840280105129,0.2646666666666667,4477
128,0.5428571428571428,0.16600833288241978,0.13987447162802613,0.2666666666666667,0.2931818181818182,0.5028846153846154,0.03993438343358087,0.2897777777777778,4618
129,0.5602484472049689,0.1478274985119853,0.2618163186883566,0.1465753424657534,0.6709893048128343,0.7322115384615384,0.05346339054204224,0.2737777777777778,5322
130,0.5105590062111801,0.3513338022834262,0.31740745484821314,0.4433789954337899,0.7987967914438503,0.9264423076923076,0.06286490395639674,0.33111111111111113,6307
131,0.6434782608695653,0.0866295113900763,0.12335083899064941,0.208675799086758,0.20828877005347596,0.49278846153846145,0.002398885223925353,0.11044444444444444,4728
132,0.760248447204969,0.6418483848276608,0.1607531702318432,0.2662100456621005,0.6371657754010696,0.3850961538461539,0.12551814156950594,0.7562222222222222,5187
133,0.4,0.10470212650830585,0.06916869476111182,0.04200913242009133,0.0,0.1413461538461538,0.01187095408604237,0.5333333333333333,6662
134,0.3962732919254658,0.2489583896975272,0.31049058537210195,0.5438356164383561,0.4653743315508021,0.7548076923076923,0.1943978974476567,0.3388888888888889,7464
135,0.6596273291925466,0.07970347924895843,0.10657102600230561,0.163013698630137,0.38181818181818183,0.3961538461538461,0.03780008113876493,0.12000000000000001,4383
136,0.6149068322981367,0.06081921973919163,0.08223389266043293,0.2812785388127854,0.20267379679144387,0.26730769230769225,0.032967032967032975,0.17222222222222222,6412
137,0.5614906832298137,0.1002651371679022,0.2817983860637889,0.3159817351598173,0.622860962566845,0.4754807692307692,0.11105427477819131,0.3568888888888889,5082
138,0.408695652173913,0.23104810345760513,0.30664788010759575,0.23835616438356164,0.21724598930481281,0.5485576923076922,0.03885841285520259,0.268,5165
139,0.5130434782608696,0.08846923867756074,0.0814653516075317,0.32557077625570774,0.48863636363636365,0.45817307692307696,0.004780131585910077,0.3628888888888889,3822
140,0.3813664596273292,0.11287268004978085,0.22402971692071216,0.3575342465753425,0.5042780748663102,0.6870192307692307,0.05568588714656131,0.25044444444444447,5186
141,0.4372670807453416,0.07937882149234349,0.14576661970026897,0.4123287671232876,0.5970588235294118,0.6475961538461539,0.037217998694724225,0.5742222222222223,6139
142,0.5701863354037268,0.05151236404956444,0.08927885231202766,0.3009132420091324,0.08489304812834225,0.45432692307692313,0.00908401389942321,0.1948888888888889,6386
143,0.4484472049689441,0.12380282452248259,0.08415524529268605,0.25114155251141557,0.26029411764705884,0.3995192307692308,0.018344416418252695,0.29222222222222227,4371
144,0.6161490683229813,0.19755424490016776,0.21980274112975534,0.5141552511415525,0.5129679144385026,0.4197115384615384,0.1299631347785441,0.1557777777777778,4889
145,0.6931677018633541,0.05194524105838433,0.1420520046112463,0.05296803652968038,0.185427807486631,0.5884615384615384,0.03303758841479548,0.41222222222222227,4903
146,0.5490683229813664,0.07385963962989017,0.0881260407326758,0.02054794520547945,0.4275401069518717,0.47596153846153855,0.010830261231545343,0.134,4181
147,0.46459627329192543,0.22552892159515175,0.1300115281157935,0.2415525114155251,0.4679144385026738,0.5610576923076922,0.05512144356446123,0.2968888888888889,4631
148,0.5900621118012422,0.0,0.05853721019597796,0.14611872146118723,0.15909090909090912,0.5625,0.0004938881343375726,0.11133333333333335,5324
149,0.5242236024844721,0.14934256804285484,0.1280901754835404,0.3707762557077625,0.5713903743315508,0.5745192307692308,0.03561286225812711,0.41400000000000003,4794
150,0.4695652173913043,0.1120610356582436,0.07249903932368387,0.3050228310502283,0.3073529411764706,0.5548076923076923,0.0004056938246344347,0.182,5579
151,0.5515527950310559,0.16054326064606894,0.2136544127065454,0.38082191780821917,0.5161764705882353,0.6379807692307693,0.019667331063799764,0.16555555555555557,6166
152,0.5515527950310559,0.10372815323846113,0.2428589727167926,0.5296803652968036,0.6315508021390375,0.6000000000000001,0.09703137953539238,0.38733333333333336,4865
153,0.48571428571428577,0.1816460148260376,0.13116433969514538,0.2753424657534247,0.4449197860962567,0.5850961538461539,0.06688656447885982,0.4275555555555556,5176
154,0.3229813664596274,0.07055895243763866,0.045472012296656844,0.19406392694063926,0.22954545454545455,0.7048076923076922,0.01531053216446475,0.14022222222222225,6331
155,0.7018633540372671,0.08295005681510742,0.11745869091840655,0.14337899543378999,0.4181818181818182,0.5096153846153846,0.05744977334062407,0.492,5537
156,0.5055900621118012,0.07883772523131866,0.07083386704239784,0.04794520547945205,0.08983957219251337,0.5783653846153847,0.00410985483216623,0.15555555555555556,3429
157,0.30683229813664603,0.17049943184892596,0.08236198283591648,0.16803652968036528,0.6618983957219251,0.6375,0.024941350784047415,0.36733333333333335,5648
158,0.4832298136645963,0.14171311076240467,0.07839118739592672,0.07168949771689498,0.5094919786096257,0.5980769230769232,0.03850563561639003,0.3364444444444445,4333
159,0.4024844720496894,0.18467615388777664,0.06468553861918791,0.32968036529680367,0.5512032085561498,0.29038461538461546,0.030338842537879458,0.3186666666666667,9702
160,0.4521739130434782,0.09534116119257618,0.03471243755603945,0.35844748858447484,0.3213903743315508,0.30528846153846145,0.02476496216464114,0.3455555555555556,5872
161,0.5080745341614907,0.4395324928304745,0.15293966952734725,0.234703196347032,0.3044117647058824,0.4355769230769231,0.06515795600867832,0.47444444444444445,5755
162,0.2509316770186335,0.08230074130187764,0.03586524913539131,0.48630136986301364,0.30307486631016045,0.6235576923076922,0.004533187518741291,0.49177777777777787,5594
163,0.5639751552795031,0.1878686218278232,0.13680030741642116,0.04794520547945205,0.3693850267379679,0.6711538461538462,0.01698622404882437,0.18822222222222224,5120
164,0.4658385093167702,0.14869325252962506,0.17010375304214165,0.26757990867579906,0.5898395721925134,0.5721153846153846,0.07327183250136701,0.2908888888888889,4747
165,0.3962732919254658,0.05373085871976624,0.05405405405405405,0.33881278538812787,0.29104278074866313,0.5413461538461539,0.0017286084701815042,0.08933333333333333,5264
166,0.55527950310559,0.09755965586277798,0.06980914563852952,0.5246575342465754,0.246524064171123,0.49759615384615374,0.04854214806060714,0.2908888888888889,5341
167,0.5602484472049689,0.2568583951084898,0.04726527475342641,0.732876712328767,0.6356951871657754,0.2596153846153846,0.027058014216922725,0.8213333333333334,6035
168,0.506832298136646,0.12650830582760675,0.07403612142948636,0.32420091324200917,0.23877005347593583,0.4802884615384615,0.054645194292064284,0.3226666666666667,4573
169,0.5503105590062112,0.2843460851685515,0.14845651338542332,0.27442922374429224,0.32486631016042783,0.37403846153846154,0.036318416735752215,0.3508888888888889,6527
170,0.46459627329192543,0.03738975163681618,0.05559113615985654,0.3872146118721461,0.1632352941176471,0.3240384615384615,0.021660522463090682,0.32377777777777783,6105
171,0.4782608695652174,0.09290622801796439,0.09171256564621492,0.20821917808219179,0.24010695187165776,0.4774038461538461,0.012064981567389273,0.34511111111111115,4444
172,0.6583850931677019,0.17212272063200046,0.23273984885359292,0.3410958904109589,0.392379679144385,0.5576923076923077,0.06251212671758419,0.24511111111111117,6245
173,0.5180124223602485,0.09885828688923759,0.0894069424875112,0.24977168949771691,0.3929144385026738,0.4461538461538461,0.02293052052281587,0.2506666666666667,4313
174,0.3639751552795031,0.1675775120393918,0.09376200845395158,0.219634703196347,0.5979946524064171,0.5658653846153845,0.07886335173654596,0.33422222222222225,4908
175,0.4869565217391304,0.11422542070234298,0.23286793902907646,0.4657534246575342,0.4065508021390375,0.42307692307692313,0.037535498209655516,0.25822222222222224,5273
176,0.49068322981366463,0.07840484822249882,0.059690021775329824,0.3050228310502283,0.2052139037433155,0.5360576923076923,0.004974159067256981,0.11866666666666668,6898
177,0.5888198757763975,0.17044532222282344,0.1360317663635199,0.1374429223744292,0.3320855614973262,0.42355769230769225,0.04432646005679714,0.2893333333333334,3301
178,0.9689440993788819,0.47124073372653,0.6545407967208915,0.7543378995433789,0.4278074866310161,0.7182692307692307,0.41477783853385786,0.8106666666666668,5316
179,0.6347826086956522,0.08944321194740545,0.26489048289996153,0.28721461187214614,0.571524064171123,0.6379807692307693,0.08579542447921261,0.36488888888888893,5402
180,0.5229813664596273,0.24246523456522923,0.13321378250288202,0.2333333333333333,0.357620320855615,0.37403846153846154,0.05300478013158592,0.18422222222222223,6651
181,0.6198757763975156,0.09907472539364753,0.10977328038939413,0.593607305936073,0.40280748663101607,0.40576923076923066,0.05909018750110244,0.3115555555555556,5923
