,TRACT,LON,LAT,MEDV,CMEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT
17,0.4042511316669947,0.6496350364963632,0.7264957264957133,0.2777777777777778,0.2777777777777778,0.008743183648218926,0.0,0.28152492668621704,0.0,0.31481481481481455,0.46541483042728504,0.811534500514933,0.2844710782129509,0.22900763358778625,0.8936170212765959,0.9744061727772455,14.67
18,0.40444794331824446,0.6193952033367793,0.7193732193732103,0.3377777777777778,0.3377777777777778,0.008951231585341017,0.0,0.28152492668621704,0.0,0.31481481481481455,0.3630963786165934,0.34706488156539655,0.24251379934345135,0.22900763358778625,0.8936170212765959,0.7278985324524686,11.69
19,0.4046447549694942,0.6287799791449515,0.7054131054131005,0.29333333333333333,0.29333333333333333,0.008086781728827779,0.0,0.28152492668621704,0.0,0.31481481481481455,0.41502203487258094,0.685890834191555,0.24251379934345135,0.22900763358778625,0.8936170212765959,0.984996721972868,11.28
20,0.404841566620744,0.6381647549530669,0.7037037037037095,0.19111111111111112,0.19111111111111112,0.013998782509316635,0.0,0.28152492668621704,0.0,0.31481481481481455,0.384939643609887,0.98043254376931,0.24264110794860366,0.22900763358778625,0.8936170212765959,0.9487366987745222,21.02
21,0.40503837827199374,0.6412930135557815,0.7150997150997114,0.3244444444444445,0.3244444444444445,0.009505688891566449,0.0,0.28152492668621704,0.0,0.31481481481481455,0.46062464073577314,0.8887744593202884,0.2621375114805081,0.22900763358778625,0.8936170212765959,0.9889807857178878,13.83
22,0.4052351899232435,0.6506777893638969,0.7094017094017175,0.22666666666666668,0.22666666666666668,0.013781630367490662,0.0,0.28152492668621704,0.0,0.31481481481481455,0.4945391837516767,0.9145211122554068,0.25891842246451274,0.22900763358778625,0.8936170212765959,0.9999999999999999,18.72
23,0.4054320015744932,0.6600625651720406,0.7094017094017175,0.21111111111111114,0.21111111111111114,0.011038679607076012,0.0,0.28152492668621704,0.0,0.31481481481481455,0.43150028741138147,1.0,0.26967599959988725,0.22900763358778625,0.8936170212765959,0.994049119975793,19.88
24,0.405628813225743,0.6677789363920681,0.7168091168091024,0.23555555555555557,0.23555555555555557,0.00836170623136729,0.0,0.28152492668621704,0.0,0.31481481481481455,0.4527687296416937,0.9392378990731204,0.2973565277487292,0.22900763358778625,0.8936170212765959,0.9935195925160119,16.3
25,0.40582562487699275,0.6788321167883282,0.7236467236467234,0.19777777777777783,0.19777777777777783,0.009376431664289083,0.0,0.28152492668621704,0.0,0.31481481481481455,0.3904962636520407,0.8527291452111225,0.30235793723685767,0.22900763358778625,0.8936170212765959,0.764284633617429,16.51
26,0.4060224365282425,0.6877997914494358,0.7321937321937213,0.25777777777777783,0.25777777777777783,0.007481071122047147,0.0,0.28152492668621704,0.0,0.31481481481481455,0.43150028741138147,0.9001029866117405,0.32303649210231977,0.22900763358778625,0.8936170212765959,0.9495183821675324,14.81
27,0.40621924817949223,0.6877997914494358,0.7193732193732103,0.2177777777777778,0.2177777777777778,0.010671589081608293,0.0,0.28152492668621704,0.0,0.31481481481481455,0.47633646292393184,0.8846549948506693,0.30224881557529854,0.22900763358778625,0.8936170212765959,0.7717484492410106,17.28
28,0.406416059830742,0.6934306569343107,0.7122507122507074,0.29777777777777775,0.29777777777777775,0.008617185951020727,0.0,0.28152492668621704,0.0,0.31481481481481455,0.562176662195823,0.9423274974253347,0.3023670307086542,0.22900763358778625,0.8936170212765959,0.9774068283826719,12.8
29,0.40661287148199177,0.7059436913451691,0.7065527065526993,0.35555555555555557,0.35555555555555557,0.011196261026765464,0.0,0.28152492668621704,0.0,0.31481481481481455,0.5964744203870472,0.8692070030895983,0.282752412043394,0.22900763358778625,0.8936170212765959,0.9579656059307076,11.98
30,0.4068096831332415,0.672575599582899,0.7094017094017175,0.1711111111111111,0.1711111111111111,0.012638996478358745,0.0,0.28152492668621704,0.0,0.31481481481481455,0.4123395286453343,0.9392378990731204,0.2822068037355982,0.22900763358778625,0.8936170212765959,0.9073831257249484,22.6
31,0.40700649478449125,0.6788321167883282,0.7022792022792004,0.21111111111111114,0.21111111111111114,0.015155690892243534,0.0,0.28152492668621704,0.0,0.31481481481481455,0.4811266526154435,1.0,0.2769325900935718,0.22900763358778625,0.8936170212765959,0.9491401482676888,13.04
32,0.40720330643574104,0.6621480709071932,0.7022792022792004,0.18222222222222223,0.18222222222222223,0.015529637670636401,0.0,0.28152492668621704,0.0,0.31481481481481455,0.45775052692086604,0.8146240988671473,0.260109667269867,0.22900763358778625,0.8936170212765959,0.5857078017045741,27.71
33,0.4074001180869908,0.6465067778936202,0.7008547008547055,0.18,0.18,0.012874019836825677,0.0,0.28152492668621704,0.0,0.31481481481481455,0.4100402375934088,0.9485066941297631,0.24166810646636777,0.22900763358778625,0.8936170212765959,0.9038529426597407,18.35
34,0.4075969297382405,0.6506777893638969,0.6894586894586752,0.18888888888888888,0.18888888888888888,0.018056672662703378,0.0,0.28152492668621704,0.0,0.31481481481481455,0.48572523471929496,0.9680741503604532,0.2391764951941001,0.22900763358778625,0.8936170212765959,0.6253214988148671,20.34
35,0.4093682345994883,0.6037539103232632,0.6837606837606955,0.3088888888888889,0.3088888888888889,0.0006502200519996206,0.0,0.20161290322580644,0.0,0.23456790123456794,0.454493197930638,0.6725025746652935,0.20284807536669425,0.17557251908396948,0.7021276595744679,0.9999999999999999,9.68
36,0.4095650462507381,0.5870698644421282,0.6965811965812065,0.33333333333333337,0.33333333333333337,0.0010241668303924878,0.0,0.20161290322580644,0.0,0.23456790123456794,0.43686529986587475,0.6024716786817713,0.20444852640289535,0.17557251908396948,0.7021276595744679,0.9512330425134904,11.41
37,0.4097618579019878,0.5954118873826815,0.7307692307692122,0.35555555555555557,0.35555555555555557,0.0008297190015317544,0.0,0.20161290322580644,0.0,0.23456790123456794,0.43858976815481887,0.39752832131822863,0.25503551000736574,0.17557251908396948,0.7021276595744679,0.9999999999999999,8.77
38,0.40995866955323756,0.5620437956204398,0.7336182336182304,0.43777777777777777,0.4266666666666667,0.0018964845181313047,0.0,0.20161290322580644,0.0,0.23456790123456794,0.4608162483234336,0.28115345005149334,0.24713328301612275,0.17557251908396948,0.7021276595744679,0.99125018911695,10.13
39,0.41133635111198585,0.5766423357664223,0.8062678062678117,0.5733333333333334,0.5733333333333334,0.0002395192620244065,0.75,0.09127565982404694,0.0,0.08847736625514402,0.5813374209618701,0.1946446961894954,0.38842764779165034,0.12404580152671751,0.6063829787234043,0.9967976196479903,4.32
40,0.4115331627632356,0.5411887382690281,0.8376068376068275,0.6644444444444444,0.6644444444444444,0.00030650822503076316,0.75,0.09127565982404694,0.0,0.08847736625514402,0.6635370760682123,0.13285272914521115,0.38842764779165034,0.12404580152671751,0.6063829787234043,0.9967724040546674,1.98
41,0.4133044676244834,0.5954118873826815,0.8689458689458718,0.48000000000000004,0.48000000000000004,0.0013613595972030085,0.0,0.23643695014662755,0.0,0.12962962962962954,0.6148687488024526,0.0,0.41750857059716834,0.08778625954198471,0.5638297872340423,0.9710272832719755,4.84
42,0.41350127927573316,0.597497393117834,0.8361823361823468,0.4511111111111112,0.4511111111111112,0.0015193906072482057,0.0,0.23643695014662755,0.0,0.12962962962962954,0.4997125886185093,0.03810504634397528,0.41750857059716834,0.08778625954198471,0.5638297872340423,0.9658833022341016,5.81
43,0.4136980909269829,0.6506777893638969,0.8367521367521391,0.43777777777777777,0.43777777777777777,0.0017201327010894023,0.0,0.23643695014662755,0.0,0.12962962962962954,0.5077601073002492,0.03707518022657055,0.41750857059716834,0.08778625954198471,0.5638297872340423,0.9938473952292097,7.44
44,0.41389490257823264,0.6715328467153086,0.8176638176638136,0.36,0.36,0.0013079707424580094,0.0,0.23643695014662755,0.0,0.12962962962962954,0.48055182985246214,0.3820803295571576,0.41750857059716834,0.08778625954198471,0.5638297872340423,0.9810630894144939,9.55
45,0.41409171422948243,0.6611053180396311,0.7905982905982825,0.3177777777777778,0.3177777777777778,0.001855684193347232,0.0,0.23643695014662755,0.0,0.12962962962962954,0.40639969342785986,0.31822863027806386,0.3610835780992825,0.08778625954198471,0.5638297872340423,0.9999999999999999,10.21
46,0.4142885258807322,0.6767466110531757,0.7905982905982825,0.33333333333333337,0.33333333333333337,0.002046085709006239,0.0,0.23643695014662755,0.0,0.12962962962962954,0.42632688254454887,0.31307929969104015,0.3610835780992825,0.08778625954198471,0.5638297872340423,0.9999999999999999,14.15
47,0.4144853375319819,0.6955161626694348,0.8048433048433026,0.25777777777777783,0.25777777777777783,0.002505904245346852,0.0,0.23643695014662755,0.0,0.12962962962962954,0.4730791339337038,0.850669412976313,0.41464412698124015,0.08778625954198471,0.5638297872340423,0.9895103131776691,18.8
48,0.41468214918323165,0.6976016684045874,0.8162393162393045,0.2088888888888889,0.2088888888888889,0.002782402314131479,0.0,0.23643695014662755,0.0,0.12962962962962954,0.35217474611994637,0.9515962924819773,0.43106693704589477,0.08778625954198471,0.5638297872340423,0.9999999999999999,30.81
49,0.41487896083448145,0.7028154327424261,0.8284900284900232,0.32,0.32,0.002399126535856854,0.0,0.23643695014662755,0.0,0.12962962962962954,0.3910710864150221,0.6086508753861998,0.45086342514708694,0.08778625954198471,0.5638297872340423,0.9999999999999999,16.2
50,0.4152725841369809,0.7059436913451691,0.8660968660968678,0.32666666666666666,0.32666666666666666,0.0009262685304285,0.21,0.18988269794721407,0.0,0.11111111111111105,0.460241425560452,0.44078269824922767,0.5169729651083488,0.10687022900763354,0.44680851063829796,0.99662111049473,13.45
51,0.41546939578823067,0.6809176225234808,0.8780626780626761,0.34444444444444444,0.34444444444444444,0.00041643306701099296,0.21,0.18988269794721407,0.0,0.11111111111111105,0.4893657788848439,0.6189495365602471,0.5169729651083488,0.10687022900763354,0.44680851063829796,0.9926118311563872,9.43
52,0.41566620743948046,0.6913451511991582,0.9002849002848876,0.4444444444444445,0.4444444444444445,0.0005314158004933805,0.21,0.18988269794721407,0.0,0.11111111111111105,0.5652423835983905,0.18743563336766222,0.5169729651083488,0.10687022900763354,0.44680851063829796,0.9999999999999999,5.28
53,0.4158630190907302,0.6496350364963632,0.8903133903133948,0.4088888888888889,0.4088888888888889,0.000488817114286318,0.21,0.18988269794721407,0.0,0.11111111111111105,0.4669476911285685,0.19052523171987643,0.5169729651083488,0.10687022900763354,0.44680851063829796,0.9999999999999999,8.43
54,0.4172407006494785,0.5672575599582785,0.9729344729344689,0.3088888888888889,0.3088888888888889,8.182544474601967e-05,0.75,0.12976539589442815,0.0,0.05144032921810693,0.44587085648591673,0.4603501544799177,0.5628949976811648,0.5381679389312977,0.9042553191489362,0.9999999999999999,14.8
55,0.42117693367447356,0.6819603753910144,1.0,0.6755555555555555,0.6755555555555555,7.63179628881145e-05,0.9,0.02785923753665689,0.0,0.03703703703703698,0.7066487832918183,0.1956745623069001,0.6881030108485119,0.07442748091603052,0.5638297872340423,0.9975540874476777,4.81
56,0.4231450501869711,0.7497393117830882,0.980056980056986,0.43777777777777777,0.43777777777777777,0.00015994176905712357,0.85,0.010263929618768326,0.0,0.05144032921810693,0.5407166123778501,0.3377960865087539,0.7327519573698043,0.24045801526717553,0.5,0.9999999999999999,5.77
57,0.42511316669946864,0.7507820646506786,0.9729344729344689,0.5911111111111111,0.5911111111111111,8.991807114947215e-05,1.0,0.03152492668621701,0.0,0.053497942386831365,0.6236826978348343,0.3872296601441813,0.6542934827087634,0.13167938931297707,0.26595744680851063,0.9899137626708356,3.95
58,0.4270812832119662,0.7320125130343911,0.9002849002848876,0.4066666666666667,0.4066666666666667,0.001664945484921414,0.25,0.17118768328445746,0.0,0.13991769547325095,0.49511400651465787,0.27085478887744596,0.6079167765461176,0.1851145038167939,0.7553191489361701,0.9843159009531495,6.86
59,0.42727809486321594,0.7288842544317049,0.8603988603988597,0.3244444444444445,0.3244444444444445,0.0010898070223316026,0.25,0.17118768328445746,0.0,0.13991769547325095,0.4533435524046753,0.4562306900102987,0.5276396075257573,0.1851145038167939,0.7553191489361701,0.9999999999999999,9.22
60,0.4274749065144657,0.7497393117830882,0.8746438746438798,0.30444444444444446,0.30444444444444446,0.001607285521796815,0.25,0.17118768328445746,0.0,0.13991769547325095,0.4177045410998276,0.6519052523171988,0.5543198537769736,0.1851145038167939,0.7553191489361701,0.995486408795199,13.15
61,0.4276717181657154,0.7497393117830882,0.8475783475783487,0.24444444444444446,0.24444444444444446,0.0018589437234264,0.25,0.17118768328445746,0.0,0.13991769547325095,0.4608162483234336,0.9320288362512874,0.5173185170366195,0.1851145038167939,0.7553191489361701,0.9525442533662817,14.44
62,0.4278685298169652,0.7674661105318137,0.8603988603988597,0.38222222222222224,0.38222222222222224,0.0011683729369984539,0.25,0.17118768328445746,0.0,0.13991769547325095,0.5547039662770646,0.6683831101956745,0.5543289472487702,0.1851145038167939,0.7553191489361701,0.9999999999999999,6.73
63,0.42806534146821495,0.7966631908237787,0.8803418803418737,0.4444444444444445,0.4444444444444445,0.0013507942238429455,0.25,0.17118768328445746,0.0,0.13991769547325095,0.6133358881011689,0.41709577754891863,0.6230210332002656,0.1851145038167939,0.7553191489361701,0.9966715416813757,9.5
64,0.4290493997244637,0.89572471324297,0.8974358974358978,0.6222222222222222,0.6222222222222222,0.00014825241980769222,0.17500000000000002,0.03372434017595308,0.0,0.0639917695473251,0.6788656830810501,0.5829042224510813,0.735961952914003,0.05534351145038163,0.6382978723404256,0.9907710928438146,8.05
65,0.6494784491241882,0.5099061522419106,0.8974358974358978,0.41111111111111115,0.41111111111111115,0.00033179768254155224,0.8,0.10667155425219943,0.0,0.02674897119341557,0.5228971067254263,0.1534500514933059,0.49849503041766324,0.28625954198473275,0.37234042553191493,0.9999999999999999,4.67
66,0.6496752607754379,0.4598540145985339,0.9188034188034067,0.32,0.32,0.0004211537657463402,0.8,0.10667155425219943,0.0,0.02674897119341557,0.4265184901322093,0.29042224510813597,0.49849503041766324,0.28625954198473275,0.37234042553191493,0.9999999999999999,10.24
67,0.6514465656366857,0.41605839416058643,0.8723646723646681,0.3777777777777778,0.3777777777777778,0.0005796343661472849,0.125,0.2056451612903226,0.0,0.0493827160493826,0.4439547806093119,0.19052523171987643,0.48817393992852537,0.30152671755725186,0.6702127659574466,0.9982601240607191,8.1
68,0.6516433772879355,0.3785192909280397,0.8831908831908919,0.27555555555555555,0.27555555555555555,0.0014524016442418494,0.125,0.2056451612903226,0.0,0.0493827160493826,0.3895382257137382,0.349124613800206,0.48817393992852537,0.30152671755725186,0.6702127659574466,0.9999999999999999,13.09
69,0.6518401889391853,0.3722627737226105,0.8461538461538396,0.35333333333333333,0.35333333333333333,0.001369452223606461,0.125,0.2056451612903226,0.0,0.0493827160493826,0.44529603372293536,0.309989701338826,0.48817393992852537,0.30152671755725186,0.6702127659574466,0.9999999999999999,8.79
70,0.6534146821491833,0.35140771637122725,0.8148148148148238,0.4266666666666667,0.4266666666666667,0.0009209858437484687,0.0,0.3793988269794722,0.0,0.057613168724279795,0.5472312703583063,0.03810504634397528,0.37807927688712273,0.22519083969465642,0.7021276595744679,0.9667910635937265,6.72
71,0.653611493800433,0.37539103232535354,0.7715099715099711,0.3711111111111111,0.3711111111111111,0.0017133888457531918,0.0,0.3793988269794722,0.0,0.057613168724279795,0.4598582103851313,0.15036045314109167,0.37807927688712273,0.22519083969465642,0.7021276595744679,0.9496696757274699,9.88
72,0.6538083054516828,0.3326381647549681,0.7834757834757795,0.3955555555555556,0.3955555555555556,0.0009589762288091206,0.0,0.3793988269794722,0.0,0.057613168724279795,0.4797853995018203,0.05046343975283214,0.37807927688712273,0.22519083969465642,0.7021276595744679,0.9848958595995765,5.52
73,0.6540051171029325,0.3472367049009222,0.7464387464387414,0.4088888888888889,0.4088888888888889,0.002125101214028838,0.0,0.3793988269794722,0.0,0.057613168724279795,0.514274765280705,0.03398558187435634,0.37807927688712273,0.22519083969465642,0.7021276595744679,0.9502496343738969,7.54
74,0.6553827986616808,0.373305526590201,0.7378917378917436,0.42444444444444446,0.42444444444444446,0.0008164560860372072,0.0,0.45344574780058655,0.0,0.10699588477366262,0.5196397777351983,0.031925849639546866,0.2838890960179687,0.4026717557251908,0.6489361702127658,0.9950073125220636,6.78
75,0.6555796103129305,0.39520333680917474,0.7336182336182304,0.36444444444444446,0.36444444444444446,0.0009980905897591411,0.0,0.45344574780058655,0.0,0.10699588477366262,0.5221306763747845,0.43357363542739447,0.30672280369922433,0.4026717557251908,0.6489361702127658,0.9655302839275809,8.94
76,0.6557764219641803,0.41605839416058643,0.7222222222222143,0.33333333333333337,0.33333333333333337,0.0010701374442676555,0.0,0.45344574780058655,0.0,0.10699588477366262,0.5207894232611611,0.737384140061792,0.26576580672735045,0.4026717557251908,0.6489361702127658,0.9413989611175552,11.97
77,0.65597323361543,0.4452554744525514,0.7393162393162243,0.35111111111111115,0.35111111111111115,0.0009076105306649847,0.0,0.45344574780058655,0.0,0.10699588477366262,0.4941559685763556,0.44181256436663235,0.2692486064254471,0.4026717557251908,0.6489361702127658,0.9749357002370266,10.27
78,0.6561700452666798,0.41501564129299595,0.7549857549857535,0.36,0.36,0.0005635615109293168,0.0,0.45344574780058655,0.0,0.10699588477366262,0.5117838666411191,0.5231719876416066,0.35323591193881915,0.4026717557251908,0.6489361702127658,0.9735236270109435,12.34
79,0.6563668569179296,0.4139728884254623,0.7834757834757795,0.34,0.34,0.0008716433022051957,0.0,0.45344574780058655,0.0,0.10699588477366262,0.4431883502586701,0.34706488156539655,0.30672280369922433,0.4026717557251908,0.6489361702127658,0.9978818901608755,9.1
80,0.6573509151741783,0.460896767466096,0.7920227920227916,0.5111111111111111,0.5111111111111111,0.0003912560070891407,0.25,0.16129032258064516,0.0,0.08436213991769548,0.6066296225330524,0.31513903192584963,0.38839127390446393,0.1793893129770992,0.6808510638297873,0.9999999999999999,5.29
81,0.6575477268254281,0.4598540145985339,0.8119658119658055,0.42,0.42,0.00043048276562809796,0.25,0.16129032258064516,0.0,0.08436213991769548,0.5859360030657214,0.6951596292481977,0.38839127390446393,0.1793893129770992,0.6808510638297873,0.9967976196479903,7.22
82,0.6577445384766778,0.4629822732012485,0.8433048433048356,0.44,0.44,0.0003402275017118153,0.25,0.16129032258064516,0.0,0.08436213991769548,0.525196397777352,0.3017507723995881,0.38839127390446393,0.1793893129770992,0.6808510638297873,0.9999999999999999,6.72
83,0.6579413501279276,0.4838373305526602,0.8176638176638136,0.39777777777777773,0.39777777777777773,0.00032808856210663655,0.25,0.16129032258064516,0.0,0.08436213991769548,0.4993293734431884,0.45108135942327504,0.38839127390446393,0.1793893129770992,0.6808510638297873,0.9842150385798578,7.51
84,0.6593190316866759,0.5140771637121873,0.7905982905982825,0.42,0.42,0.0004975841262233916,0.0,0.14772727272727273,0.0,0.13168724279835387,0.5418662579038128,0.4644696189495366,0.3318935336322054,0.1145038167938931,0.6276595744680851,0.9999999999999999,9.62
85,0.6595158433379257,0.49947862356620476,0.7692307692307594,0.48000000000000004,0.48000000000000004,0.0005735648963446956,0.0,0.14772727272727273,0.0,0.13168724279835387,0.5880436865299866,0.5478887744593203,0.3008211405032328,0.1145038167938931,0.6276595744680851,0.988400827071461,6.53
86,0.6597126549891754,0.534932221063599,0.7834757834757795,0.3888888888888889,0.3888888888888889,0.0005120834151962439,0.0,0.14772727272727273,0.0,0.13168724279835387,0.4702050201187967,0.4346035015447992,0.29986632596459,0.1145038167938931,0.6276595744680851,0.9977053810076152,12.86
87,0.6599094666404252,0.522419186652769,0.7364672364672344,0.38222222222222224,0.38222222222222224,0.0007327198822792613,0.0,0.14772727272727273,0.0,0.13168724279835387,0.49051542441080664,0.5550978372811534,0.2380670916349153,0.1145038167938931,0.6276595744680851,0.9955872711684906,8.44
88,0.6612871481991734,0.5161626694473398,0.7111111111111086,0.4133333333333334,0.4133333333333334,0.0005651350771744325,0.0,0.10813782991202346,0.0,0.21399176954732513,0.6602797470779843,0.858908341915551,0.20843146704980492,0.1583969465648855,0.5531914893617023,0.9999999999999999,5.5
89,0.6614839598504232,0.5318039624609128,0.7079772079772084,0.5266666666666666,0.5266666666666666,0.0005248967403350438,0.0,0.10813782991202346,0.0,0.21399176954732513,0.6740754933895382,0.619979402677652,0.2077767370804499,0.1583969465648855,0.5531914893617023,0.9978818901608755,5.7
90,0.6616807715016729,0.5411887382690281,0.6894586894586752,0.39111111111111113,0.39111111111111113,0.0004554350303720765,0.0,0.10813782991202346,0.0,0.21399176954732513,0.5472312703583063,0.6508753861997939,0.17847757095181366,0.1583969465648855,0.5531914893617023,0.9880982399515861,8.81
91,0.6618775831529227,0.5151199165797493,0.6880341880341945,0.3777777777777778,0.3777777777777778,0.0003709120434915727,0.0,0.10813782991202346,0.0,0.21399176954732513,0.5449319793063806,0.7312049433573636,0.17845938400822048,0.1583969465648855,0.5531914893617023,0.9915527762368249,8.2
92,0.663255264711671,0.493222106360804,0.7207977207977194,0.39777777777777773,0.39777777777777773,0.00040137179009345635,0.28,0.5344574780058651,0.0,0.16255144032921798,0.552021460049818,0.5221421215242018,0.23063772517709535,0.1583969465648855,0.5957446808510638,0.9952342528619699,8.16
93,0.6634520763629207,0.4744525547445164,0.7578347578347575,0.4444444444444445,0.4444444444444445,0.00025210779198533257,0.28,0.5344574780058651,0.0,0.16255144032921798,0.5077601073002492,0.26776519052523173,0.23063772517709535,0.1583969465648855,0.5957446808510638,0.998562711180594,6.21
94,0.6636488880141704,0.4754953076121069,0.7236467236467234,0.34666666666666673,0.34666666666666673,0.0004115999706867088,0.28,0.5344574780058651,0.0,0.16255144032921798,0.5150411956313469,0.7662203913491246,0.2260091480326274,0.1583969465648855,0.5957446808510638,0.9999999999999999,10.59
95,0.6652233812241685,0.4452554744525514,0.7051282051282044,0.5199999999999999,0.5199999999999999,0.001300664899177115,0.0,0.08907624633431087,0.0,0.12345679012345678,0.5870856485916843,0.5653964984552008,0.2151151688203039,0.1698473282442748,0.574468085106383,0.9018609107872309,6.65
96,0.6654201928754182,0.4264859228362923,0.7051282051282044,0.36444444444444446,0.36444444444444446,0.0012219865869213266,0.0,0.08907624633431087,0.0,0.12345679012345678,0.49856294309254634,0.6869207003089598,0.2151151688203039,0.1698473282442748,0.574468085106383,0.9872156941852841,11.34
97,0.665617004526668,0.41814389989571055,0.6880341880341945,0.7488888888888889,0.7488888888888889,0.001287064790915757,0.0,0.08907624633431087,0.0,0.12345679012345678,0.8637670051734047,0.752832131822863,0.2151151688203039,0.1698473282442748,0.574468085106383,0.9999999999999999,4.21
98,0.6658138161779178,0.3989572471324152,0.6794871794871824,0.8622222222222221,0.8622222222222221,0.0008491637844178277,0.0,0.08907624633431087,0.0,0.12345679012345678,0.8160567158459476,0.35015447991761073,0.2151151688203039,0.1698473282442748,0.574468085106383,0.991502345050179,3.57
